N	3gram	Vygotskiy__5	Stilisti
1	в то же	1	9
2	в зависимости от	2	7
3	для того чтобы	14	7
4	мы никогда не	1	5
5	с точки зрения	9	5
6	того или иного	1	5
7	и т.д и	2	5
8	и то же	1	4
9	то же самое	4	4
10	обратное влияние на	1	4
11	одно и то	1	4
12	в свою очередь	3	4
13	с самого начала	5	4
14	той или иной	1	4
15	на самом деле	1	3
16	в этом случае	3	3
17	в той же	2	3
18	и тем самым	1	3
19	но все же	2	3
20	и т.п и	1	3
21	как мы видели	2	3
22	или хотя бы	1	2
23	само собой разумеется	1	2
24	и той же	1	2
25	слов и их	1	2
26	тех случаях когда	1	2
27	вместе с тем	2	2
28	как мы увидим	1	2
29	не было бы	1	2
30	в этом отношении	5	2
31	же самое время	1	2
32	и в области	2	2
33	мы имели в	1	2
34	может быть понято	1	2
35	имели в виду	1	2
36	смысле этого слова	1	2
37	но при этом	2	2
38	одни и те	1	2
39	не может быть	3	2
40	в тех случаях	1	2
41	есть не что	1	2
42	не что иное	1	2
43	отношения к нему	1	2
44	о том что	4	2
45	и те же	1	2
46	что иное как	1	2
47	можно сказать что	5	2
48	того что оно	1	2
49	в связи с	1	2
50	к тому что	1	2
51	мы видим что	2	2
52	одной и той	1	2
53	тех или иных	1	2
54	в другом месте	4	1
55	и того же	3	1
56	того что было	2	1
57	и тому же	2	1
58	мы должны будем	1	1
59	по отношению к	12	1
60	сказать что всякое	1	1
61	более или менее	1	1
62	мы должны были	1	1
63	в самом деле	2	1
64	речь не может	1	1
65	если он говорит	1	1
66	тот же самый	1	1
67	до сих пор	3	1
68	в развитии понимания	1	1
69	по самой своей	2	1
70	что представляет собой	2	1
71	нам становится совершенно	1	1
72	независимо от того	1	1
73	в собственном смысле	1	1
74	не иначе как	2	1
75	несмотря на свою	1	1
76	можно было бы	3	1
77	на этот вопрос	4	1
78	отношение к миру	1	1
79	только один шаг	1	1
80	и в развитии	1	1
81	в своем развитии	4	1
82	в одном и	1	1
83	которой не может	1	1
84	в процессе развития	3	1
85	на все что	1	1
86	первостепенное значение для	1	1
87	с каждым новым	1	1
88	с целым рядом	1	1
89	и является одной	1	1
90	представить себе путь	1	1
91	у нас на	1	1
92	теперь мы можем	1	1
93	как мы это	1	1
94	точки зрения и	1	1
95	по сравнению с	5	1
96	тем не менее	1	1
97	и остановимся только	1	1
98	к которому мы	1	1
99	благодаря тому что	1	1
100	в речевом общении	1	1
101	не является чем-то	1	1
102	но вместе с	1	1
103	кроме самого говорящего	1	1
104	так как нам	1	1
105	собственном смысле слова	1	1
106	между этими двумя	1	1
107	на вопрос о	3	1
108	и даже еще	1	1
109	его точка зрения	1	1
110	таким образом в	2	1
111	а не наоборот	1	1
112	мы не можем	1	1
113	таким образом мы	1	1
114	не может не	1	1
115	само по себе	2	1
116	и никогда не	1	1
117	хотя бы в	2	1
118	эту точку зрения	1	1
119	не только не	3	1
120	и не может	2	1
121	вопрос о том	3	1
122	до того как	2	1
123	и тем более	2	1
124	мы имеем в	1	1
125	с другой стороны	2	1
126	как мы видим	1	1
127	только в том	1	1
128	одного и того	3	1
129	является одной из	1	1
130	той же мере	2	1
131	происходит потому что	1	1
132	в том что	11	1
133	именно потому что	2	1
134	что оно является	2	1
135	не нуждается в	1	1
136	к одному и	2	1
137	одному и тому	2	1
138	при этом она	1	1
139	только на его	1	1
140	и не путем	1	1
141	это происходит потому	1	1
142	протекает в форме	1	1
