N	3gram	Losev_Dial_1	Problema
1	о том что	2	14
2	тем не менее	1	12
3	во всяком случае	2	10
4	вовсе не есть	1	10
5	в конце концов	3	7
6	по крайней мере	4	6
7	так или иначе	1	6
8	и т д	19	6
9	в этом смысле	3	5
10	с одной стороны	2	5
11	в связи с	1	5
12	с другой стороны	4	5
13	то же самое	1	5
14	более или менее	3	4
15	как раз и	1	4
16	только в том	1	4
17	до сих пор	2	4
18	не есть только	1	4
19	ни в каком	8	4
20	не был бы	1	4
21	и вовсе не	1	4
22	на то что	4	4
23	в то же	4	4
24	есть прежде всего	1	4
25	сама по себе	8	4
26	той или другой	4	4
27	в том что	7	4
28	что иное как	1	3
29	в чистом виде	1	3
30	одной стороны и	2	3
31	если бы не	1	3
32	только то что	3	3
33	точно так же	2	3
34	и в частности	2	3
35	не есть ни	6	3
36	не просто как	2	3
37	так как иначе	1	3
38	и в этом	3	3
39	тех или других	2	3
40	или по крайней	2	3
41	в каком случае	4	3
42	не может быть	3	3
43	бы не было	1	3
44	есть не что	1	3
45	те или иные	1	3
46	это значит что	9	3
47	можно сказать что	3	3
48	не что иное	1	3
49	крайней мере в	1	2
50	и есть то	1	2
51	или хотя бы	2	2
52	то это значит	2	2
53	и той же	1	2
54	на самом деле	2	2
55	в самом деле	1	2
56	так что в	1	2
57	имеется в виду	1	2
58	да и то	3	2
59	с самого начала	1	2
60	сами по себе	1	2
61	можно говорить о	1	2
62	не имеет никакого	3	2
63	можно было бы	4	2
64	но если мы	1	2
65	то или иное	2	2
66	содержит в себе	3	2
67	есть то что	1	2
68	может быть и	3	2
69	еще не есть	1	2
70	для того чтобы	1	2
71	то что она	1	2
72	само по себе	5	2
73	имеет ничего общего	3	2
74	друг к другу	2	2
75	по себе и	2	2
76	когда мы говорим	1	2
77	не имеет ничего	3	2
78	того или другого	1	2
79	одной и той	1	2
80	и ни в	2	2
81	это и есть	2	2
82	та или иная	3	2
83	связи с этим	1	2
84	то что не	1	2
85	ничего общего с	3	2
86	ничего нового не	1	2
87	но никак не	1	2
88	несмотря на всю	4	2
89	на том или	1	2
90	каком случае не	2	2
91	друг от друга	1	2
92	есть нечто более	1	2
93	том или ином	1	2
94	не есть просто	1	2
95	тому что например	1	1
96	связаны между собою	1	1
97	это совершенно неверно	1	1
98	и не требует	1	1
99	какой мере не	1	1
100	в той или	1	1
101	только потому что	3	1
102	отнюдь не в	1	1
103	если я скажу	1	1
104	в какой мере	1	1
105	чтобы можно было	1	1
106	иметь в виду	3	1
107	и об этом	1	1
108	ни в каких	1	1
109	это было бы	1	1
110	и учения об	1	1
111	что в данном	1	1
112	но даже и	1	1
113	и что именно	1	1
114	значит что он	3	1
115	а в том	1	1
116	и даже до	1	1
117	несмотря на то	2	1
118	вот оказывается что	1	1
119	на самом же	1	1
120	потому что и	2	1
121	в этом отношении	2	1
122	что в нем	3	1
123	но это не	1	1
124	по преимуществу к	1	1
125	такая простая вещь	1	1
126	станет утверждать что	1	1
127	уже не есть	1	1
128	и потому в	1	1
129	что все это	1	1
130	существует и что	1	1
131	то и другое	2	1
132	и тем не	1	1
133	не существует без	1	1
134	ни в какой	1	1
135	и в то	2	1
136	понимать что такое	1	1
137	стороны и с	1	1
138	есть дерево а	1	1
139	также и свою	1	1
140	что не есть	2	1
141	то время как	1	1
142	что это за	1	1
143	не есть в	1	1
144	значит ли это	2	1
145	тоже не есть	1	1
146	но эта связь	1	1
147	все равно не	1	1
148	на первый взгляд	1	1
149	несет на себе	2	1
150	и то же	4	1
151	как один из	2	1
152	и в отношении	1	1
153	не будет существовать	1	1
154	было бы в	1	1
155	все больше и	1	1
156	тот смысл что	1	1
157	конце концов не	1	1
158	и ничего не	1	1
159	но пожалуй даже	1	1
160	а на самом	1	1
161	в каком смысле	1	1
162	весьма и весьма	1	1
163	самом же деле	1	1
164	даже в этом	1	1
165	должны сказать что	1	1
166	что же это	1	1
167	хотя бы даже	1	1
168	дерево а не	1	1
169	не есть нечто	1	1
170	нельзя сказать что	1	1
171	дерево есть дерево	1	1
172	предмет а не	1	1
173	не потому что	1	1
174	в то время	1	1
175	к выводу что	1	1
176	но вот теперь	1	1
177	именно то что	1	1
178	даже и вовсе	1	1
179	хотя бы в	1	1
180	и это тоже	1	1
181	не существует и	1	1
182	только самый принцип	1	1
183	той или иной	3	1
184	но все же	1	1
185	ни о чем	2	1
186	же это за	1	1
187	случае не есть	2	1
188	ни тем более	1	1
189	так как здесь	1	1
190	в этих случаях	1	1
191	то или другое	1	1
192	по себе но	2	1
193	больше и больше	1	1
194	в то или	1	1
195	ли это что	2	1
196	в каждом из	2	1
197	мы сказали что	1	1
198	не указывает на	1	1
199	один из видов	2	1
200	был бы выражением	1	1
201	не впасть в	1	1
202	если иметь в	2	1
203	и при условии	2	1
204	говорят только о	1	1
205	и с другой	2	1
206	которая хотя и	1	1
