N	3gram	Losev_Dial_1	formyVre
1	то же время	4	9
2	и т п	2	8
3	в то же	4	6
4	и в то	2	5
5	в связи с	1	5
6	для того чтобы	1	5
7	до сих пор	2	3
8	в этом отношении	2	3
9	одно и то	4	3
10	прежде всего необходимо	2	3
11	не может быть	3	3
12	в то время	1	3
13	и то же	4	3
14	но все же	1	2
15	в чем не	1	2
16	дело в том	1	2
17	и в особенности	1	2
18	одной стороны и	2	2
19	как раз и	1	2
20	с точки зрения	12	2
21	ни в чем	2	2
22	жизни и в	1	2
23	и в частности	2	2
24	то время как	1	2
25	с одной стороны	2	2
26	может быть и	3	2
27	по сравнению с	2	2
28	друг к другу	2	2
29	в нем нет	3	2
30	связи с этим	1	2
31	с самого начала	1	2
32	той или иной	3	2
33	в том что	7	2
34	вовсе не было	1	2
35	к тому же	1	2
36	и может быть	1	1
37	теперь мы должны	1	1
38	или хотя бы	2	1
39	в той или	1	1
40	в данный момент	1	1
41	отсюда становится ясным	1	1
42	его жизни в	1	1
43	ровно ничего не	3	1
44	в виду что	1	1
45	в самом деле	1	1
46	а не о	1	1
47	постоянно имеет место	1	1
48	но все это	2	1
49	мы находим в	2	1
50	сами по себе	1	1
51	точка зрения на	1	1
52	как мы увидим	1	1
53	только и существуют	1	1
54	что в нем	3	1
55	и ничего не	1	1
56	это не имеет	1	1
57	так как он	2	1
58	до известной степени	1	1
59	как такая она	1	1
60	но в то	1	1
61	таким образом и	1	1
62	но она не	1	1
63	вещей и явлений	2	1
64	что в этих	1	1
65	и в этом	3	1
66	поэтому все эти	1	1
67	если они не	1	1
68	во всяком случае	2	1
69	в этом и	1	1
70	в новое время	1	1
71	себе не имеет	1	1
72	когда мы говорим	1	1
73	во всех этих	1	1
74	сих пор не	1	1
75	к ним не	1	1
76	та или иная	3	1
77	о том что	2	1
78	то что не	1	1
79	к выводу что	1	1
80	никогда не бывает	1	1
81	ничего нового не	1	1
82	он не имеет	1	1
83	в него как	1	1
84	смерти и воскресения	1	1
85	сама по себе	8	1
86	друг с другом	1	1
87	мы уже знаем	1	1
88	в них не	1	1
89	конечно прежде всего	1	1
90	на одну минуту	1	1
