N	4gram	Bakhtin_Pr_2	slovoVRo
1	в то же время	5	12
2	той или иной степени	1	9
3	в той или иной	3	9
4	в пределах того же	1	4
5	но в то же	3	4
6	с чужим словом в	1	3
7	в большей или меньшей	1	3
8	большей или меньшей степени	1	3
9	и то же слово	1	2
10	и в том и	1	2
11	одно и то же	2	2
12	в то время как	2	2
13	и в другом случае	1	2
14	том и в другом	1	2
15	на ту же тему	1	2
16	в том и в	1	2
17	с чужим словом и	1	1
18	никогда не может быть	1	1
19	бы то ни было	1	1
20	на свой предмет слово	2	1
21	дело в том что	1	1
22	в прямой авторской речи	1	1
23	с прямым авторским словом	1	1
24	как нейтральное слово языка	1	1
25	оглядки на чужое слово	2	1
26	слово во всех его	1	1
27	рядом друг с другом	1	1
28	слово в то же	1	1
29	не лежит в одной	1	1
30	в монологический контекст данного	1	1
31	и т п так	1	1
32	сих пор совершенно не	2	1
33	о том же предмете	2	1
34	дело далеко не исчерпывается	1	1
35	точек зрения и оценок	1	1
36	прямое авторское слово в	1	1
37	и всякое иное слово	1	1
38	до сих пор совершенно	2	1
39	и не может не	1	1
40	в одной плоскости с	1	1
41	каковы бы ни были	1	1
42	быть более или менее	2	1
43	в нем новые стороны	1	1
44	и т п в	1	1
45	лежит в одной плоскости	1	1
46	происходит преломление авторских интенций	1	1
47	направленное на свой предмет	2	1
