N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	22
2	в этом	25	17
3	что в	8	15
4	не только	13	14
5	но и	11	12
6	и не	34	12
7	в этих	2	11
8	может быть	21	11
9	и пр	1	11
10	но в	4	10
11	таким образом	11	10
12	еще не	5	10
13	в нем	20	9
14	и говорит	1	9
15	что и	5	9
16	в том	11	9
17	что он	10	9
18	вместе с	2	9
19	как мы	5	8
20	мы видим	3	8
21	что они	1	8
22	с этим	1	8
23	том что	9	8
24	но не	8	7
25	то что	18	7
26	и здесь	3	7
27	мы должны	2	7
28	уже не	8	7
29	из них	2	7
30	так как	7	7
31	с другой	2	7
32	другой стороны	2	7
33	там где	6	7
34	к этому	2	7
35	то же	10	6
36	мы уже	2	6
37	не все	1	6
38	это не	10	6
39	ничего не	6	6
40	все еще	1	6
41	если бы	10	6
42	в них	3	6
43	то и	2	6
44	друг друга	3	6
45	а не	20	6
46	а в	7	6
47	с ней	1	6
48	все же	5	5
49	он не	4	5
50	что она	2	5
51	здесь мы	2	5
52	в этой	4	5
53	не менее	1	5
54	могут быть	1	5
55	к нему	3	5
56	в свете	3	5
57	того что	2	5
58	один из	2	5
59	так что	1	5
60	до сих	2	5
61	на ней	1	5
62	в некоторых	1	5
63	у меня	1	5
64	в частности	1	5
65	есть и	1	5
66	сих пор	2	5
67	одним из	8	4
68	и на	10	4
69	все эти	8	4
70	отношение к	1	4
71	не в	6	4
72	и с	4	4
73	можно найти	1	4
74	у нас	1	4
75	но он	2	4
76	к ней	1	4
77	видим что	1	4
78	и его	13	4
79	тем что	3	4
80	она не	5	4
81	в пределах	9	4
82	в дальнейшем	1	4
83	находится в	1	4
84	в другой	3	4
85	только в	8	4
86	его и	1	4
87	представляют собой	1	4
88	а именно	1	4
89	они не	3	4
90	в данном	2	4
91	для нас	3	4
92	не может	11	4
93	и другие	2	4
94	их и	1	3
95	он все	2	3
96	я не	3	3
97	в чем	1	3
98	со стороны	2	3
99	в одной	4	3
100	и как	8	3
101	и к	4	3
102	в целом	4	3
103	из этих	2	3
104	на его	2	3
105	их в	2	3
106	его в	4	3
107	было бы	6	3
108	приходит в	1	3
109	для них	1	3
110	все равно	2	3
111	далеко не	1	3
112	как и	8	3
113	одном из	2	3
114	можно ли	1	3
115	в русской	1	3
116	никогда не	5	3
117	потому что	12	3
118	что герой	2	3
119	он и	5	3
120	к тому	1	3
121	они и	1	3
122	о том	2	3
123	здесь не	1	3
124	данном случае	2	3
125	что у	1	3
126	от них	1	3
127	в его	24	3
128	и она	1	3
129	и у	4	3
130	при помощи	1	3
131	за ним	2	3
132	прежде всего	7	3
133	у него	6	3
134	превращается в	1	3
135	вступает в	1	3
136	о себе	9	3
137	так же	6	3
138	мы увидим	1	3
139	быть и	1	3
140	но это	5	3
141	и от	1	3
142	его не	1	3
143	и все	3	3
144	сказать что	5	3
145	равно как	1	3
146	ее в	1	3
147	все что	3	3
148	например в	3	2
149	и то	1	2
150	на самом	4	2
151	и есть	5	2
152	в котором	2	2
153	той же	6	2
154	или наоборот	1	2
155	же как	1	2
156	вопрос о	4	2
157	и новые	1	2
158	время как	1	2
159	на себя	3	2
160	то это	1	2
161	и он	1	2
162	в ней	1	2
163	но конечно	2	2
164	как правило	1	2
165	внутри этой	1	2
166	по отношению	11	2
167	в качестве	1	2
168	вступают в	1	2
169	себе и	3	2
170	его на	2	2
171	как в	6	2
172	в своем	8	2
173	хотя и	1	2
174	в этот	2	2
175	ни один	2	2
176	образом и	1	2
177	то время	2	2
178	при этом	3	2
179	достаточно чтобы	1	2
180	на одну	1	2
181	всех этих	3	2
182	и вот	2	2
183	так и	10	2
184	но все	4	2
185	в работе	1	2
186	же не	1	2
187	большинстве случаев	2	2
188	следить за	1	2
189	ни в	3	2
190	он у	2	2
191	вовсе не	8	2
192	и уже	3	2
193	и для	3	2
194	выйти за	2	2
195	и было	1	2
196	такой же	1	2
197	как таковой	1	2
198	точки зрения	21	2
199	в которых	2	2
200	стоит в	1	2
201	друг другу	2	2
202	что было	3	2
203	но они	4	2
204	и более	1	2
205	даже в	2	2
206	и герой	1	2
207	ему как	1	2
208	не раз	2	2
209	в то	10	2
210	который был	1	2
211	одна из	2	2
212	нам важно	1	2
213	его он	1	2
214	как будто	3	2
215	во все	3	2
216	вот почему	1	2
217	как только	1	2
218	на это	1	2
219	особенности этого	1	2
220	и это	5	2
221	и о	3	2
222	роль в	2	2
223	и что	1	2
224	между тем	5	2
225	все время	1	2
226	же в	2	2
227	этот вопрос	2	2
228	характерно для	1	2
229	и действительно	1	2
230	героя с	2	2
231	в жизни	6	2
232	что не	1	2
233	него и	1	2
234	на столе	1	2
235	себе в	1	2
236	всяком случае	3	2
237	в одном	9	2
238	перейти к	1	2
239	знает не	1	2
240	и даже	3	2
241	даже не	1	2
242	есть только	1	2
243	но есть	1	2
244	к более	2	2
245	не было	3	2
246	представления о	1	2
247	и вновь	1	2
248	и потому	3	2
249	с миром	2	2
250	в тех	1	2
251	да и	2	2
252	отношения не	1	2
253	можно сказать	2	2
254	в особом	1	2
255	он по	1	2
256	не дает	3	2
257	героя не	5	2
258	совершенно не	1	2
259	отношению к	11	2
260	жизни и	6	2
261	точно так	2	2
262	только не	1	2
263	во всяком	4	2
264	и хотел	1	1
265	увидим дальше	1	1
266	также что	1	1
267	самом деле	5	1
268	этого мира	4	1
269	это однако	1	1
270	и до	1	1
271	со своей	1	1
272	времени он	1	1
273	и за	1	1
274	из всех	1	1
275	есть не	2	1
276	хорошо и	1	1
277	мы не	2	1
278	себе мужа	1	1
279	время идет	1	1
280	это делали	1	1
281	наличие в	1	1
282	эта форма	2	1
283	принадлежит к	1	1
284	эти мифы	1	1
285	которые он	2	1
286	как если	1	1
287	русской и	1	1
288	ходит по	1	1
289	но как	3	1
290	не то	1	1
291	к которой	1	1
292	со всеми	1	1
293	привели его	1	1
294	ответ на	1	1
295	в новом	1	1
296	это почти	1	1
297	друга и	1	1
298	нет и	1	1
