N	3gram	Vygotskiy__4	Myslijsy
1	в том что	12	16
2	смысле этого слова	3	7
3	по отношению к	1	5
4	сам по себе	2	5
5	то же время	1	5
6	в то же	1	5
7	вместе с тем	2	4
8	с другой стороны	2	4
9	а b с	3	4
10	в то время	2	4
11	не только в	1	4
12	потому что он	2	3
13	потому что не	1	3
14	до сих пор	3	3
15	что он не	4	3
16	с одной стороны	3	3
17	в том как	1	3
18	в свою очередь	1	3
19	смотреть как на	1	3
20	и т д	2	3
21	для того чтобы	19	3
22	не может быть	1	3
23	что и в	1	3
24	и может быть	4	2
25	подобно тому как	1	2
26	том что он	3	2
27	в таком случае	1	2
28	именно то что	1	2
29	потому что и	1	2
30	и т п	3	2
31	форму то есть	1	2
32	в том чтобы	3	2
33	и той же	2	2
34	именно в том	2	2
35	мы не можем	1	2
36	то что мы	3	2
37	что в ней	2	2
38	и в самом	2	2
39	не только не	2	2
40	но никак не	1	2
41	с этой стороны	1	2
42	можно сказать что	1	2
43	с тем и	1	2
44	этого слова и	2	2
45	к тому что	5	2
46	одной и той	2	2
47	сама по себе	3	2
48	том что она	1	1
49	таким образом что	2	1
50	что нельзя же	1	1
51	так же и	1	1
52	что ни одно	1	1
53	а не в	1	1
54	потому что нельзя	1	1
55	равно как и	1	1
56	на самом деле	5	1
57	самостоятельное существование и	1	1
58	в самом деле	7	1
59	те же самые	2	1
60	то же самое	6	1
61	внешние причины не	1	1
62	нам кажется что	1	1
63	том что это	1	1
64	к этому что	1	1
65	сами по себе	3	1
66	по самой своей	1	1
67	если скажем что	1	1
68	по себе и	2	1
69	что все эти	1	1
70	и та же	2	1
71	его душевной жизни	1	1
72	а может быть	1	1
73	из того что	1	1
74	и если бы	1	1
75	вместе с ним	1	1
76	за то что	3	1
77	как все это	1	1
78	слова в этом	1	1
79	до тех пор	2	1
80	со всех сторон	1	1
81	тогда и в	1	1
82	так как все	1	1
83	b а с	1	1
84	сводится к тому	2	1
85	все это в	1	1
86	то время как	2	1
87	будем говорить о	1	1
88	много такого что	1	1
89	то что оно	1	1
90	но столь же	2	1
91	в первый раз	3	1
92	для нас это	1	1
93	тот способ каким	1	1
94	самой своей природе	1	1
95	идеи с одной	1	1
96	так или иначе	1	1
97	и что в	3	1
98	одна и та	2	1
99	что это и	1	1
100	тем что в	1	1
101	этой жизни в	1	1
102	потому что они	1	1
103	что мы видим	1	1
104	и в такой	1	1
105	самом деле в	1	1
106	и что ни	1	1
107	в этом рассказе	2	1
108	что должно было	1	1
109	и таким образом	1	1
110	только то что	1	1
111	так относится к	1	1
112	у него в	1	1
113	таким образом в	2	1
114	прибавим к этому	1	1
115	бы в том	1	1
116	с таким образом	2	1
117	вовсе не в	1	1
118	заключается в том	3	1
119	о том что	10	1
120	ничего общего с	1	1
121	тем и другим	1	1
122	если бы мы	2	1
123	между тем и	1	1
124	в художественном произведении	1	1
125	верно потому что	1	1
126	так же мало	1	1
127	на то что	6	1
128	как мы уже	1	1
129	с другом и	2	1
130	эти два понятия	1	1
131	та и другая	1	1
132	тем самым мы	1	1
133	что этот образ	1	1
134	из них не	1	1
135	был у него	1	1
136	друг с другом	4	1
137	быть не может	1	1
138	все то что	11	1
139	мы тем самым	1	1
140	и в ее	1	1
141	на первый взгляд	1	1
142	к тому же	2	1
143	могло бы быть	1	1
144	говорит нам о	1	1
145	формы и содержания	1	1
