N	2gram	Propp_Isto_2	Komedia
1	и в	15	22
2	и не	11	21
3	т е	29	16
4	в дом	3	14
5	том что	7	13
6	таким образом	7	12
7	в том	6	12
8	так как	14	11
9	со стороны	1	11
10	в доме	3	10
11	ни в	2	10
12	потому что	9	10
13	в самом	1	9
14	до сих	6	9
15	вместе с	7	9
16	сих пор	7	9
17	в этом	11	8
18	его в	10	8
19	к ней	2	8
20	о том	3	8
21	в его	6	8
22	что и	6	8
23	что он	24	8
24	молодой человек	1	8
25	едва ли	1	7
26	то же	10	7
27	при этом	4	7
28	об этом	11	7
29	о чем	1	7
30	а в	12	7
31	в свою	1	7
32	самом деле	2	6
33	еще не	9	6
34	так что	6	6
35	тому же	2	6
36	в то	1	6
37	и его	3	6
38	к тому	5	6
39	того чтобы	2	6
40	и что	6	6
41	может быть	17	6
42	во время	2	6
43	к этому	1	6
44	не хочет	1	5
45	что его	1	5
46	но в	6	5
47	не только	18	5
48	а по	1	5
49	он не	8	5
50	в своей	1	5
51	в которых	2	5
52	то это	6	5
53	не менее	1	5
54	связи с	8	5
55	к себе	2	5
56	из дома	4	5
57	с ним	1	5
58	к нему	5	5
59	что в	12	5
60	по отношению	3	5
61	из них	2	5
62	тем что	4	5
63	прежде всего	5	5
64	как это	3	5
65	все это	3	5
66	и т	19	4
67	на себя	1	4
68	в ней	4	4
69	он был	3	4
70	с другой	2	4
71	тут же	2	4
72	отнюдь не	1	4
73	все же	9	4
74	когда он	3	4
75	то что	12	4
76	что к	1	4
77	в себе	4	4
78	что она	5	4
79	но все	5	4
80	совпадают с	1	4
81	и с	4	4
82	должен был	3	4
83	с тем	9	4
84	несмотря на	1	4
85	не в	7	4
86	с ребенком	1	4
87	самого начала	2	4
88	на него	5	4
89	у него	4	4
90	и здесь	9	4
91	с самого	2	4
92	друг друга	1	4
93	так и	5	4
94	здесь нет	2	4
95	из дому	1	4
96	вовсе не	1	4
97	но и	14	4
98	до конца	1	4
99	ничем не	1	4
100	а не	5	4
101	в связи	5	4
102	и для	2	4
103	хотя бы	2	4
104	так же	13	4
105	отцу в	1	3
106	который в	1	3
107	говорить о	1	3
108	с его	1	3
109	с этим	5	3
110	и к	1	3
111	и этим	1	3
112	в которой	2	3
113	представляет собой	5	3
114	в этой	4	3
115	и тот	1	3
116	как он	3	3
117	на то	3	3
118	не могла	2	3
119	в нем	7	3
120	что ни	1	3
121	приводит к	2	3
122	было бы	5	3
123	в них	1	3
124	далеко не	1	3
125	как и	2	3
126	чем в	1	3
127	но если	3	3
128	том как	1	3
129	себе в	1	3
130	тем не	1	3
131	их в	2	3
132	отец и	2	3
133	никогда не	15	3
134	ничего не	7	3
135	на это	1	3
136	возможно что	2	3
137	в глаза	2	3
138	одного из	1	3
139	должно было	3	3
140	не зная	1	3
141	в двух	1	3
142	одной из	4	3
143	нисколько не	2	3
144	с одной	4	3
145	что не	1	3
146	мы можем	8	3
147	отношению к	3	3
148	в других	3	3
149	один из	8	3
150	в частности	1	3
151	не может	5	3
152	по своему	1	3
153	одной стороны	3	3
154	в течение	1	3
155	как бы	6	3
156	с этой	1	3
157	в целом	1	3
158	бы он	1	3
159	из своего	1	3
160	не знает	2	3
161	в какой	1	3
162	однако поскольку	1	2
163	такое же	1	2
164	перед лицом	1	2
165	из его	1	2
166	его не	2	2
167	мы не	3	2
168	человеческой натуры	1	2
169	не слишком	1	2
170	и дать	1	2
171	с радостью	1	2
172	в сущности	2	2
173	представление о	2	2
174	не совсем	3	2
175	и он	1	2
176	и на	4	2
177	во всех	2	2
178	он говорит	1	2
179	отличие от	1	2
180	что они	10	2
181	как в	5	2
182	в сопровождении	1	2
183	в результате	1	2
184	в герое	1	2
185	так или	1	2
186	после чего	1	2
187	если он	1	2
188	и если	2	2
189	на его	2	2
190	после этого	4	2
191	состоит в	2	2
192	кто из	1	2
193	в силу	2	2
194	человека в	2	2
195	исходя из	1	2
196	а затем	2	2
197	а как	1	2
198	с другими	2	2
199	это не	2	2
200	не ясно	1	2
201	как видно	1	2
202	остается в	1	2
203	не мог	3	2
204	этой связи	1	2
205	в котором	5	2
206	в их	3	2
207	из которой	1	2
208	в одном	5	2
209	что эта	2	2
210	она не	5	2
211	е и	1	2
212	что происходит	2	2
213	вплоть до	1	2
214	дело не	4	2
215	что их	1	2
216	за то	1	2
217	ему и	1	2
218	и после	1	2
219	в руки	2	2
220	и со	1	2
221	все еще	2	2
222	если же	1	2
223	и это	3	2
224	как мы	1	2
225	и о	1	2
226	в виду	2	2
227	здесь не	2	2
228	без всякого	1	2
229	роль в	3	2
230	можно было	5	2
231	особый интерес	1	2
232	она была	1	2
233	наряду с	6	2
234	по ее	1	2
235	именно потому	1	2
236	а также	2	2
237	в другом	9	2
238	на вопрос	2	2
239	и во	1	2
240	нуждается в	1	2
241	что девушка	1	2
242	тот же	1	2
243	могло быть	1	2
244	должен быть	1	2
245	у тебя	2	2
246	и ее	2	2
247	на брак	1	2
248	в качестве	3	2
249	уже в	2	2
250	если мы	1	2
251	за ним	1	2
252	мы знаем	11	2
253	был бы	2	2
254	до того	1	2
255	при всей	1	2
256	представляют собой	3	2
257	что это?	1	2
258	умер и	2	2
259	или иначе	1	2
260	себя и	2	2
261	к человеку	1	2
262	не было	2	2
263	а на	1	2
264	а сам	1	2
265	же понимает	1	2
266	что мы	3	2
267	он и	3	2
268	отрывок из	1	2
269	его на	2	2
270	к своему	1	2
271	в пределах	1	2
272	не могут	1	2
273	по существу	2	2
274	она кормит	2	2
275	в уже	1	2
276	этом случае	5	2
277	человека который	1	2
278	только для	1	2
279	о его	2	2
280	видно что	6	2
281	нет ничего	2	2
282	его отца	1	2
283	ли в	1	2
284	человека не	1	2
285	уверен в	1	2
286	брата и	1	2
287	е в	1	2
288	не будет	1	2
289	его дочери	1	2
290	другой стороны	2	2
291	которым он	1	2
292	что ты	1	2
293	из этого	1	2
294	к этой	4	2
295	в таком	1	2
296	и наиболее	1	1
297	в силе	2	1
298	не думает	1	1
299	например в	2	1
300	до известного	1	1
301	в объяснении	1	1
302	сын и	2	1
303	отвращения к	1	1
304	представлял собой	3	1
305	свою жену	1	1
306	особенно часто	3	1
307	в зависимости	1	1
308	отношений которые	1	1
309	стороне в	1	1
310	мы имеем	15	1
311	женщина была	1	1
312	вопрос о	4	1
313	со многими	1	1
314	же ты	1	1
315	этом не	1	1
316	еще до	2	1
317	и сестру	1	1
318	из дальнейшего	1	1
319	все известные	1	1
320	принадлежит к	2	1
321	требует от	1	1
322	я не	2	1
323	в изложении	2	1
324	они были	2	1
325	детей не	2	1
326	зависимости от	1	1
327	это время	1	1
328	он сам	1	1
329	все эти	4	1
330	нему в	1	1
331	со словами	1	1
332	только после	4	1
333	тем как	1	1
334	но не	2	1
335	другой пример	1	1
336	но как	1	1
337	и приобрел	1	1
338	к которой	1	1
339	в сторону	1	1
340	ответ на	1	1
341	должны были	8	1
342	в безумие	1	1
343	друг от	1	1
344	он уверен	1	1
345	впал в	1	1
346	в поисках	2	1
347	в истории	1	1
348	тем больше	1	1
349	себя за	1	1
350	не видно	1	1
351	в одной	4	1
352	дело следовательно	1	1
353	как к	1	1
354	из вас	1	1
355	перед нами	2	1
356	берет его	1	1
357	третий раз	2	1
358	на земле	1	1
359	узнает что	1	1
360	и как	1	1
361	что по	1	1
362	и наконец	5	1
363	никаких следов	2	1
364	от этого	1	1
365	в этот	1	1
366	для которого	1	1
367	говорят о	2	1
368	человек у	1	1
369	из этих	3	1
370	начнем с	1	1
371	право на	3	1
372	еще один	1	1
373	он умер	2	1
374	им в	1	1
375	см выше	1	1
376	имеем в	5	1
377	т д	18	1
378	человек не	1	1
379	чтобы они	1	1
380	и почему	3	1
381	ее такой	1	1
382	к одному	1	1
383	ушел в	1	1
384	в нее	2	1
385	с такими	1	1
386	другой раз	2	1
387	если ты	2	1
388	той же	2	1
389	них не	1	1
390	по-видимому он	1	1
391	это было	1	1
392	обоих случаях	1	1
393	которого не	1	1
394	который и	1	1
395	чтобы узнать	2	1
396	приходит в	1	1
397	ведь она	1	1
398	в огонь	1	1
399	те самые	1	1
400	в это	1	1
401	материал для	1	1
402	его и	4	1
403	для них	1	1
404	он является	2	1
405	две линии	1	1
406	соответствии с	1	1
407	у женщины	1	1
408	этого не	5	1
409	не всегда	1	1
410	а потом	4	1
411	такой же	2	1
412	посвящения в	1	1
413	одно из	2	1
414	и видит	1	1
415	ст в	2	1
416	это делает	1	1
417	прийти к	1	1
418	не столько	2	1
419	в отличие	1	1
420	знаем что	12	1
421	делает вид	1	1
422	ведущая к	1	1
423	и мать	1	1
424	которые в	1	1
425	но он	4	1
426	над ними	1	1
427	это дело	1	1
428	что после	3	1
429	отправляется в	2	1
430	он увидел	1	1
431	и под	1	1
432	жены или	1	1
433	как смерть	1	1
434	некоторых случаях	2	1
435	отце и	1	1
436	на три	2	1
437	без участия	2	1
438	как можно	1	1
439	котором находится	1	1
440	с которой	2	1
441	виду что	1	1
442	в обоих	1	1
443	то чего	3	1
444	того как	4	1
445	к этим	1	1
446	и далеко	1	1
447	он еще	1	1
448	в самых	1	1
449	и снова	1	1
450	на котором	2	1
451	в гневе	1	1
452	найти в	1	1
453	и по	2	1
454	дочери и	2	1
455	но очень	2	1
456	детей и	1	1
457	во всем	1	1
458	ему придется	1	1
459	что на	1	1
460	они так	1	1
461	в бою	1	1
462	с другом	1	1
463	похожи на	1	1
464	у меня	1	1
465	мы встречаем	1	1
466	детей в	8	1
467	могут быть	2	1
468	как только	1	1
469	но едва	1	1
470	указывает на	1	1
471	об отце	1	1
472	что при	5	1
473	которой она	1	1
474	здесь мы	3	1
475	следовательно не	2	1
476	подобно тому	3	1
477	приходит к	1	1
478	всегда или	2	1
479	от друга	1	1
480	к браку	1	1
481	ни одно	1	1
482	быть вполне	1	1
483	можно сделать	1	1
484	в себя	3	1
485	и может	2	1
486	и совершенно	1	1
487	и когда	2	1
488	что у	2	1
489	с собой	1	1
490	особенно в	1	1
491	живет в	2	1
492	мог бы	3	1
493	этим в	1	1
494	остается только	1	1
495	это только	2	1
