N	2gram	Voloshinov_2	Myshleni
1	внутренней речи	7	67
2	речи и	13	30
3	в этом	15	29
4	точки зрения	17	28
5	речи в	10	27
6	и в	19	26
7	для себя	4	24
8	не только	13	24
9	то что	4	24
10	таким образом	14	23
11	с точки	13	21
12	и речи	2	19
13	того чтобы	6	19
14	для того	6	18
15	в том	7	18
16	внешней речи	1	18
17	и не	19	18
18	том что	10	17
19	потому что	1	16
20	для других	3	15
21	как и	9	15
22	к слову	1	14
23	как мы	15	14
24	того что	4	14
25	так как	3	14
26	так же	5	14
27	этом случае	1	14
28	с помощью	6	13
29	и его	16	12
30	внутреннюю речь	1	12
31	вместе с	2	12
32	что в	2	12
33	мысли и	3	11
34	в которой	1	11
35	речи но	1	11
36	в слове	4	11
37	но и	10	11
38	не может	18	11
39	что они	2	10
40	слова и	6	10
41	в сущности	14	9
42	в самом	6	9
43	в себе	4	9
44	тому что	4	9
45	мысли в	1	9
46	мышления и	1	9
47	слово и	3	9
48	по сравнению	1	9
49	тем что	2	9
50	мышлении и	1	9
51	значения слова	5	9
52	то же	16	8
53	той же	3	8
54	что она	1	8
55	что он	4	8
56	только в	8	8
57	свое выражение	1	8
58	сравнению с	1	8
59	ее в	1	8
60	сказать что	4	8
61	и то	3	7
62	мы не	2	7
63	с самого	5	7
64	самого начала	5	7
65	к тому	6	7
66	по мере	4	7
67	может быть	28	7
68	прежде всего	7	7
69	самом деле	9	6
70	вопрос о	2	6
71	во всех	6	6
72	по отношению	8	6
73	все же	5	6
74	что это	2	6
75	все эти	3	6
76	выражение в	5	6
77	было бы	4	6
78	и тем	4	6
79	в ее	3	6
80	что эта	1	6
81	в учении	2	6
82	между собой	1	6
83	и что	1	6
84	заключается в	1	6
85	учении о	1	6
86	в какой	3	6
87	иначе как	1	6
88	именно в	2	6
89	а не	9	6
90	как бы	19	6
91	в смысле	6	6
92	мы должны	1	6
93	речи как	1	6
94	как на	2	6
95	тем же	4	5
96	в целом	1	5
97	могли бы	1	5
98	в силу	1	5
99	и с	2	5
100	и значение	6	5
101	с тем	1	5
102	у нее	1	5
103	что с	1	5
104	тогда когда	1	5
105	в процессе	18	5
106	слова как	2	5
107	в направлении	6	5
108	же самое	6	5
109	является в	2	5
110	если бы	11	5
111	можно сказать	1	5
112	и следовательно	6	5
113	и значением	6	5
114	с одной	3	5
115	в качестве	3	5
116	если мы	6	5
117	в начале	2	5
118	одно из	1	5
119	себе в	1	5
120	и их	4	5
121	слова в	8	5
122	речь и	4	5
123	речи к	2	5
124	одной стороны	3	5
125	речи а	3	5
126	до конца	2	5
127	как это	1	5
128	в данном	5	5
129	отношению к	8	5
130	и для	7	5
131	в речи	2	5
132	бы в	4	5
133	только что	3	5
134	еще не	3	4
135	с другой	3	4
136	в нашем	2	4
137	если в	1	4
138	это и	1	4
139	как в	1	4
140	стороны и	2	4
141	но в	7	4
142	нами в	3	4
143	на то	4	4
144	речи можно	2	4
145	в котором	3	4
146	не в	10	4
147	в той	5	4
148	не менее	1	4
149	никогда не	7	4
150	связи с	13	4
151	не могут	1	4
152	что оно	3	4
153	не есть	3	4
154	слова с	1	4
155	речи мы	6	4
156	приводит к	2	4
157	речи то	1	4
158	о том	3	4
159	которые мы	1	4
160	в его	5	4
161	и только	1	4
162	речи о	2	4
163	одной из	3	4
164	мере развития	1	4
165	так что	1	4
166	друг друга	2	4
167	понимание с	1	4
168	о чем	2	4
169	речь в	4	4
170	должны быть	2	4
171	и от	3	4
172	то о	1	4
173	и наконец	1	4
174	гораздо более	1	4
175	связана с	2	3
176	на самом	7	3
177	между двумя	1	3
178	к другому	5	3
179	что эти	1	3
180	собственном смысле	2	3
181	мы уже	6	3
182	совпадает с	1	3
183	из того	1	3
184	из ее	1	3
185	в ней	3	3
186	речи ее	1	3
187	для лингвистики	1	3
188	но не	2	3
189	из важнейших	2	3
190	мышления мы	1	3
191	в этой	3	3
192	в одной	2	3
193	в этот	1	3
194	из этих	1	3
195	учение о	3	3
196	к выводу	1	3
197	он не	3	3
198	одно и	3	3
199	так и	10	3
200	речи или	1	3
201	с другими	3	3
202	не совпадает	1	3
203	мы видели	4	3
204	и значения	3	3
205	для него	9	3
206	в своей	3	3
207	мы в	1	3
208	в основном	4	3
209	друг другу	1	3
210	тем не	1	3
211	для нее	1	3
212	по себе	3	3
213	значений слов	1	3
214	в основе	9	3
215	идет в	1	3
216	но только	1	3
217	только и	1	3
218	в самой	1	3
219	в другую	1	3
220	его значения	2	3
221	каждой из	1	3
222	слов чем	1	3
223	этом отношении	1	3
224	только по	1	3
225	представляется нам	1	3
226	его с	1	3
227	но также	1	3
228	значения и	3	3
229	в собственном	2	3
230	последнее время	1	3
231	с ним	1	3
232	нашей работы	3	3
233	нуждается в	1	3
234	что и	3	3
235	это не	4	3
236	к нему	5	3
237	мы видим	1	3
238	и является	2	3
239	есть в	1	3
240	только на	4	3
241	менее всего	3	3
242	речь т.е	1	3
243	мы можем	6	3
244	как раз	4	3
245	и речь	2	3
246	речью в	1	3
247	были бы	1	3
248	до сих	3	3
249	в живом	3	3
250	и потому	2	3
251	смысле этого	4	3
252	этого слова	5	3
253	и о	2	3
254	сих пор	3	3
255	но это	1	3
256	все это	1	3
257	не является	8	3
258	слова но	1	3
259	к пониманию	4	3
260	речи при	2	3
261	находит свое	1	3
262	речи если	1	3
263	между ними	2	3
264	речи т.е	1	3
265	в то	8	3
266	и другой	1	3
267	как известно	1	2
268	развития языка	3	2
269	не иначе	1	2
270	ко всем	2	2
271	отношения к	2	2
272	одним из	2	2
273	также и	1	2
274	выражения в	2	2
275	то в	1	2
276	речи на	2	2
277	можно говорить	1	2
278	и до	3	2
279	все те	4	2
280	неизбежно приводит	1	2
281	приводят к	1	2
282	мы и	1	2
283	и он	2	2
284	слово не	1	2
285	столь же	3	2
286	время в	1	2
287	что его	1	2
288	значение и	2	2
289	конечном счете	1	2
290	ответ на	2	2
291	отличие от	3	2
292	друг от	1	2
293	относится к	3	2
294	эта связь	1	2
295	с этим	3	2
296	перед нами	3	2
297	его к	2	2
298	слова он	1	2
299	в действительности	1	2
300	что слово	1	2
301	бы с	1	2
302	в последнее	1	2
303	не могла	1	2
304	в нем	11	2
305	в определенном	2	2
306	возможно только	1	2
307	все учение	1	2
308	значение в	4	2
309	лишь в	14	2
310	его в	7	2
311	речью и	2	2
312	от одного	3	2
313	ни в	6	2
314	о которых	1	2
315	на основании	1	2
316	несмотря на	1	2
317	зрения самого	2	2
318	должно быть	3	2
319	мере не	1	2
320	чем менее	1	2
321	речи может	1	2
322	в этих	3	2
323	во время	1	2
324	в их	5	2
325	в отличие	3	2
326	точку зрения	2	2
327	и мышление	2	2
328	но он	1	2
329	что было	1	2
330	мы упоминали	1	2
331	в отношении	4	2
332	не имеет	3	2
333	ничего не	4	2
334	и весь	1	2
335	внутренней и	2	2
336	прежде чем	1	2
337	имеет совершенно	1	2
338	эти три	1	2
339	и делает	1	2
340	речи значение	2	2
341	с другом	1	2
342	у нас	3	2
343	исходить из	1	2
344	разрыв между	2	2
345	форм и	1	2
346	есть только	1	2
347	ли не	1	2
348	об одном	2	2
349	как для	1	2
350	его значение	2	2
351	слов все	1	2
352	одним и	2	2
353	если же	2	2
354	основной и	1	2
355	от друга	1	2
356	что все	1	2
357	это единство	1	2
358	свою очередь	5	2
359	направлении к	3	2
360	здесь как	2	2
361	специфические особенности	1	2
362	образом в	1	2
363	находится в	1	2
364	ситуации и	1	2
365	и здесь	5	2
366	к целому	4	2
367	развития как	1	2
368	внимание на	1	2
369	этих двух	1	2
370	входит в	1	2
371	в конечном	1	2
372	которой мы	2	2
373	ее от	2	2
374	должно было	1	2
375	мы ни	5	2
376	во всей	1	2
377	в середине	1	2
378	слов и	3	2
379	в современной	1	2
380	и ее	4	2
381	на элементы	1	2
382	со всеми	1	2
383	с которыми	1	2
384	уже в	2	2
385	вопроса о	1	2
386	в большинстве	5	2
387	всем его	1	2
388	является не	5	2
389	от значения	1	2
390	и других	1	2
391	его и	3	2
392	только одно	1	2
393	мы знаем	2	2
394	и объяснения	1	2
395	ведь это	2	2
396	вовсе не	11	2
397	себя от	1	2
398	случае не	1	2
399	между которыми	1	2
400	в свою	6	2
401	себя и	1	2
402	что не	2	2
403	больше и	1	2
404	во внутренней	2	2
405	которых мы	1	2
406	она является	3	2
407	большинстве случаев	5	2
408	в определенных	2	2
409	границы между	2	2
410	к его	2	2
411	мы говорим	1	2
412	ключом к	1	2
413	могут быть	3	2
414	что же	1	2
415	и всей	1	2
416	друг с	1	2
417	этом и	1	2
418	к двум	1	2
419	но для	2	2
420	но с	1	2
421	абстракции от	1	2
422	или в	2	2
423	а в	3	2
424	совершенно не	5	2
425	какой мере	1	2
426	из этого	1	2
427	но именно	1	2
428	самое что	1	2
429	следовательно не	1	2
430	в речь	1	2
431	как слово	5	2
432	к этому	5	2
433	во всяком	3	2
434	формы и	2	1
435	также что	1	1
436	например в	1	1
437	говорящих на	1	1
438	динамического целого	1	1
439	того же	5	1
440	сам по	1	1
441	становится в	1	1
442	словами и	1	1
443	может оказаться	1	1
444	основного и	1	1
445	между ним	1	1
446	высшей степени	3	1
447	в зависимости	2	1
448	сказать с	1	1
449	и могут	1	1
450	живой речи	2	1
451	этом направлении	1	1
452	а как	4	1
453	языка с	1	1
454	образом слова	1	1
455	правильного понимания	2	1
456	это делают	1	1
457	это совершенно	1	1
458	что уже	1	1
459	именно к	1	1
460	является необходимым	1	1
461	он как	1	1
462	дальше от	1	1
463	но она	1	1
464	что иное	1	1
465	всего сказанного	1	1
466	образом оказывается	1	1
467	направление в	2	1
468	речь которая	1	1
469	зависимости от	2	1
470	слова толстого	1	1
471	слову во	1	1
472	иное как	2	1
473	там и	1	1
474	его так	1	1
475	и теоретическая	1	1
476	совершенно прав	1	1
477	совсем не	1	1
478	письменной речью	1	1
479	но как	2	1
480	а только	1	1
481	точка зрения	1	1
482	к которой	1	1
483	правильное понимание	2	1
484	только тогда	1	1
485	эта особенность	1	1
486	каком направлении	1	1
487	таком положении	1	1
488	есть вещь	1	1
489	оно является	2	1
490	за пределы	3	1
491	мы снова	1	1
492	отнюдь не	8	1
493	там где	2	1
494	в центре	1	1
495	это одно	2	1
496	данный момент	1	1
497	чем мы	1	1
498	дает нам	1	1
499	высказывание не	1	1
500	части в	1	1
501	в своем	2	1
502	кроме того	1	1
503	а чисто	1	1
504	мысль о	1	1
505	и как	6	1
506	показали что	1	1
507	в каком-то	1	1
508	является выражением	3	1
509	от этого	2	1
510	основная тенденция	3	1
511	к чему	1	1
512	себя с	2	1
513	же слово	2	1
514	тому же	2	1
515	в ответ	1	1
516	бы не	2	1
517	воплощена в	1	1
518	этого совершенно	1	1
519	с их	1	1
520	значение так	2	1
521	как основной	1	1
522	удельный вес	1	1
523	ее как	1	1
524	но ведь	3	1
525	как готовое	1	1
526	и практической	1	1
527	построения мы	1	1
528	этот процесс	1	1
529	при этом	9	1
530	единство слова	1	1
531	о речи	1	1
532	перестает быть	1	1
533	они в	1	1
534	всех этих	1	1
535	в первую	1	1
536	вне социальной	1	1
537	без чего	1	1
538	не как	3	1
539	мы полагаем	2	1
540	слову как	1	1
541	какой бы	3	1
542	синтаксическим формам	1	1
543	так например	1	1
544	компромиссом между	2	1
545	в основу	1	1
546	но все	1	1
547	еще более	2	1
548	в работе	1	1
549	мы его	1	1
550	в совершенно	1	1
551	в другом	3	1
552	и второй	1	1
553	поэтому с	1	1
554	на все	2	1
555	на этой	5	1
556	в данной	4	1
557	это было	2	1
558	не умеет	1	1
559	первую очередь	1	1
560	может стать	2	1
561	но самый	1	1
562	исходным пунктом	1	1
563	всю свою	1	1
564	делает его	2	1
565	только оно	1	1
566	отсюда и	1	1
567	к области	1	1
568	этом мы	1	1
569	достаточен для	1	1
570	о которой	1	1
571	в высшей	3	1
572	соответствии с	1	1
573	к которым	3	1
574	речи должно	1	1
575	речи заключается	1	1
576	в общей	1	1
577	этого не	1	1
578	во внимание	1	1
579	совершенно особый	1	1
580	реального предмета	1	1
581	как целого	3	1
582	еще в	1	1
