N	3gram	Potebnia_M_2	Psycholo
1	и т п	3	15
2	в том что	7	9
3	не может быть	2	8
4	с таким образом	2	8
5	на то что	3	8
6	и т д	3	8
7	в том чтобы	1	7
8	о том что	1	7
9	во всяком случае	7	6
10	то время как	3	5
11	в то время	4	5
12	не в том	2	5
13	само по себе	2	5
14	подобно тому как	4	5
15	с другой стороны	2	5
16	с одной стороны	3	5
17	для того чтобы	2	5
18	с этой точки	1	4
19	как и в	1	4
20	только тогда когда	2	4
21	не в состоянии	4	3
22	и той же	1	3
23	только в том	1	3
24	до сих пор	4	3
25	в отличие от	1	3
26	в собственном смысле	1	3
27	одной и той	1	3
28	что у него	1	3
29	что внутренняя форма	1	2
30	то что я	1	2
31	состоит в том	1	2
32	более или менее	8	2
33	в этом смысле	2	2
34	то есть к	1	2
35	мы не можем	3	2
36	в таком случае	2	2
37	не было бы	4	2
38	со всеми остальными	1	2
39	вместе с тем	1	2
40	в том случае	1	2
41	в применении к	1	2
42	что мы не	1	2
43	по себе не	3	2
44	а в том	1	2
45	от того что	4	2
46	так и в	2	2
47	в одном из	1	2
48	то есть в	1	2
49	и в самом	1	2
50	при этом не	1	2
51	смысле этого слова	3	2
52	сама по себе	2	2
53	на самом деле	2	2
54	тем не менее	5	2
55	что и в	1	2
56	мы видели что	1	2
57	восстановить в памяти	1	1
58	т д и	1	1
59	многое такое чего	1	1
60	потому что как	1	1
61	мы не воспринимаем	1	1
62	и того же	6	1
63	и том же	1	1
64	друг к другу	1	1
65	а потом уже	1	1
66	одном и том	1	1
67	потому что в	1	1
68	дело в том	1	1
69	но так как	1	1
70	не только о	1	1
71	того самого что	1	1
72	в том как	1	1
73	есть прежде всего	2	1
74	во многих случаях	1	1
75	том что он	1	1
76	одной стороны и	1	1
77	что и для	1	1
78	у нас есть	1	1
79	по сравнению с	1	1
80	не заключает в	2	1
81	и во всех	2	1
82	том случае если	1	1
83	сами по себе	7	1
84	бы ни было	1	1
85	что человек есть	1	1
86	что только в	1	1
87	конца мы не	1	1
88	то что в	2	1
89	заключает в себе	4	1
90	виде в каком	1	1
91	в той мере	1	1
92	должны быть признаны	1	1
93	бы если бы	1	1
94	может быть только	1	1
95	не то что	1	1
96	которых мы не	2	1
97	и тем не	1	1
98	того что они	2	1
99	можно найти в	1	1
100	бы и в	1	1
101	но в таком	1	1
102	чтобы понять что	1	1
103	из предыдущего мы	1	1
104	мы его не	1	1
105	не потому что	1	1
106	между тем как	2	1
107	так что если	3	1
108	из виду что	1	1
109	могут быть названы	1	1
110	мы не знаем	1	1
111	все что есть	1	1
112	мы не в	1	1
113	и в процессе	1	1
114	если бы в	1	1
115	так как это	1	1
116	и то же	2	1
117	так бывает при	1	1
118	и в этом	1	1
119	в обратном отношении	1	1
120	по тому же	1	1
121	не могут быть	3	1
122	того что она	1	1
123	все же оно	1	1
124	на деле не	1	1
125	в связи с	1	1
126	столь же мало	1	1
127	то что он	1	1
128	в чем именно	1	1
129	потому что мы	1	1
130	мере в какой	1	1
131	один и тот	1	1
132	до такой степени	1	1
133	на вопрос о	1	1
134	что то же	1	1
135	нет никакой возможности	1	1
136	которое может быть	1	1
137	а не наоборот	1	1
138	что само по	1	1
139	до тех пор	1	1
140	искусства потому что	1	1
141	чтобы убедиться что	1	1
142	когда с увеличением	1	1
143	в свою очередь	6	1
144	вслед за этим	1	1
145	с самого начала	2	1
146	вопрос о том	1	1
147	в обществе и	1	1
148	только в обществе	1	1
149	к тем же	1	1
150	как в трех	1	1
151	у нас в	1	1
152	одного и того	6	1
153	что в каждом	1	1
154	как в слове	1	1
155	не в большей	1	1
156	той мере в	1	1
157	одно и то	2	1
158	иначе не было	1	1
159	не знаем но	1	1
160	и тот же	1	1
161	отличает ее от	1	1
