N	2gram	Voloshinov_1	Myshleni
1	и в	19	28
2	в том	6	28
3	то что	8	28
4	в этом	16	27
5	того что	3	24
6	потому что	1	22
7	том что	3	19
8	не может	24	19
9	таким образом	17	18
10	что он	2	18
11	только в	9	18
12	что в	4	17
13	не только	8	16
14	так же	7	15
15	точки зрения	34	13
16	может быть	26	13
17	с помощью	6	13
18	сказать что	4	13
19	в школе	1	12
20	мы могли	1	12
21	тому что	2	11
22	и не	26	11
23	что мы	1	11
24	как бы	15	11
25	к другим	1	11
26	но не	1	10
27	по отношению	3	10
28	с точки	20	10
29	в отношении	4	10
30	того чтобы	5	10
31	к тому	2	10
32	как мы	13	10
33	так как	2	10
34	от того	4	10
35	но и	8	10
36	отношению к	2	10
37	могли бы	1	9
38	было бы	4	9
39	в процессе	14	9
40	мы можем	2	9
41	перехода от	1	9
42	между собой	2	9
43	в самом	10	8
44	мы видели	1	8
45	тем самым	1	8
46	никогда не	2	8
47	тем что	2	8
48	для того	4	8
49	еще не	4	8
50	того же	6	7
51	то же	7	7
52	в сущности	3	7
53	отношение к	1	7
54	в своем	2	7
55	в которой	3	7
56	с самого	4	7
57	он не	3	7
58	в нем	10	7
59	самого начала	4	7
60	можно было	2	7
61	если бы	2	7
62	мы видим	1	7
63	и других	2	7
64	мышления и	1	7
65	там где	2	7
66	между ними	4	7
67	же как	2	6
68	связи между	5	6
69	мы не	6	6
70	в чем	2	6
71	и как	3	6
72	и к	3	6
73	как и	12	6
74	для него	9	6
75	не имеет	3	6
76	тогда когда	1	6
77	и отношений	1	6
78	же самое	3	6
79	приводит к	1	6
80	так и	11	6
81	и что	1	6
82	можно сказать	3	6
83	его в	3	6
84	так что	1	6
85	как раз	2	6
86	в области	3	6
87	вообще не	1	6
88	к другой	3	6
89	в то	3	6
90	вопрос о	4	5
91	зависимости от	2	5
92	и на	4	5
93	но в	7	5
94	то в	2	5
95	в этой	1	5
96	что все	2	5
97	на этой	2	5
98	и тем	1	5
99	с тем	1	5
100	того как	1	5
101	в разных	1	5
102	с другом	1	5
103	не могут	3	5
104	могут быть	2	5
105	языка и	13	5
106	в пределах	6	5
107	это не	1	5
108	на развитие	1	5
109	друг с	1	5
110	мышления в	1	5
111	и все	5	5
112	речи и	3	5
113	например в	1	4
114	и то	1	4
115	переход от	4	4
116	в первом	3	4
117	к другому	3	4
118	отношения между	1	4
119	той же	2	4
120	совпадает с	2	4
121	в каждой	1	4
122	во всех	7	4
123	относится к	1	4
124	в одной	2	4
125	в той	1	4
126	с этим	4	4
127	целый ряд	3	4
128	в себе	2	4
129	в нашем	2	4
130	и того	6	4
131	одного и	5	4
132	но если	2	4
133	от одной	1	4
134	не в	5	4
135	мысли в	2	4
136	в сознании	2	4
137	на основе	1	4
138	ясно что	5	4
139	что и	2	4
140	именно в	5	4
141	между этими	2	4
142	в качестве	2	4
143	мы знаем	5	4
144	которые в	1	4
145	друг друга	8	4
146	но что	1	4
147	на этот	3	4
148	и следовательно	3	4
149	в частности	2	4
150	ко всем	1	4
151	к жизни	1	4
152	ту же	2	3
153	это и	3	3
154	которые существуют	1	3
155	с его	1	3
156	из этих	2	3
157	независимо от	2	3
158	как в	4	3
159	хотя и	1	3
160	от этого	2	3
161	как оно	2	3
162	при этом	8	3
163	с ней	1	3
164	в плане	1	3
165	одной и	2	3
166	возможно только	1	3
167	и по	1	3
168	в каждом	7	3
169	а по	1	3
170	что такое	2	3
171	и той	2	3
172	для данного	2	3
173	по себе	4	3
174	является как	1	3
175	каждого отдельного	1	3
176	значение слова	1	3
177	до известной	1	3
178	в основе	2	3
179	только не	1	3
180	по своей	1	3
181	связи с	11	3
182	не по	1	3
183	этом отношении	3	3
184	лежит в	1	3
185	отличается от	1	3
186	совершается в	5	3
187	только то	1	3
188	действия и	1	3
189	те же	5	3
190	к анализу	1	3
191	мог бы	2	3
192	по мере	2	3
193	образом в	1	3
194	и здесь	6	3
195	быть выражено	1	3
196	и т.д	2	3
197	до сих	8	3
198	во втором	2	3
199	в его	6	3
200	и только	2	3
201	этот вопрос	5	3
202	и его	19	3
203	до конца	5	3
204	представить себе	1	3
205	нуждается в	3	3
206	для решения	2	3
207	зависит от	2	3
208	а не	7	3
209	но как	1	3
210	как это	1	3
211	требует от	1	3
212	для одного	2	3
213	сих пор	8	3
214	в целом	1	3
215	бы в	2	3
216	мы должны	3	3
217	отношении к	4	3
218	в системе	1	3
219	не знает	2	3
220	первом случае	3	3
221	в своих	2	3
222	одним из	2	2
223	самом деле	10	2
224	он может	3	2
225	мы уже	2	2
226	путь для	1	2
227	и широты	1	2
228	принадлежит к	1	2
229	всего сказанного	1	2
230	вместо того	1	2
231	для нашей	2	2
232	которые он	1	2
233	он сам	1	2
234	языка у	1	2
235	а только	1	2
236	себе и	2	2
237	прежде всего	13	2
238	все же	8	2
239	и наконец	1	2
240	нами в	1	2
241	не совпадает	1	2
242	между двумя	3	2
243	все эти	7	2
244	в последнее	1	2
245	если он	2	2
246	в соответствующей	1	2
247	мысли и	4	2
248	к одному	4	2
249	этого вопроса	1	2
250	с этой	2	2
251	от общего	1	2
252	как они	1	2
253	различие между	3	2
254	в другом	2	2
255	частному и	1	2
256	с другими	3	2
257	этом смысле	2	2
258	что один	1	2
259	было показать	1	2
260	в высшей	3	2
261	остается в	1	2
262	в своей	3	2
263	в котором	3	2
264	что я	1	2
265	втором случае	1	2
266	точку зрения	2	2
267	друг другу	1	2
268	речи в	3	2
269	и более	2	2
270	общего и	1	2
271	необходимо чтобы	5	2
