N	2gram	Bakhtin_Fr_5	Istorich
1	что он	6	24
2	не только	14	18
3	может быть	2	17
4	и в	45	15
5	никогда не	1	15
6	так как	6	14
7	но и	10	14
8	так же	8	13
9	что в	12	12
10	то что	2	12
11	а в	4	12
12	в этом	14	11
13	об этом	4	11
14	мы знаем	1	11
15	и не	15	11
16	то же	11	10
17	что они	1	10
18	его в	5	10
19	еще не	1	9
20	все же	2	9
21	в другом	3	9
22	с тем	2	9
23	и здесь	4	9
24	потому что	7	9
25	должны были	1	8
26	он не	6	8
27	связи с	6	8
28	один из	2	8
29	мы можем	2	8
30	детей в	1	8
31	мы видим	5	8
32	в нем	10	7
33	таким образом	8	7
34	том что	7	7
35	не в	7	7
36	ничего не	4	7
37	смерти и	1	7
38	и пр	1	7
39	вместе с	3	7
40	сих пор	3	7
41	связана с	1	6
42	мы здесь	1	6
43	то это	1	6
44	но в	14	6
45	что это	2	6
46	и что	2	6
47	в его	13	6
48	что и	7	6
49	мы уже	4	6
50	до сих	3	6
51	как бы	12	6
52	видно что	1	6
53	в том	10	6
54	только в	4	6
55	же как	4	5
56	и есть	2	5
57	как в	3	5
58	с этим	4	5
59	и наконец	2	5
60	что она	3	5
61	но все	1	5
62	было бы	2	5
63	в котором	1	5
64	на него	2	5
65	видим что	2	5
66	что при	1	5
67	можно было	4	5
68	так и	6	5
69	говорят что	1	5
70	к нему	2	5
71	в одном	3	5
72	прежде всего	10	5
73	к которому	1	5
74	представления о	1	5
75	а не	4	5
76	в связи	5	5
77	не может	5	5
78	к тому	2	5
79	в ней	8	4
80	и на	5	4
81	в одной	3	4
82	в себе	1	4
83	все эти	5	4
84	в этой	6	4
85	и они	1	4
86	при этом	2	4
87	и с	10	4
88	не будем	2	4
89	но он	3	4
90	но они	3	4
91	того как	1	4
92	очень часто	4	4
93	о нем	1	4
94	другими словами	1	4
95	или на	1	4
96	его и	1	4
97	руки и	1	4
98	у нее	2	4
99	у него	4	4
100	тем что	1	4
101	и др	8	4
102	связь с	3	4
103	этот мотив	1	4
104	но это	5	4
105	как она	1	4
106	одной из	5	4
107	и другие	3	4
108	они не	1	4
109	в доме	4	3
110	мы не	4	3
111	не совсем	1	3
112	он был	7	3
113	видели что	1	3
114	эта связь	4	3
115	когда он	2	3
116	он в	2	3
117	из этих	3	3
118	право на	10	3
119	как он	3	3
120	на то	1	3
121	всех этих	6	3
122	должен был	1	3
123	он и	3	3
124	к приобретению	1	3
125	не мог	4	3
126	в их	4	3
127	когда она	1	3
128	что этот	1	3
129	и его	13	3
130	как будто	1	3
131	встречается в	1	3
132	и это	4	3
133	в себя	5	3
134	так в	2	3
135	роль в	2	3
136	о том	4	3
137	после того	1	3
138	а именно	2	3
139	и она	2	3
140	того что	3	3
141	в качестве	2	3
142	по отношению	1	3
143	в других	1	3
144	как это	4	3
145	все это	7	3
146	отношению к	1	3
147	также что	1	2
148	например в	5	2
149	самом деле	5	2
150	на самом	5	2
151	и для	3	2
152	в сущности	4	2
153	что иное	1	2
154	принадлежит к	1	2
155	хотя бы	2	2
156	в которых	3	2
157	иное как	1	2
158	во всех	13	2
159	то мы	1	2
160	но не	4	2
161	не все	1	2
162	не просто	1	2
163	его на	1	2
164	некоторое время	1	2
165	перед нами	4	2
166	но его	3	2
167	одном случае	1	2
168	тому же	4	2
169	на его	1	2
170	так сказать	1	2
171	он должен	2	2
172	и если	2	2
173	из него	1	2
174	и по	1	2
175	человека в	1	2
176	а затем	1	2
177	он знал	1	2
178	из них	1	2
179	той же	4	2
180	его не	4	2
181	на этой	1	2
182	это не	3	2
183	есть и	5	2
184	в жизни	1	2
185	ни в	3	2
186	она и	2	2
187	как и	10	2
188	нигде не	1	2
189	мы видели	7	2
190	такой же	4	2
191	обратимся к	1	2
192	нисколько не	3	2
193	в эту	2	2
194	во время	12	2
195	и ее	1	2
196	не столько	2	2
197	он дает	1	2
198	и более	1	2
199	их в	1	2
200	на три	1	2
201	с которой	2	2
202	одна из	1	2
203	тогда и	1	2
204	на котором	2	2
205	здесь нет	3	2
206	кроме того	4	2
207	в нее	1	2
208	голову и	1	2
209	того чтобы	6	2
210	с ее	5	2
211	действующие лица	1	2
212	здесь не	6	2
213	на другой	1	2
214	и говорит	1	2
215	говорили что	2	2
216	приводит к	1	2
217	и когда	1	2
218	что у	1	2
219	тело на	1	2
220	часто в	3	2
221	это только	1	2
222	что под	1	2
223	одно из	2	2
224	находится в	1	2
225	другом месте	2	2
226	на вопрос	1	2
227	а также	4	2
228	что эта	2	2
229	в свете	2	2
230	к ней	2	2
231	но с	1	2
232	в новой	1	2
233	с ними	1	2
234	является не	1	2
235	на столе	2	2
236	и их	5	2
237	заметить что	2	2
238	тут же	2	2
239	и только	2	2
240	не было	3	2
241	в особенности	2	2
242	и из	1	2
243	именно в	3	2
244	здесь в	4	2
245	себя и	2	2
246	его из	1	2
247	превращается в	2	2
248	не боится	1	2
249	происходит в	2	2
250	да и	1	2
251	по существу	3	2
252	в ужасе	1	2
253	она дает	2	2
254	о его	1	2
255	которые были	1	2
256	это явление	2	2
257	под названием	2	2
258	то не	1	2
259	в системе	2	2
260	не знает	1	2
261	сказать что	4	2
262	не что	1	2
263	ее в	1	2
264	и наиболее	2	1
265	можно говорить	2	1
266	случае обряд	1	1
267	века но	1	1
268	он может	1	1
269	в стороне	1	1
270	это и	5	1
271	ко всем	1	1
272	свою жену	1	1
273	почти не	2	1
274	это очень	2	1
275	отрывок из	1	1
276	права и	3	1
277	из его	2	1
278	почти всегда	3	1
279	она все	1	1
280	не имеют	1	1
281	оно было	2	1
282	напоминает нам	2	1
283	и этот	1	1
284	и за	2	1
285	по его	1	1
286	хлеб и	3	1
287	а как	1	1
288	есть не	1	1
289	нога в	1	1
290	и о	4	1
291	большую роль	1	1
292	из своих	2	1
293	это всегда	1	1
294	представлением о	2	1
295	говорить о	2	1
296	но она	3	1
297	похожи на	1	1
298	и он	3	1
299	форм в	3	1
300	это время	2	1
301	в отличие	2	1
302	с его	7	1
303	тем как	1	1
304	должна была	1	1
305	от его	3	1
306	но как	1	1
307	нельзя понимать	1	1
308	в сторону	2	1
309	была его	1	1
310	собраны все	1	1
311	отличие от	2	1
312	мы назвали	1	1
313	он уверен	1	1
314	из важнейших	2	1
315	своего сына	1	1
316	они действительно	1	1
317	из таких	1	1
318	конечно совершенно	1	1
319	в истории	2	1
320	тем больше	1	1
321	масла и	1	1
322	другой день	1	1
323	его со	1	1
324	в течение	3	1
325	и той	1	1
326	и где	1	1
327	власть и	1	1
328	в сопровождении	1	1
329	вопросом о	1	1
330	и как	5	1
331	что по	1	1
332	говорит об	1	1
333	и к	5	1
334	на своем	1	1
335	он на	1	1
336	от этого	2	1
337	в этот	2	1
338	и питье	4	1
339	в целом	2	1
340	всей своей	1	1
341	в главе	1	1
342	следующей главе	1	1
343	еще один	2	1
344	им в	2	1
345	другом случае	1	1
346	потому она	1	1
347	друг от	1	1
348	но на	3	1
349	еще одна	1	1
350	человек не	1	1
351	как оно	1	1
352	он все	1	1
353	может так	1	1
354	чтобы они	1	1
355	никакому сомнению	1	1
356	на земле	1	1
357	но вместе	1	1
358	одной и	1	1
359	но дело	2	1
360	так например	2	1
361	мы обратимся	1	1
362	в основу	1	1
363	нечто что	1	1
364	мы слышим	2	1
365	не будет	1	1
366	связанные с	3	1
367	связанных с	3	1
368	и внутренняя	1	1
369	них не	1	1
370	момент и	1	1
371	даже сама	1	1
372	в несколько	1	1
373	именно той	1	1
374	это было	4	1
375	раз он	1	1
376	но их	2	1
377	пускаются в	1	1
378	которая была	1	1
379	смерть и	2	1
380	для них	2	1
381	из нее	1	1
382	вводит в	1	1
383	но уже	1	1
384	в них	6	1
385	далеко не	1	1
386	он действительно	1	1
387	несмотря на	2	1
388	к своему	1	1
389	его мучает	1	1
390	он любил	1	1
391	характерно что	4	1
392	значение как	1	1
393	и некоторые	1	1
394	и страх	1	1
395	его нельзя	1	1
396	в своей	3	1
397	женщин и	1	1
398	не подлежит	2	1
399	пахнет не	1	1
400	слова при	1	1
401	страх и	1	1
402	нельзя было	2	1
403	эта не	1	1
404	но эта	2	1
405	которые в	1	1
406	наконец как	1	1
407	тем не	1	1
408	есть еще	1	1
409	более древних	1	1
410	со многими	1	1
411	и под	1	1
412	и пить	3	1
413	даже в	2	1
414	и связанные	2	1
415	как смерть	1	1
416	нас к	1	1
417	что мертвые	1	1
418	с миром	8	1
419	власть в	1	1
420	нечто вроде	1	1
421	не менее	3	1
422	на мир	7	1
423	вплоть до	2	1
424	а иногда	1	1
425	эти формы	1	1
426	в то	11	1
427	к этим	1	1
428	он еще	1	1
429	возвращается домой	1	1
430	указывалось что	1	1
431	этого явления	1	1
432	казалось бы	1	1
433	слово и	1	1
434	правда в	1	1
435	на землю	1	1
436	этих двух	1	1
437	была еще	1	1
438	сопровождении своего	1	1
439	сообщает что	1	1
440	по земле	1	1
441	в процессе	1	1
442	именно потому	1	1
443	что на	3	1
444	тела и	3	1
445	с другом	2	1
446	и со	1	1
447	у нас	1	1
448	в городе	2	1
449	не могут	2	1
450	вполне понятным	1	1
451	во все	2	1
452	связь в	1	1
453	как только	1	1
454	и смертью	1	1
455	еще яснее	1	1
456	в эти	2	1
457	указывает на	1	1
458	они и	2	1
459	всегда есть	1	1
460	своего отца	3	1
461	время он	1	1
462	приведем еще	1	1
463	как мы	8	1
464	от друга	1	1
465	ни одно	1	1
466	всего этого	3	1
467	без всякого	1	1
468	среди женщин	1	1
469	характер и	1	1
470	чтобы быть	1	1
471	в пределах	2	1
472	в дальнейшем	1	1
473	главная часть	1	1
474	здесь он	1	1
475	она была	1	1
476	том как	2	1
477	мира и	8	1
478	с ним	5	1
479	образом в	1	1
480	связанное с	1	1
481	он подвергался	1	1
482	вот почему	1	1
483	время в	1	1
484	нескольких дней	1	1
485	его тело	1	1
486	там в	1	1
487	ее и	1	1
488	и во	4	1
489	огня и	1	1
490	от него	1	1
491	связь между	1	1
492	чтобы получить	1	1
493	вся эта	1	1
494	этому поводу	1	1
495	есть такие	1	1
496	не чувствует	1	1
497	этот момент	3	1
498	нуждается в	3	1
499	и приложил	1	1
500	вслед за	1	1
501	в середине	1	1
502	века и	1	1
503	и окончательно	1	1
504	природы эта	1	1
505	по двум	1	1
506	в частности	1	1
507	быть и	1	1
508	свое тело	1	1
509	здесь совершенно	1	1
510	и одновременно	3	1
511	в двух	1	1
512	всякого рода	2	1
513	тот же	1	1
514	жизни она	2	1
515	они его	1	1
516	традиции в	1	1
517	могло быть	1	1
518	на природу	1	1
519	должен быть	2	1
520	здесь о	1	1
521	здесь с	2	1
522	по этому	1	1
523	плодородия и	1	1
524	игра в	2	1
525	у ней	1	1
526	именно на	1	1
527	для всех	3	1
528	переходит в	2	1
529	момент не	1	1
530	дурак и	1	1
531	одна с	1	1
532	не можем	1	1
533	он очень	1	1
534	эта угроза	1	1
535	если мы	2	1
536	иной форме	1	1
537	свидетельствует о	1	1
538	на этих	1	1
539	же объясняется	1	1
540	вводится в	1	1
541	роль и	2	1
542	себе в	1	1
543	представлений о	1	1
544	главе о	1	1
545	вовсе не	8	1
546	друг друга	1	1
547	много и	1	1
548	тела что	1	1
549	эти явления	1	1
550	нужно было	1	1
551	к самым	2	1
552	не были	1	1
553	со всем	1	1
554	не хочет	2	1
555	ней и	1	1
556	умершим и	1	1
557	и можно	1	1
558	связаны с	4	1
559	нельзя сказать	1	1
560	и прежде	3	1
561	при всей	1	1
562	мы еще	2	1
563	которыми он	1	1
564	что не	1	1
565	она вполне	1	1
566	которое я	1	1
567	и стал	1	1
568	смерти но	1	1
569	а сам	1	1
570	на которых	1	1
571	до конца	1	1
572	у его	1	1
573	понимать как	1	1
574	своего рода	4	1
575	место и	1	1
576	на весь	3	1
577	о чем	3	1
578	едят мясо	1	1
579	в одно	2	1
580	сложный и	1	1
581	двум линиям	1	1
582	мир для	1	1
583	она говорит	2	1
584	говорится о	1	1
585	видели в	1	1
586	и потому	1	1
587	из форм	1	1
588	он ее	1	1
589	характера и	1	1
590	xix века	1	1
591	по своему	4	1
592	к жизни	1	1
593	что за	1	1
594	в той	1	1
595	друг с	2	1
596	еды на	1	1
597	там где	3	1
598	который он	1	1
599	она названа	1	1
600	в это	1	1
601	этого слова	1	1
602	здесь так	1	1
603	только для	2	1
604	стоит только	1	1
605	с радостью	1	1
606	можно назвать	1	1
607	же значение	1	1
608	например у	1	1
609	на одной	1	1
610	кто не	2	1
611	в книге	1	1
612	в более	1	1
613	берет его	1	1
614	этот образ	1	1
615	в следующей	1	1
616	себя у	1	1
617	особую главу	1	1
618	на небе	3	1
619	своем пути	1	1
620	по-видимому он	1	1
621	бы он	1	1
622	этого рода	1	1
623	еще более	1	1
624	чтобы его	2	1
625	стороны в	1	1
626	еще по	1	1
627	все они	4	1
628	на части	5	1
629	человека не	1	1
630	в обстановке	1	1
631	и кричит	1	1
632	не похожи	1	1
633	в свою	1	1
634	но чем	1	1
635	она сама	1	1
636	полагает что	1	1
637	из этого	1	1
638	в самом	4	1
639	только о	1	1
640	на ней	1	1
641	этой связи	3	1
642	но еще	1	1
643	и эта	1	1
644	к этому	2	1
645	в таком	1	1
646	социального положения	1	1
