N	2gram	Bakhtin_Pr_1	DiskursI
1	в качестве	1	34
2	не только	13	28
3	в том	11	23
4	а не	20	22
5	то есть	24	20
6	тогда как	1	19
7	том что	9	19
8	может быть	21	17
9	как и	8	16
10	и в	23	16
11	в этом	25	15
12	еще не	5	14
13	но и	11	14
14	при этом	3	13
15	и т.п	3	12
16	по своей	1	11
17	но не	8	11
18	прежде всего	7	11
19	и не	34	11
20	как в	6	10
21	далеко не	1	10
22	с другой	2	10
23	по отношению	11	9
24	в нем	20	9
25	не может	11	9
26	в частности	1	9
27	отношению к	11	9
28	но в	4	8
29	своего рода	1	8
30	о том	2	8
31	так и	10	8
32	не было	3	7
33	в себе	5	7
34	то же	10	7
35	не в	6	7
36	в основе	5	7
37	роль в	2	7
38	со стороны	2	7
39	в его	24	7
40	только в	8	7
41	в своем	8	6
42	и как	8	6
43	и на	10	5
44	во всех	5	5
45	отличие от	2	5
46	в рамках	2	5
47	природе своей	1	5
48	в котором	2	5
49	в их	3	5
50	в отличие	2	5
51	в процессе	4	5
52	в себя	3	5
53	по природе	1	5
54	можно сказать	2	5
55	а с	1	5
56	в данном	2	5
57	как бы	28	5
58	к тому	1	5
59	а в	7	5
60	то что	18	5
61	в своей	11	5
62	и о	3	4
63	в которых	2	4
64	с его	6	4
65	отношение к	1	4
66	в истории	2	4
67	и к	4	4
68	уже не	8	4
69	в целом	4	4
70	на его	2	4
71	не как	12	4
72	лишь в	3	4
73	в них	3	4
74	потому что	12	4
75	могут быть	1	4
76	для себя	2	4
77	же время	7	4
78	между тем	5	4
79	во втором	1	4
80	как правило	1	4
81	одной из	1	4
82	что он	10	4
83	для него	15	4
84	по своим	2	4
85	что не	1	4
86	такого рода	1	4
87	что в	8	4
88	и потому	3	3
89	в первом	2	3
90	в каждой	2	3
91	во мне	1	3
92	в одной	4	3
93	с этим	1	3
94	перед нами	4	3
95	в самом	8	3
96	вследствие этого	1	3
97	зрения на	8	3
98	заключается в	2	3
99	это не	10	3
100	ведет к	1	3
101	точки зрения	21	3
102	в своих	2	3
103	однако в	2	3
104	бы быть	1	3
105	по себе	7	3
106	в то	10	3
107	литературной традиции	1	3
108	к той	2	3
109	таким образом	11	3
110	должны быть	1	3
111	они и	1	3
112	как не	4	3
113	но при	1	3
114	в ее	1	3
115	в произведении	1	3
116	времени и	1	3
117	и даже	3	3
118	что и	5	3
119	существенную роль	1	3
120	хотя бы	2	3
121	из них	2	3
122	тем что	3	3
123	именно в	6	3
124	при всей	1	3
125	это прежде	1	3
126	мира в	6	3
127	к содержанию	1	3
128	тому как	3	3
129	того что	2	3
130	один из	2	3
131	все же	5	3
132	как уже	1	3
133	сказать что	5	3
134	другой стороны	2	3
135	в действительности	1	3
136	отношения к	2	2
