N	3gram	Vygotskiy__7	TeoriaLi
1	по отношению к	5	8
2	в отличие от	2	7
3	в том что	13	6
4	в то же	1	6
5	в данном случае	5	5
6	состоит в том	3	4
7	в конечном счете	2	4
8	с другой стороны	1	3
9	тем не менее	3	3
10	можно сказать что	3	3
11	в свою очередь	2	3
12	той или иной	1	3
13	в этом смысле	1	3
14	по своей природе	4	2
15	мы имеем дело	1	2
16	в соответствии с	1	2
17	с точки зрения	21	2
18	в самом начале	3	2
19	с одной стороны	5	2
20	и то же	3	2
21	внутренней и внешней	1	2
22	одно и то	3	2
23	и тем самым	4	2
24	не только не	9	2
25	сама по себе	1	2
26	не может быть	4	2
27	как и в	3	2
28	том что в	2	1
29	мы видим в	1	1
30	этой точки зрения	4	1
31	имеет место в	1	1
32	друг другу и	1	1
33	по ту сторону	1	1
34	подобно тому как	1	1
35	в том числе	1	1
36	никак не может	1	1
37	как это имеет	1	1
38	в своей внутренней	1	1
39	в этом случае	14	1
40	в одной из	1	1
41	природу каждой из	1	1
42	по своей структуре	2	1
43	что он не	1	1
44	что представляет собой	1	1
45	из того что	2	1
46	том числе и	1	1
47	с которыми он	1	1
48	точки зрения не	1	1
49	точно так же	2	1
50	речи хотя и	1	1
51	во всей своей	1	1
52	из этих двух	1	1
53	именно в этом	2	1
54	как раз в	2	1
55	едва ли не	2	1
56	между ним и	1	1
57	содержит в себе	3	1
58	не совпадает с	3	1
59	в первом случае	3	1
60	не содержит в	1	1
61	в известном смысле	2	1
62	с тем же	1	1
63	не могут быть	1	1
64	это имеет место	1	1
65	таким же образом	1	1
66	не только к	1	1
67	так же точно	3	1
68	имеет место слияние	1	1
69	в первую очередь	1	1
70	так же как	7	1
71	вследствие того что	1	1
72	только о том	1	1
73	на вопрос о	1	1
74	мы в наших	1	1
75	в первой и	1	1
76	в то время	2	1
77	всей своей полноте	1	1
78	деятельностью а не	1	1
79	в ее внутренней	1	1
80	состоит как раз	1	1
81	в его мысли	1	1
82	в одном случае	1	1
83	с этой точки	4	1
84	в нашем примере	1	1
85	это и есть	1	1
86	что по своему	1	1
87	о том что	4	1
88	включает в себя	1	1
89	и является в	2	1
90	по сути дела	1	1
91	каждой из них	1	1
92	мере в какой	2	1
93	в большинстве случаев	2	1
94	у нее нет	2	1
95	больше и больше	2	1
96	в силу своей	1	1
97	в котором по	1	1
98	в том и	3	1
99	той мере в	2	1
100	в той мере	2	1
101	для того чтобы	18	1
102	том что он	2	1
103	не по отношению	1	1
