N	3gram	Vygotskiy__4	Istorich
1	с другой стороны	8	8
2	с одной стороны	9	7
3	в этом случае	3	6
4	в том что	31	5
5	до сих пор	1	4
6	здесь мы имеем	1	4
7	не только в	1	4
8	о том что	3	4
9	о том как	1	3
10	вместе с тем	3	3
11	в данном случае	2	3
12	так как это	1	3
13	то время как	1	3
14	но так как	2	3
15	мы видели что	2	3
16	в то время	1	3
17	не может быть	1	3
18	том что в	1	2
19	на первый план	4	2
20	но и в	2	2
21	только то что	1	2
22	приводит нас к	1	2
23	точно так же	3	2
24	так как он	1	2
25	все больше и	1	2
26	во всяком случае	3	2
27	по отношению к	1	2
28	больше и больше	1	2
29	но все же	1	2
30	после того как	1	2
31	можно было бы	5	2
32	как и в	1	2
33	что и в	1	2
34	как мы видели	2	2
35	на том что	1	1
36	что иное как	1	1
37	в обоих случаях	3	1
38	мы видим в	2	1
39	это то что	1	1
40	в меньшей мере	1	1
41	так как в	2	1
42	в том числе	2	1
43	мы обратимся к	4	1
44	том что на	1	1
45	том что он	1	1
46	новые и новые	1	1
47	одной стороны и	2	1
48	же как и	4	1
49	может быть наиболее	1	1
50	тем что в	1	1
51	более высокой ступени	1	1
52	то и другое	1	1
53	говорит он что	1	1
54	в зависимости от	1	1
55	в этих случаях	1	1
56	при этом он	1	1
57	друг на друга	5	1
58	что все эти	1	1
59	с тем что	3	1
60	совершенно ясно что	1	1
61	том числе и	2	1
62	с этой точки	4	1
63	и то что	4	1
64	одно и то	6	1
65	на этой стадии	1	1
66	так же как	5	1
67	ранних ступенях развития	1	1
68	в противоречие с	2	1
69	на задний план	1	1
70	и то же	6	1
71	а также и	1	1
72	так как они	1	1
73	как один из	1	1
74	а с другой	2	1
75	все же не	1	1
76	но вместе с	2	1
77	но и то	1	1
78	мы уже говорили	2	1
79	мы сейчас увидим	1	1
80	как бы в	1	1
81	между этими двумя	2	1
82	в том смысле	2	1
83	в свое время	2	1
84	этой точки зрения	4	1
85	есть еще одна	1	1
86	так например в	1	1
87	мы видели также	1	1
88	том смысле что	1	1
89	что наряду с	1	1
90	это значит что	2	1
91	и тем самым	4	1
92	к выводу что	2	1
93	видели также как	1	1
94	и те же	3	1
95	подобно тому как	2	1
96	речь идет о	3	1
97	это приводит нас	1	1
98	можно сказать что	1	1
99	таким образом это	1	1
100	на то что	4	1
101	этот переходный характер	1	1
102	не что иное	1	1
103	тем не менее	1	1
104	не только то	1	1
105	друг с другом	7	1
106	для того чтобы	5	1
107	но как только	1	1
108	во-первых потому что	1	1
109	смысле этого слова	7	1
