N	2gram	Losev_Prob_3	Psycholo
1	то что	23	44
2	и в	44	33
3	в этом	17	28
4	и что	7	25
5	как бы	9	25
6	все время	1	24
7	потому что	25	24
8	для того	1	23
9	том что	12	22
10	того чтобы	1	22
11	может быть	28	22
12	что в	8	21
13	в том	21	21
14	о том	6	20
15	что он	9	20
16	только что	2	15
17	как это	2	14
18	что это	3	13
19	таким образом	9	13
20	то есть	34	13
21	так же	5	13
22	и не	35	13
23	все это	5	13
24	сказать что	16	13
25	самом деле	3	12
26	в самом	3	12
27	было бы	8	12
28	к тому	3	12
29	и все	3	12
30	если мы	16	12
31	так как	9	12
32	он не	8	11
33	что все	2	11
34	на то	3	10
35	что она	1	10
36	если бы	3	10
37	в его	9	10
38	как она	2	10
39	не может	7	10
40	то же	13	9
41	в этой	3	9
42	и если	6	9
43	по себе	25	9
44	как раз	8	9
45	в конце	5	8
46	как будто	3	8
47	для этого	6	8
48	вместе с	2	8
49	в каком	4	8
50	в своем	5	7
51	не только	14	7
52	в нем	9	7
53	так что	12	7
54	и только	6	7
55	до конца	1	7
56	когда он	2	7
57	для нас	16	7
58	и т	13	6
59	на самом	7	6
60	в ней	5	6
61	что они	5	6
62	перед нами	8	6
63	все эти	7	6
64	в себе	8	6
65	после этого	1	6
66	во время	1	6
67	точки зрения	5	6
68	но он	1	6
69	тому что	4	6
70	в самой	2	6
71	когда мы	15	6
72	же самое	9	6
73	никак не	9	6
74	это не	9	6
75	у него	1	6
76	а не	18	6
77	что мы	8	6
78	мы должны	7	6
79	как на	2	6
80	это и	7	5
81	мы уже	4	5
82	мы не	7	5
83	в целом	6	5
84	и на	1	5
85	с этим	2	5
86	все же	6	5
87	и как	3	5
88	как он	1	5
89	и может	2	5
90	ясно что	6	5
91	как и	10	5
92	нисколько не	2	5
93	никогда не	6	5
94	и его	5	5
95	и это	9	5
96	мы будем	2	5
97	казалось бы	1	5
98	с ним	7	5
99	заключается в	4	5
100	что для	3	5
101	вовсе не	37	5
102	мы можем	6	5
103	из этого	3	5
104	и есть	5	4
105	его основе	1	4
106	той же	1	4
107	в которой	2	4
108	не то	2	4
109	на нас	2	4
110	том чтобы	1	4
111	это было	2	4
112	с тем	5	4
113	для чего	2	4
114	слова и	3	4
115	в своей	5	4
116	знаем что	1	4
117	с точки	2	4
118	на него	1	4
119	а в	5	4
120	у нас	10	4
121	так например	1	4
122	как мы	8	4
123	и о	5	4
124	что у	3	4
125	можно было	4	4
126	жизнь и	2	4
127	об этом	3	4
128	в порядке	3	4
129	не просто	23	4
130	того что	8	4
131	этот вопрос	3	4
132	только в	19	4
133	себя в	2	4
134	в жизни	1	4
135	при помощи	8	4
136	и других	1	4
137	из них	2	4
138	никто не	2	4
139	по поводу	2	4
140	от этих	1	4
141	что не	1	4
142	смысла и	1	4
143	в частности	2	4
144	с этой	3	4
145	совершенно не	4	4
146	жизни и	6	4
147	ее в	1	4
148	это в	2	4
149	к этому	1	4
150	в таком	5	4
151	речь идет	1	3
152	например в	1	3
153	же как	3	3
154	идет о	1	3
155	и до	2	3
156	и этот	1	3
157	и за	2	3
158	что если	1	3
159	говорить о	3	3
160	то это	10	3
161	и он	1	3
162	слова как	2	3
163	но не	3	3
164	в сторону	1	3
165	сама по	8	3
166	конце концов	3	3
167	как в	5	3
168	что именно	1	3
169	от этого	1	3
170	не можем	1	3
171	какой бы	1	3
172	здесь мы	1	3
173	его в	3	3
174	ни в	8	3
175	этого слова	5	3
176	далеко не	1	3
177	всех этих	2	3
178	но если	6	3
179	мы в	4	3
180	в которых	3	3
181	бы мы	2	3
182	тем самым	5	3
183	она не	3	3
184	в то	9	3
185	в основе	2	3
186	мы все	1	3
187	и для	2	3
188	во все	1	3
189	нас от	1	3
190	с ее	2	3
191	в пределах	1	3
192	так и	10	3
193	понятно что	1	3
194	и здесь	5	3
195	которой мы	1	3
196	что и	9	3
197	во всей	3	3
198	сделать это	1	3
199	том как	2	3
200	дело с	1	3
201	с одной	2	3
202	на сцене	1	3
203	в виде	6	3
204	был бы	1	3
205	тому же	1	3
206	всяком случае	6	3
207	могло бы	3	3
208	в одном	1	3
209	сами по	6	3
210	тем что	4	3
211	до сих	2	3
212	но и	10	3
213	на этот	4	3
214	здесь в	3	3
215	не было	5	3
216	одной стороны	1	3
217	эти слова	2	3
218	из которых	2	3
219	он говорит	1	3
220	в той	3	3
221	смысле этого	1	3
222	никакой возможности	1	3
223	да и	5	3
224	еще раз	1	3
225	сих пор	2	3
226	при таком	2	3
227	что оно	2	3
228	указывает на	7	3
229	бы его	1	3
230	к этой	1	3
231	в своих	1	3
232	точно так	3	3
233	во всяком	9	3
234	мы узнали	1	2
235	также и	16	2
236	сам по	6	2
237	и то	14	2
238	он может	1	2
239	почти всегда	2	2
240	что эти	1	2
241	все те	1	2
242	жизни для	1	2
243	а как	2	2
244	мы имеем	2	2
245	нам в	1	2
246	время как	4	2
247	на тему	1	2
248	и ее	3	2
249	вместо этого	1	2
250	для нашей	1	2
251	большей частью	1	2
252	литературы и	2	2
253	мы читаем	2	2
254	не был	2	2
255	бы то	4	2
256	во всех	2	2
257	точка зрения	1	2
258	и всякий	1	2
259	себе и	1	2
260	мы сейчас	2	2
261	меньше всего	1	2
262	начала до	1	2
263	чем мы	1	2
264	в художественном	3	2
265	однако не	1	2
266	не в	13	2
267	и к	6	2
268	это просто	1	2
269	в каком-то	1	2
270	но в	12	2
271	говорит не	1	2
272	точке но	1	2
273	бы и	1	2
274	бы не	1	2
275	из этих	1	2
276	нами в	2	2
277	с чем	2	2
278	при этом	4	2
279	т д	13	2
280	и почему	1	2
281	едва ли	5	2
282	одной и	1	2
283	приходим к	1	2
284	что ни	1	2
285	в нее	1	2
286	конца и	1	2
287	то чтобы	1	2
288	и чтобы	1	2
289	и дает	1	2
290	в них	1	2
291	о которых	3	2
292	которую он	1	2
293	в такой	1	2
294	это делает	1	2
295	в котором	2	2
296	в их	2	2
297	что всякий	9	2
298	оказывается что	1	2
299	вопрос о	1	2
300	и той	1	2
301	и эти	1	2
302	быть не	1	2
303	даже в	1	2
304	же мы	1	2
305	и другое	1	2
306	не имеет	9	2
307	и именно	2	2
308	только не	1	2
309	больше чем	1	2
310	действительно в	1	2
311	и является	4	2
312	во всем	1	2
313	только с	4	2
314	в руки	1	2
315	к таким	1	2
316	есть только	4	2
317	но все	3	2
318	как только	3	2
319	мы могли	4	2
320	что при	2	2
321	о них	1	2
322	могли бы	4	2
323	к такому	1	2
324	без всякого	3	2
325	в ее	4	2
326	нет никакой	1	2
327	то время	4	2
328	и когда	1	2
329	на нее	1	2
330	и с	9	2
331	ничего не	3	2
332	можно сказать	6	2
333	но может	1	2
334	образом в	1	2
335	в виду	10	2
336	о ней	2	2
337	все дело	2	2
338	внимание на	1	2
339	и та	1	2
340	но мы	1	2
341	почему же	1	2
342	что поэт	1	2
343	и она	1	2
344	отца и	1	2
345	почти все	1	2
346	никак нельзя	2	2
347	за ней	1	2
348	от одной	1	2
349	связи с	8	2
350	уже в	3	2
351	в нашей	2	2
352	не все	1	2
353	не хотел	1	2
354	образом что	1	2
355	к самому	2	2
356	даже не	2	2
357	с другой	7	2
358	на ее	2	2
359	именно в	2	2
360	с той	5	2
361	а с	2	2
362	прежде всего	3	2
363	ничем не	2	2
364	не на	1	2
365	была бы	1	2
366	ее на	1	2
367	ни на	3	2
368	и потому	7	2
369	некоторые из	1	2
370	к другой	2	2
371	в тех	3	2
372	слов в	1	2
373	по существу	2	2
374	заставляет нас	2	2
375	со всей	1	2
376	не является	11	2
377	и от	9	2
378	в результате	2	2
379	его не	2	2
380	ее и	2	2
381	хотя бы	3	2
382	все они	2	2
383	другой стороны	5	2
384	самое что	1	2
385	в искусстве	4	2
386	художественном произведении	3	1
387	только он	2	1
388	от этой	1	1
389	ли можно	2	1
390	уже это	1	1
391	таком случае	4	1
392	художественного произведения	14	1
393	о самом	1	1
394	того же	2	1
395	не остается	1	1
396	мы имели	1	1
397	очень много	3	1
398	тем же	2	1
399	от самого	1	1
400	в первом	1	1
401	не хочет	1	1
402	не имеют	4	1
403	от которых	1	1
404	когда это	2	1
405	действительности и	1	1
406	случае нельзя	2	1
407	есть не	5	1
408	и значение	3	1
409	из всего	1	1
410	от художественного	5	1
411	значение если	2	1
412	говорит сам	1	1
413	но никто	1	1
414	имеет свою	3	1
415	каком случае	2	1
416	благодаря тому	1	1
417	что иное	4	1
418	требует от	1	1
419	но даже	4	1
420	мы и	2	1
421	которое в	1	1
422	следовательно в	1	1
423	когда перед	1	1
424	на наше	1	1
425	еще не	5	1
426	это возможно	1	1
427	иное как	4	1
428	если исходить	1	1
429	природы и	2	1
430	то мы	1	1
431	друг к	1	1
432	вещи здесь	1	1
433	чем это	1	1
434	самым мы	2	1
435	но как	4	1
436	или мы	1	1
437	заметим что	1	1
438	в стихе	1	1
439	значение и	5	1
440	а он	1	1
441	который мы	1	1
442	словами и	1	1
443	сведений о	1	1
444	и будет	2	1
445	несмотря на	1	1
446	и речи	1	1
447	мы сделали	1	1
448	за пределы	5	1
449	в настоящем	3	1
450	то обстоятельство	1	1
451	относится к	1	1
452	которые не	1	1
453	отдельные точки	2	1
454	в истории	1	1
455	первый взгляд	2	1
456	независимо от	1	1
457	общего с	3	1
458	от автора	1	1
459	дает нам	2	1
460	не изображает	1	1
461	такого рода	6	1
462	не имеющие	1	1
463	имеет в	1	1
464	для ее	2	1
465	и хотя	1	1
466	в этот	1	1
467	и изображает	1	1
468	бесконечное число	2	1
469	значения как	1	1
470	точку зрения	1	1
471	из жизни	1	1
472	понятия с	1	1
473	так или	1	1
474	из той	1	1
475	в нашем	5	1
476	художественному произведению	1	1
477	рассказ о	1	1
478	такое значение	1	1
479	звуков а	1	1
480	не годится	1	1
481	говорят о	3	1
482	толстого не	2	1
483	но ведь	1	1
484	на его	1	1
485	к выводу	1	1
486	возникает только	1	1
487	однако он	1	1
488	вообще не	1	1
489	новое и	1	1
490	и сам	5	1
491	что тут	3	1
492	чем те	1	1
493	д все	1	1
494	из него	2	1
495	его от	1	1
496	подобно тому	1	1
497	может существовать	1	1
498	припомним то	1	1
499	перед нашими	1	1
500	самой важной	1	1
501	такого же	2	1
502	это конечно	1	1
503	евгении онегине	1	1
504	в одну	1	1
505	не станем	1	1
506	то ни	6	1
507	как они	1	1
508	факт что	1	1
509	в другом	2	1
510	до бесконечности	1	1
511	о какой	1	1
512	к другу	1	1
513	это вдруг	1	1
514	них не	1	1
515	зрения на	2	1
516	или просто	1	1
517	художественных целей	1	1
518	нечего и	1	1
519	бы нам	1	1
520	везде и	1	1
521	вещами как	1	1
522	чисто художественные	1	1
523	в поэтический	1	1
524	это событие	1	1
525	этом мы	1	1
526	но уже	3	1
527	нашего исследования	2	1
528	со своими	1	1
529	одна другую	1	1
530	мы хотели	1	1
531	перед собой	1	1
532	на первый	4	1
533	в этих	2	1
534	вещи в	1	1
535	для него	3	1
536	но что	2	1
537	что такое	3	1
538	мы конечно	1	1
539	и без	4	1
540	она в	1	1
541	что вся	2	1
542	момент который	1	1
543	самая сущность	1	1
544	не столько	2	1
545	ряд и	2	1
546	говорил о	1	1
547	которое дает	1	1
548	мысли и	1	1
549	от его	2	1
550	король лир	2	1
551	взятые сами	4	1
552	является только	5	1
553	но жизнь	1	1
554	если угодно	2	1
555	образом и	2	1
556	что никакой	2	1
557	без всяких	1	1
558	и более	2	1
559	том и	1	1
560	необходимо чтобы	1	1
561	бы быть	3	1
562	же взятый	1	1
563	однако к	1	1
564	и вся	1	1
565	и очень	3	1
566	нет никакого	4	1
567	после такого	1	1
568	она стремится	1	1
569	в отношении	2	1
570	но они	1	1
571	что с	1	1
572	этот образ	1	1
573	мысли в	1	1
574	тогда когда	1	1
575	правда в	1	1
576	и вместо	1	1
577	как его	1	1
578	взятый сам	2	1
579	которого он	1	1
580	виду не	1	1
581	но только	6	1
582	здесь возникает	1	1
583	мы указали	1	1
584	и всегда	2	1
585	дело в	4	1
586	находятся в	3	1
587	или как	3	1
588	действительность а	2	1
589	к ней	1	1
590	он хочет	1	1
591	которое указывает	1	1
592	такая же	1	1
593	исследования мы	1	1
594	в естественных	1	1
595	из того	3	1
596	до того	1	1
597	самой этой	2	1
598	это уже	3	1
599	так то	1	1
600	что на	1	1
601	художественного оформления	1	1
602	однако это	2	1
603	может показаться	1	1
604	вот в	1	1
605	художественной литературы	1	1
606	обстоятельство что	1	1
607	исходить из	1	1
608	начиная с	1	1
609	и заключается	1	1
610	взятое в	1	1
611	и такие	3	1
612	и развития	1	1
613	всего что	1	1
614	бы он	1	1
615	мы припомним	1	1
616	и свое	1	1
617	словам как	1	1
618	если же	3	1
619	без начала	1	1
620	значение это	1	1
621	можем назвать	2	1
622	некоторой степени	1	1
623	который только	2	1
624	всего этого	1	1
625	а самое	1	1
626	они ни	1	1
627	лежащих в	1	1
628	а когда	1	1
629	от обычного	1	1
630	с первого	3	1
631	только то	2	1
632	она только	1	1
633	в дальнейшем	1	1
634	для своей	1	1
635	слова а	2	1
636	с собой	3	1
637	логически мы	1	1
638	начала и	1	1
639	для каких-нибудь	1	1
640	но никак	3	1
641	остается только	2	1
642	что дело	2	1
643	что от	1	1
644	но у	1	1
645	является в	2	1
646	он сам	4	1
647	и вообще	8	1
648	где каждый	1	1
649	выводу что	1	1
650	вещей которые	1	1
651	действительность и	3	1
652	себе если	1	1
653	поставить проблему	1	1
654	быть в	2	1
655	изобразить в	1	1
656	и ничем	1	1
657	другими словами	6	1
658	все необходимые	1	1
659	а также	4	1
660	этой действительности	1	1
661	в евгении	1	1
662	что им	1	1
663	и во	2	1
664	в природе	2	1
665	все в	1	1
666	вот эта	1	1
667	вся эта	3	1
668	которые мы	3	1
669	что эту	1	1
670	составляющих его	1	1
671	и содержания	1	1
672	от нее	1	1
673	нашими глазами	1	1
674	что-то другое	1	1
675	уже во	2	1
676	в теории	1	1
677	условия для	1	1
678	и связи	1	1
679	спросим себя	1	1
680	ровно ничего	2	1
681	всякий художественный	2	1
682	в третий	1	1
683	истории литературы	1	1
684	но с	2	1
685	этой точки	2	1
686	что только	1	1
687	мы действительно	3	1
688	совсем не	2	1
689	что даже	4	1
690	знак в	4	1
691	и действительно	1	1
692	которое мы	5	1
693	поэтому и	2	1
694	за себя	2	1
695	бы ни	1	1
696	тургенева и	1	1
697	таком понимании	1	1
698	с которыми	2	1
699	дела заключается	1	1
700	же и	4	1
701	промежуток времени	1	1
702	есть в	3	1
703	обо всем	1	1
704	же самым	1	1
705	и событий	1	1
706	если это	1	1
707	и у	2	1
708	только на	5	1
709	ни было	3	1
710	слова в	1	1
711	какой-нибудь другой	1	1
712	а то	3	1
713	в душе	1	1
714	это требует	1	1
715	роль и	2	1
716	не так	3	1
717	себе в	1	1
718	от читателя	1	1
719	цели и	1	1
720	смешно и	1	1
721	произведения и	2	1
722	от тех	2	1
723	до некоторой	1	1
724	и никогда	1	1
725	или ином	2	1
726	лежащий в	1	1
727	другое что	2	1
728	из множества	1	1
729	нас как	1	1
730	это будет	4	1
731	были бы	2	1
732	есть действительно	2	1
733	себе всю	1	1
734	и даже	14	1
735	нам не	2	1
736	и превращает	1	1
737	вовсе и	1	1
738	или иначе	1	1
739	длинный ряд	1	1
740	этом как	1	1
741	если только	1	1
742	и глубокий	1	1
743	и между	1	1
744	мы еще	1	1
745	и единственной	1	1
746	себя и	1	1
747	которое имеет	3	1
748	который нами	1	1
749	виде и	3	1
750	ясным становится	1	1
751	этот термин	1	1
752	деле если	2	1
753	и своего	2	1
754	даже на	1	1
755	которых мы	1	1
756	однако и	1	1
757	в ту	1	1
758	с которым	1	1
759	ни о	3	1
760	только от	1	1
761	когда она	2	1
762	бы как	2	1
763	и об	1	1
764	которого она	1	1
765	уже давно	1	1
766	а есть	1	1
767	перейти от	1	1
768	себе может	1	1
769	которого мы	1	1
770	тот факт	1	1
771	что за	1	1
772	этим мы	2	1
773	это есть	3	1
774	и искусства	2	1
775	самого себя	3	1
776	на какой-то	2	1
777	там где	1	1
778	и которое	1	1
779	ней не	1	1
780	это значит	4	1
781	есть тот	1	1
782	дело здесь	4	1
783	понимать как	3	1
784	художественный смысл	2	1
785	в гораздо	1	1
786	художественное произведение	8	1
787	идеи с	1	1
788	в условиях	3	1
789	только для	1	1
790	но это	8	1
791	о его	2	1
792	приемами и	1	1
793	отличается от	4	1
794	имел в	1	1
795	в чем	4	1
796	в один	1	1
797	но для	1	1
798	к другим	1	1
799	это как	1	1
800	рассматривать как	2	1
801	которые рисуют	1	1
802	ли в	1	1
803	именно это	1	1
804	мы выше	4	1
805	образом по	1	1
806	в связи	7	1
807	и состоит	2	1
808	взятый в	3	1
809	формы и	3	1
810	этого и	1	1
811	нам пришлось	3	1
812	это можно	2	1
813	или в	4	1
814	мы только	2	1
