N	2gram	Vygotskiy__2	Tvorches
1	и в	15	20
2	не только	15	13
3	никогда не	8	11
4	как бы	7	11
5	таким образом	14	10
6	в его	2	10
7	и его	4	9
8	там же	1	9
9	и не	7	9
10	при этом	3	8
11	и с	4	8
12	в том	33	8
13	может быть	9	8
14	в этом	19	8
15	прежде всего	4	8
16	но и	10	8
17	то же	5	7
18	это не	5	7
19	представление о	5	7
20	наряду с	2	7
21	потому что	7	7
22	не может	9	7
23	что в	14	7
24	в целом	10	6
25	как и	6	6
26	в своей	4	6
27	что он	12	6
28	так и	8	6
29	у него	2	6
30	именно в	2	6
31	а не	3	6
32	все это	4	6
33	и на	1	5
34	но не	3	5
35	все же	4	5
36	в этой	6	5
37	и сам	3	5
38	о том	9	5
39	и даже	5	5
40	но это	1	5
41	так же	4	5
42	мы не	10	4
43	все эти	3	4
44	что они	3	4
45	отнюдь не	2	4
46	как в	4	4
47	когда он	3	4
48	но в	6	4
49	за собой	2	4
50	не в	8	4
51	в дальнейшем	1	4
52	что она	3	4
53	что у	3	4
54	об этом	3	4
55	показывает что	1	4
56	если бы	8	4
57	тем самым	3	4
58	ничего не	3	4
59	по нашему	1	4
60	в чем	1	4
61	мы видим	4	4
62	а в	4	4
63	нашему мнению	1	4
64	и потому	1	4
65	и от	1	4
66	том что	27	4
67	но у	1	4
68	же как	2	3
69	человека и	3	3
70	по мнению	1	3
71	он сам	3	3
72	а с	4	3
73	по отношению	6	3
74	по сути	1	3
75	отношению к	5	3
76	в себе	2	3
77	в нем	1	3
78	он не	7	3
79	а затем	1	3
80	его в	1	3
81	и мы	2	3
82	в самом	11	3
83	в котором	2	3
84	в их	2	3
85	место в	1	3
86	в которых	3	3
87	тем что	2	3
88	одна из	1	3
89	казалось бы	8	3
90	и это	3	3
91	быть может	2	3
92	с ним	3	3
93	до сих	1	3
94	между тем	1	3
95	этот вопрос	5	3
96	в начале	4	3
97	для него	3	3
98	в современном	1	3
99	так как	4	3
100	то что	20	3
101	как у	2	3
102	и др	5	3
103	что не	1	3
104	в свете	1	3
105	вместе с	6	3
106	сути дела	1	3
107	в пользу	4	3
108	с этой	2	3
109	сих пор	1	3
110	один из	1	3
111	не является	9	3
112	жизни в	1	3
113	одной из	3	3
114	в своих	1	3
115	к этому	4	3
116	как известно	6	2
117	неотделима от	1	2
118	относится и	1	2
119	самом деле	6	2
120	от этой	1	2
121	и есть	2	2
122	по преимуществу	1	2
123	говорить о	2	2
124	этот факт	1	2
125	я не	1	2
126	и он	1	2
127	как правило	1	2
128	в ее	1	2
129	нет и	2	2
130	так что	1	2
131	в истории	6	2
132	и поэтому	1	2
133	и наконец	1	2
134	имеет в	1	2
135	но эта	3	2
136	для которого	3	2
137	в которой	4	2
138	отказывается от	1	2
139	тому же	1	2
140	но ведь	2	2
141	так сказать	1	2
142	и если	1	2
143	едва ли	7	2
144	и по	3	2
145	по словам	1	2
146	том же	2	2
147	при помощи	4	2
148	особенно в	1	2
149	известно что	1	2
150	которой он	1	2
151	такой же	1	2
152	и еще	1	2
153	не выдерживает	1	2
154	в такой	2	2
155	в отличие	3	2
156	одном из	1	2
157	точку зрения	6	2
158	их в	4	2
159	где нет	1	2
160	эта мысль	1	2
161	как о	1	2
162	на него	1	2
163	в процессе	11	2
164	на землю	1	2
165	и лишь	1	2
166	другой стороны	1	2
167	целом и	1	2
168	что на	2	2
169	у нас	1	2
170	личности в	1	2
171	если у	1	2
172	могут быть	2	2
173	опираясь на	2	2
174	как по	2	2
175	действия и	3	2
176	приводит к	5	2
177	к анализу	1	2
178	сводится к	1	2
179	и что	8	2
180	что его	4	2
181	там нет	1	2
182	и только	3	2
183	всяком случае	6	2
184	все время	3	2
185	о своих	2	2
186	к которому	6	2
187	только в	4	2
188	в стороне	2	2
189	и ее	3	2
190	точка зрения	3	2
191	уже в	5	2
192	в виде	1	2
193	или даже	1	2
194	и других	2	2
195	из них	3	2
196	то у	1	2
197	в одном	2	2
198	вовсе не	6	2
199	друг друга	5	2
200	только с	1	2
201	отличие от	3	2
202	рядом с	1	2
203	эти наблюдения	1	2
204	с другой	6	2
205	на этот	6	2
206	идеи в	1	2
207	зависит от	1	2
208	и вообще	2	2
209	в частности	6	2
210	начиная с	1	2
211	думается что	2	2
212	в первой	2	2
213	него в	1	2
214	только для	3	2
215	и тогда	2	2
216	более того	1	2
217	для автора	1	2
218	в основе	3	2
219	с другими	3	2
220	видим в	2	2
221	это все	2	2
222	связь с	2	2
223	но если	2	2
224	из этого	1	2
225	включает в	1	2
226	во всяком	7	2
227	ту же	2	1
228	речь идет	2	1
229	в сфере	1	1
230	с с	2	1
231	как его	1	1
232	связана с	4	1
233	на другой	1	1
234	которые играют	1	1
235	переход от	4	1
236	и должно	1	1
237	это и	1	1
238	мы говорим	1	1
239	выводом из	3	1
240	видеть в	1	1
241	действительности и	3	1
242	с в	4	1
243	приходит к	1	1
244	мы уже	6	1
245	той же	2	1
246	из всех	2	1
247	это объяснение	1	1
248	и значение	1	1
249	что если	2	1
250	возникли в	1	1
251	в первый	2	1
252	что уже	1	1
253	на место	2	1
254	из своих	1	1
255	оба эти	2	1
256	эпохи в	1	1
257	открыть в	1	1
258	в самих	1	1
259	то это	1	1
260	личности с	1	1
261	же что	1	1
262	себя из	1	1
263	он был	1	1
264	от идеи	1	1
265	между собой	1	1
266	это действительно	1	1
267	действительно все	1	1
268	с его	4	1
269	во всех	2	1
270	связи между	1	1
271	от современного	1	1
272	отказ от	1	1
273	но как	1	1
274	к которой	1	1
275	в противовес	1	1
276	ответ на	1	1
277	менее всего	1	1
278	в жизни	1	1
279	далее идут	1	1
280	сознании человека	1	1
281	стал бы	1	1
282	это самое	1	1
283	чем же	1	1
284	общего с	2	1
285	с этим	3	1
286	опыта к	1	1
287	однако не	1	1
288	перед нами	2	1
289	как уже	2	1
290	извне не	1	1
291	и как	2	1
292	говорит что	5	1
293	я должен	1	1
294	сказал бы	1	1
295	автора мы	1	1
296	не являются	1	1
297	его к	2	1
298	и к	6	1
299	в противоположность	2	1
300	на всем	2	1
301	внедряется в	1	1
302	можно в	1	1
303	еще на	1	1
304	автор в	1	1
305	что это	6	1
306	живет в	2	1
307	в известном	2	1
308	говорили что	1	1
309	бы с	3	1
310	представляет собой	2	1
311	из этих	4	1
312	сил в	1	1
313	думать что	1	1
314	что автор	1	1
315	он начинает	1	1
316	того факта	1	1
317	с их	2	1
318	характере этого	1	1
319	нами в	1	1
320	и до	3	1
321	на стадии	1	1
322	на то	6	1
323	к человеческой	1	1
324	теории и	1	1
325	мысли и	1	1
326	не говорит	1	1
327	после этого	2	1
328	о которой	1	1
329	еще раньше	1	1
330	высшей степени	7	1
331	этого вопроса	1	1
332	не к	1	1
333	что нужно	1	1
334	в силу	2	1
335	и вот	1	1
336	за тысячи	1	1
337	любой из	1	1
338	я с	1	1
339	и независимо	1	1
340	к выводу	6	1
341	можно было	5	1
342	что все	4	1
343	психологию в	1	1
344	значение в	3	1
345	речи или	2	1
346	а по	1	1
347	мыслится как	1	1
348	входит в	1	1
349	того или	1	1
350	заключается в	8	1
351	и настоящей	1	1
352	этот перелом	2	1
353	его личности	1	1
354	является общим	1	1
355	было бы	10	1
356	нечто внешнее	2	1
357	должен был	1	1
358	в споре	2	1
359	по себе	7	1
360	в ином	2	1
361	ни в	2	1
362	для них	1	1
363	в них	4	1
364	нет в	1	1
365	не понимают	2	1
366	к которым	4	1
367	тот самый	1	1
368	всю жизнь	1	1
369	несмотря на	4	1
370	мы видели	6	1
371	являются как	1	1
372	мы знаем	7	1
373	в развитии	26	1
374	с социологической	1	1
375	произведение с	1	1
376	должно быть	2	1
377	в один	2	1
378	остается в	2	1
379	в эту	4	1
380	в этих	2	1
381	во время	3	1
382	в ходе	1	1
383	в женеве	2	1
384	таким же	3	1
385	моменты которые	2	1
386	развития что	1	1
387	еще с	1	1
388	ребенком с	1	1
389	всякий раз	2	1
390	признать что	4	1
391	и о	1	1
392	должны были	3	1
393	он сгибается	1	1
394	из области	1	1
395	образом и	1	1
396	и более	2	1
397	как объективно	1	1
398	однако в	1	1
399	в таких	1	1
400	приводит его	1	1
401	как видим	1	1
402	с так	1	1
403	зрения и	1	1
404	даже в	4	1
405	нас к	2	1
406	тому что	1	1
407	автора и	1	1
408	по мере	1	1
409	она не	1	1
410	что с	5	1
411	с ребенком	1	1
412	в обоих	1	1
413	которой не	1	1
414	дело в	1	1
415	говорит но	1	1
416	всей их	1	1
417	точно так	1	1
418	мышления и	16	1
419	не имеет	4	1
420	вопрос не	2	1
421	самой жизни	1	1
422	действительности но	1	1
423	он пытается	1	1
424	к ней	2	1
425	эта функция	2	1
426	и является	1	1
427	уже говорили	3	1
428	сама себе	1	1
429	в сознании	1	1
430	происходит то	1	1
431	именно потому	1	1
432	в области	1	1
433	факта что	1	1
434	перед ним	1	1
435	и со	1	1
436	эта же	1	1
437	в момент	1	1
438	стороны и	2	1
439	к себе	2	1
440	черта не	1	1
441	не могут	2	1
442	в среде	1	1
443	во все	2	1
444	и вполне	1	1
445	лежит в	3	1
446	как только	2	1
447	для развития	1	1
448	числе и	3	1
449	этой книги	1	1
450	к тому	7	1
451	что оно	4	1
452	всего что	1	1
453	бы он	1	1
454	той или	2	1
455	указывает на	2	1
456	он видит	1	1
457	на это	1	1
458	говоря словами	2	1
459	ничего общего	1	1
460	принять за	1	1
461	в применении	2	1
462	должен быть	2	1
463	для себя	3	1
464	как мы	6	1
465	на основе	7	1
466	только то	1	1
467	в себя	2	1
468	с самого	1	1
469	основания для	1	1
470	в пределах	1	1
471	сознаний в	1	1
472	вопрос этот	1	1
473	с собой	3	1
474	развития в	6	1
475	когда в	2	1
476	том как	1	1
477	является в	1	1
478	поэтому в	1	1
479	содержатся в	1	1
480	в виду	6	1
481	ее у	1	1
482	и здесь	1	1
483	другом месте	2	1
484	в другом	2	1
485	всем протяжении	2	1
486	на вопрос	4	1
487	столь же	2	1
488	функционировать и	1	1
489	одного из	1	1
490	с одной	7	1
491	утверждает что	3	1
492	лишь в	3	1
493	может не	1	1
494	самому себе	2	1
495	во имя	1	1
496	социальной психологии	2	1
497	на точку	1	1
498	в конечном	4	1
499	от него	1	1
500	задается вопросом	1	1
501	этот момент	1	1
502	раньше чем	2	1
503	и хорошо	1	1
504	а потому	1	1
505	то мы	1	1
506	выше в	1	1
507	с а	1	1
508	как она	1	1
509	и мир	1	1
510	в жизнь	1	1
511	в сферу	1	1
512	в современной	1	1
513	нас интересует	2	1
514	известном смысле	1	1
515	образом как	2	1
516	и одновременно	1	1
517	мне кажется	2	1
518	заключающийся в	2	1
519	но ни	1	1
520	как нечто	2	1
521	то он	2	1
522	такое же	1	1
523	который в	4	1
524	приходит в	1	1
525	он действует	1	1
526	том чтобы	4	1
527	он приходит	1	1
528	не то	2	1
529	но сам	1	1
530	связи с	9	1
531	переходит в	1	1
532	вот что	1	1
533	не можем	3	1
534	не находим	1	1
535	положение что	2	1
536	и вновь	1	1
