N	2gram	Bakhtin_Pr_3	Myslijsy
1	потому что	5	46
2	то есть	48	34
3	в слове	1	32
4	в том	14	32
5	и в	53	30
6	может быть	12	28
7	то же	6	23
8	не только	4	21
9	только в	4	21
10	но и	7	19
11	том что	5	18
12	то что	9	18
13	что в	2	17
14	в себе	5	16
15	и не	15	15
16	не в	2	15
17	в сознании	2	15
18	а не	11	15
19	таким образом	6	14
20	что и	3	13
21	так как	7	13
22	вместе с	2	12
23	а в	2	12
24	так и	6	11
25	этого слова	1	11
26	как в	7	10
27	в этом	8	10
28	в душе	1	10
29	как и	11	10
30	в то	5	10
31	и что	1	10
32	мы не	4	9
33	из этих	1	9
34	в нем	10	9
35	было бы	5	9
36	между тем	2	9
37	и то	1	8
38	в ней	7	8
39	в самом	2	8
40	что не	1	8
41	есть не	1	7
42	но не	5	7
43	и без	3	7
44	тем самым	1	7
45	тем что	2	7
46	как мы	5	7
47	так что	1	7
48	вовсе не	3	7
49	с другой	2	7
50	смысле этого	2	7
51	например в	5	6
52	то это	1	6
53	с этим	2	6
54	с ним	2	6
55	и теперь	1	6
56	что он	4	6
57	уже не	1	6
58	из них	4	6
59	а потому	1	6
60	и слово	1	6
61	не может	2	6
62	но это	3	6
63	если б	7	5
64	человека и	7	5
65	еще не	5	5
66	по отношению	2	5
67	независимо от	1	5
68	в своем	1	5
69	к одному	2	5
70	с другими	3	5
71	и тем	2	5
72	в них	2	5
73	что я	2	5
74	по крайней	1	5
75	же время	5	5
76	к ней	1	5
77	слове и	1	5
78	как на	1	5
79	не менее	3	5
80	крайней мере	1	5
81	словом и	1	5
82	уже в	2	5
83	отношению к	1	5
84	слова и	3	5
85	сказать что	10	5
86	от своих	1	4
87	в каждой	1	4
88	столь же	1	4
89	не все	1	4
90	относится к	1	4
91	что именно	2	4
92	не было	4	4
93	что это	2	4
94	он не	3	4
95	перестает быть	1	4
96	не к	1	4
97	одной и	1	4
98	и по	3	4
99	мы видели	2	4
100	в один	2	4
101	себе не	1	4
102	в котором	1	4
103	есть нечто	1	4
104	того как	1	4
105	и его	10	4
106	для того	1	4
107	и это	3	4
108	по мере	1	4
109	в его	8	4
110	один из	6	4
111	что даже	1	4
112	образа в	1	4
113	все равно	4	4
114	далеко не	2	4
115	себя и	2	4
116	что для	1	4
117	быть только	2	4
118	с какою	2	4
119	и потому	5	4
120	для понимания	2	4
121	все это	8	4
122	в смысле	2	4
123	этот образ	1	4
124	и от	3	4
125	тем более	2	4
126	мы должны	4	4
127	слово в	2	4
128	другой стороны	1	4
129	я и	1	3
130	действительности и	2	3
131	говорить о	2	3
132	и на	18	3
133	а только	1	3
134	не то	3	3
135	более или	3	3
136	не можем	1	3
137	в целом	1	3
138	что она	1	3
139	при этом	3	3
140	в силу	1	3
141	мысли как	1	3
142	в каждом	4	3
143	что все	1	3
144	и может	1	3
145	его в	2	3
146	этого не	1	3
147	и тогда	1	3
148	или менее	3	3
149	как бы	14	3
150	представить себе	1	3
151	место в	2	3
152	образом и	1	3
153	тем не	2	3
154	на него	1	3
155	образом в	2	3
156	заметить что	1	3
157	могут быть	4	3
158	в образе	3	3
159	или в	1	3
160	здесь как	3	3
161	и вообще	3	3
162	время в	1	3
163	можно сказать	8	3
164	это было	3	3
165	на которой	1	3
166	же и	1	3
167	есть в	3	3
168	только на	1	3
169	всеми остальными	1	3
170	в начале	2	3
171	к мысли	1	3
172	прежде всего	15	3
173	друг друга	1	3
174	мы можем	5	3
175	себе представить	1	3
176	до сих	5	3
177	именно в	2	3
178	человеческой жизни	3	3
179	там где	1	3
180	связь с	2	3
181	сих пор	5	3
182	все остальные	1	3
183	не существует	1	3
184	к одной	1	3
185	и все	10	3
186	не знает	4	3
187	в последнем	1	3
188	в которой	2	3
189	к этому	4	3
190	в таком	2	3
191	а между	2	2
192	это и	1	2
193	но тем	1	2
194	и до	5	2
195	собственном смысле	2	2
196	в их	2	2
197	мы уже	5	2
198	той же	5	2
199	что уже	2	2
200	он как	1	2
201	все в	1	2
202	ему в	1	2
203	к слову	1	2
204	отношение к	6	2
205	за пределы	1	2
206	что они	1	2
207	но без	1	2
208	и той	2	2
209	целый ряд	1	2
210	со своей	1	2
211	так или	1	2
212	в этой	1	2
213	а напротив	1	2
214	и тот	3	2
215	свое место	1	2
216	человек не	1	2
217	так сказать	5	2
218	и если	3	2
219	на его	3	2
220	идеи и	3	2
221	не как	1	2
222	из виду	1	2
223	из него	1	2
224	людей и	1	2
225	прежде чем	2	2
226	не дает	1	2
227	бы быть	1	2
228	на все	2	2
229	от такой	1	2
230	время и	1	2
231	и чувствовать	2	2
232	внешнюю форму	2	2
233	показывает что	1	2
234	не всегда	1	2
235	несмотря на	2	2
236	понятия и	1	2
237	во время	1	2
238	точки зрения	4	2
239	в своей	3	2
240	между людьми	3	2
241	мысли и	1	2
242	единство и	1	2
243	их в	2	2
244	даже в	1	2
245	и притом	1	2
246	но только	1	2
