N	3gram	Bakhtin_Pr_4	Psycholo
1	в том что	2	17
2	в самом деле	4	11
3	с точки зрения	9	10
4	не может быть	8	8
5	до сих пор	8	5
6	сам по себе	3	4
7	можно было бы	2	4
8	так же как	1	4
9	в данном случае	1	4
10	о том что	2	4
11	том что он	1	3
12	сами по себе	2	3
13	в конце концов	1	3
14	никогда не может	1	3
15	таким образом и	1	3
16	в отношении к	2	3
17	на том же	1	2
18	те же самые	1	2
19	и не может	7	2
20	в сознании и	1	2
21	как и в	3	2
22	того и другого	2	2
23	на этот вопрос	2	2
24	и в процессе	1	2
25	по сравнению с	1	2
26	потому что она	1	2
27	во всяком случае	1	2
28	то же время	5	2
29	с другой стороны	3	2
30	в жизни и	1	2
31	в то же	5	2
32	к тому что	1	2
33	и в поэзии	1	1
34	приводит его к	1	1
35	а между тем	1	1
36	те же явления	1	1
37	все эти вопросы	1	1
38	та же самая	1	1
39	на самой границе	3	1
40	имеем в виду	3	1
41	и даже не	1	1
42	в этом смысле	2	1
43	никак не может	1	1
44	в этом случае	1	1
45	же как и	1	1
46	а не к	1	1
47	но и на	1	1
48	в отличие от	3	1
49	лишь тогда когда	1	1
50	но и в	2	1
51	мы находим в	2	1
52	не менее чем	1	1
53	и во всех	1	1
54	и в других	2	1
55	может быть даже	1	1
56	как если бы	2	1
57	и в этих	1	1
58	не могли бы	1	1
59	он никогда не	1	1
60	одно и то	1	1
61	ничего не знать	1	1
62	в узком смысле	2	1
63	к другому и	1	1
64	они еще не	1	1
65	с одной стороны	1	1
66	не к области	1	1
67	не в самом	1	1
68	и то же	1	1
69	ни на что	1	1
70	если мы не	1	1
71	но при этом	1	1
72	все же не	1	1
73	в связи с	1	1
74	а не как	1	1
75	его поведение и	1	1
76	то есть от	2	1
77	притом так чтобы	1	1
78	вместо того чтобы	1	1
79	бы не было	1	1
80	в свое время	2	1
81	относится только к	1	1
82	как в данном	1	1
83	друг с другом	5	1
84	более или менее	3	1
85	и только на	1	1
86	в душевной жизни	1	1
87	то что мы	1	1
88	как бы вбирает	1	1
89	мы имеем в	3	1
90	с самого начала	1	1
91	в своих последних	1	1
92	выходит за пределы	1	1
93	можно сказать что	2	1
94	том что все	1	1
95	друг от друга	1	1
96	если бы не	1	1
97	после того как	1	1
98	его жизнь и	1	1
99	в высшей степени	1	1
100	мы увидим что	2	1
