N	3gram	Bakhtin_Pr_5	Problemy
1	с точки зрения	2	13
2	в этом смысле	3	10
3	то же время	10	9
4	о себе самом	5	9
5	в то же	10	9
6	по отношению к	6	8
7	в его целом	2	6
8	в том что	2	6
9	и в этом	2	5
10	но в то	4	5
11	в романах достоевского	4	5
12	в конце концов	3	5
13	на самом деле	9	4
14	том что он	1	4
15	в мире достоевского	3	4
16	в творчестве достоевского	4	4
17	не может быть	3	4
18	человек из подполья	7	4
19	в произведениях достоевского	2	3
20	подобно тому как	2	3
21	как раз и	2	3
22	не входит в	1	3
23	же время не	3	3
24	кругозор самого героя	1	3
25	самого героя и	2	3
26	в этом отношении	1	3
27	во всяком случае	4	3
28	в кругозор самого	1	3
29	с другой стороны	3	3
30	героя и его	2	3
31	но все же	2	2
32	записок из подполья	3	2
33	слово о себе	4	2
34	в самом деле	1	2
35	до сих пор	1	2
36	и не может	2	2
37	и в то	2	2
38	слово о мире	1	2
39	бы то ни	3	2
40	он ни был	1	2
41	для него самого	1	2
42	в данном случае	1	2
43	человека из подполья	13	2
44	мысли в точку	1	2
45	и в целом	1	2
46	в его произведениях	1	2
47	вопрос кто он?	1	2
48	с ним и	1	2
49	как бы в	1	2
50	из подполья и	1	2
51	по ту сторону	1	2
52	что он есть	1	2
53	что может быть	1	2
54	к нему и	4	2
55	в самом построении	1	2
56	да ведь это	1	2
57	не изображаются они	1	2
58	но и не	1	2
59	бы он ни	1	2
60	в самой структуре	1	2
61	в большинстве случаев	2	2
62	можно было бы	2	2
63	а в то	1	2
64	на вопрос кто	1	2
65	в одном сознании	2	2
66	именно потому что	2	2
67	из подполья не	3	1
68	то все же	2	1
69	как и его	1	1
70	но конечно эта	1	1
71	здесь же нам	1	1
72	вполне понятно что	2	1
73	тот же самый	1	1
74	с беспорядочным началом	1	1
75	в каждом романе	1	1
76	то что я	2	1
77	все это из	1	1
78	по замыслу достоевского	7	1
79	из подполья это	1	1
80	мы уже говорили	5	1
81	как и у	3	1
82	и иван карамазов	1	1
83	голосов даже в	1	1
84	к себе самому	13	1
85	каков бы он	1	1
86	чтобы в нем	1	1
87	правда неотразимо возвышает	1	1
88	неотразимо возвышает его	1	1
89	а вовсе не	1	1
90	дело в том	1	1
91	в свою очередь	1	1
92	и наконец в	2	1
93	он не может	3	1
94	в себе его	1	1
95	в нем и	1	1
96	сердце к концу	1	1
97	даже тон рассказа	1	1
