N	3gram	Bakhtin_Fr_4	Istorich
1	мы видим что	1	8
2	не может быть	1	7
3	более или менее	3	5
4	с другой стороны	3	5
5	до сих пор	1	5
6	в большинстве случаев	5	4
7	с одной стороны	2	4
8	в том что	1	4
9	дело в том	1	3
10	то же самое	1	3
11	то время как	1	3
12	в то время	2	3
13	в связи с	1	3
14	с того что	1	3
15	о том что	2	3
16	но и в	3	2
17	это один из	1	2
18	же самое что	1	2
19	на первый взгляд	1	2
20	в отличие от	1	2
21	все же не	1	2
22	это конечно не	2	2
23	как мы увидим	1	2
24	мы видели что	1	2
25	один и тот	2	2
26	с самого начала	3	2
27	и тот же	2	2
28	если бы он	1	1
29	и в конце	1	1
30	но это конечно	1	1
31	до наших дней	2	1
32	подобно тому как	3	1
33	и др но	1	1
34	лежащего в основе	1	1
35	в соответствии с	1	1
36	одной стороны и	1	1
37	но все это	1	1
38	из них в	1	1
39	и на них	1	1
40	тесно связана с	1	1
41	при этом он	1	1
42	сказать что и	1	1
43	на самом же	2	1
44	немедленно после этого	1	1
45	за то что	1	1
46	образом и здесь	2	1
47	в том случае	1	1
48	здесь мы видим	1	1
49	в это время	1	1
50	но в то	1	1
51	не только в	2	1
52	таким образом и	3	1
53	так и по	1	1
54	в мифе о	1	1
55	это своего рода	2	1
56	при всем их	1	1
57	это не значит	1	1
58	и в соответствии	1	1
59	самом же деле	2	1
60	соответствии с этим	1	1
61	перед нами как	1	1
62	таким образом в	3	1
63	что образ женщины	1	1
64	в дальнейшем он	1	1
65	и др это	1	1
66	смысле этого слова	1	1
67	из дальнейшего развития	1	1
68	тех или иных	1	1
69	или даже два	1	1
70	для того чтобы	3	1
71	все это не	1	1
72	что и в	1	1
73	к тому же	1	1
74	элементы при всем	1	1
75	в этом отношении	1	1
76	до известной степени	1	1
