N	3gram	Propp_Isto_7	Dialekti
1	и т д	16	15
2	с точки зрения	1	9
3	в том что	4	9
4	это значит что	1	7
5	не может быть	3	6
6	сама по себе	1	5
7	и тем более	1	4
8	т д и	1	3
9	не говорит о	1	3
10	лежит в основе	2	3
11	тем более не	1	3
12	то же что	2	3
13	о том как	1	2
14	точно так же	2	2
15	с этой точки	3	2
16	то и другое	1	2
17	ту или иную	1	2
18	т е в	2	2
19	этой точки зрения	3	2
20	мы видим что	3	2
21	тем не менее	4	2
22	далеко еще не	1	1
23	только потому что	1	1
24	сказать что в	1	1
25	а не в	1	1
26	что это не	2	1
27	что в данном	1	1
28	только тот кто	1	1
29	в частности и	1	1
30	очень много но	1	1
31	же как и	1	1
32	он не может	1	1
33	т е мы	1	1
34	только тогда если	1	1
35	что сам он	1	1
36	но они же	1	1
37	и то и	1	1
38	в зависимости от	1	1
39	не входит в	1	1
40	и та же	1	1
41	т д но	1	1
42	именно так как	1	1
43	вы говорите что	1	1
44	и не в	1	1
45	тем более нужно	1	1
46	и что это	1	1
47	может быть установлена	1	1
48	что то что	1	1
49	в данном случае	3	1
50	не только в	5	1
51	не просто как	1	1
52	ему прямо в	1	1
53	видеть в нем	1	1
54	того как все	1	1
55	становится ясным что	1	1
56	это не так	1	1
57	в мифе о	1	1
58	в связи с	1	1
59	как в мифе	1	1
60	не имеет значения	1	1
61	но тем не	2	1
62	в этом случае	1	1
63	одна и та	1	1
64	о том что	5	1
65	не имеет никаких	1	1
66	вопрос о том	1	1
67	одна из этих	2	1
68	то чего не	1	1
69	но все же	2	1
70	с другой стороны	8	1
71	совершенно очевидно что	1	1
72	в свете этой	1	1
73	после того как	2	1
74	в чем собственно	1	1
75	но это не	2	1
76	легко может быть	1	1
77	а именно в	1	1
78	т д в	2	1
79	все это не	1	1
80	они же должны	1	1
