N	3gram	Vygotskiy__1	Problemy
1	с точки зрения	18	13
2	в этом смысле	1	10
3	то же время	2	9
4	в то же	2	9
5	по отношению к	7	8
6	в том что	15	6
7	и в этом	1	5
8	в зависимости от	2	5
9	в конце концов	1	5
10	на самом деле	1	4
11	том что он	2	4
12	не может быть	5	4
13	как раз и	1	3
14	же время не	1	3
15	все то что	1	3
16	в этом отношении	4	3
17	во всяком случае	3	3
18	само по себе	1	3
19	с другой стороны	9	3
20	то же что	1	3
21	но все же	1	2
22	в самом деле	2	2
23	только в этой	1	2
24	и до конца	1	2
25	до сих пор	4	2
26	и не может	1	2
27	и в то	1	2
28	только то что	1	2
29	в данном случае	2	2
30	не только в	1	2
31	в целом ряде	1	2
32	что может быть	2	2
33	можно было бы	3	2
34	в другом месте	6	1
35	приводит его к	1	1
36	что в результате	1	1
37	потому что он	1	1
38	самого последнего времени	1	1
39	а следовательно и	1	1
40	он должен быть	2	1
41	хотя и не	1	1
42	то что я	1	1
43	же как и	4	1
44	дело в том	1	1
45	в свою очередь	3	1
46	большей или меньшей	1	1
47	мы должны были	1	1
48	то что обычно	1	1
49	то же самое	3	1
50	как если бы	2	1
51	в виду прежде	1	1
52	в своей книге	1	1
53	говорит он что	2	1
54	что для них	1	1
55	не могли войти	1	1
56	в себе и	1	1
57	то что в	1	1
58	точно так же	1	1
59	на этот вопрос	2	1
60	как мы уже	1	1
61	неизбежно превращается в	1	1
62	там где дело	1	1
63	на первом месте	1	1
64	и последнее слово	1	1
65	но и как	1	1
66	по крайней мере	1	1
67	по этому пути	1	1
68	что оно есть	1	1
69	и в частности	2	1
70	в результате такого	1	1
71	вот что говорит	1	1
72	то время как	4	1
73	чтобы убедиться в	2	1
74	так же как	5	1
75	между ними не	1	1
76	к сожалению не	1	1
77	таким образом и	2	1
78	в плане чисто	1	1
79	в высшей степени	4	1
80	и если не	1	1
81	не столько в	1	1
82	в известном смысле	2	1
83	и на его	1	1
84	виду прежде всего	1	1
85	не только как	1	1
86	другом месте и	2	1
87	как впрочем и	1	1
88	то что может	1	1
89	и именно в	1	1
90	в основе этого	1	1
91	этой точки зрения	1	1
92	о том что	6	1
93	не может служить	1	1
94	и вот в	1	1
95	друг к другу	1	1
96	говорит сам с	1	1
97	независимо от того	2	1
98	в одном из	2	1
99	по сравнению с	5	1
100	заключается в том	6	1
101	в то время	5	1
102	она не может	1	1
103	на одно из	1	1
104	и никогда не	1	1
105	с самого начала	8	1
106	не только не	1	1
107	мы думаем что	1	1
108	может показаться что	1	1
109	могли войти в	1	1
110	можно сказать что	4	1
111	эта новая постановка	1	1
112	к тому что	3	1
113	сама по себе	1	1
114	тому что он	1	1
115	друг с другом	4	1
116	тем что в	1	1
117	для того чтобы	15	1
118	и т д	1	1
119	до самого последнего	1	1
