N	3gram	Propp_Isto_6	Narrotol
1	в данном случае	3	8
2	не только в	4	6
3	в том что	5	5
4	и тем самым	1	4
5	не может быть	3	4
6	по отношению к	2	3
7	подобно тому как	1	3
8	для того чтобы	1	3
9	тем не менее	1	3
10	речь идет о	1	3
11	о том что	4	2
12	до сих пор	4	2
13	но и на	1	2
14	друг на друга	1	2
15	но и в	2	2
16	в зависимости от	1	2
17	одно и то	1	2
18	в этом месте	1	2
19	и то же	1	2
20	во всяком случае	2	2
21	можно сказать что	1	2
22	на то что	1	2
23	из этих двух	1	2
24	что иное как	1	1
25	сменяющие друг друга	1	1
26	только потому что	1	1
27	это то что	1	1
28	мере того как	1	1
29	как один из	1	1
30	более или менее	1	1
31	в том числе	1	1
32	том что на	1	1
33	по мере того	1	1
34	же как и	1	1
35	с другой стороны	8	1
36	но еще не	1	1
37	и не может	1	1
38	только то что	2	1
39	и то что	1	1
40	так же в	1	1
41	если бы она	1	1
42	точно так же	2	1
43	не могло быть	2	1
44	мы не видим	1	1
45	как и в	2	1
46	же можно сказать	2	1
47	ночь а утром	1	1
48	с одной стороны	7	1
49	но при этом	1	1
50	на друга но	1	1
51	так как это	3	1
52	в частности в	1	1
53	друг с другом	1	1
54	а с другой	1	1
55	один из этих	1	1
56	что у него	1	1
57	то что не	1	1
58	и как будто	1	1
59	том числе и	1	1
60	но все же	2	1
61	в этих случаях	1	1
62	мы уже знаем	2	1
63	все тех же	1	1
64	и не могло	1	1
65	и т д	8	1
66	как мы видели	2	1
