N	2gram	Losev_Vlad_2	FransuaR
1	и в	30	40
2	то есть	7	18
3	и его	6	17
4	прежде всего	6	16
5	в этом	20	15
6	мы уже	2	13
7	не только	12	13
8	в его	11	13
9	и не	18	13
10	вовсе не	4	12
11	что в	12	12
12	как и	5	11
13	но и	8	11
14	таким образом	3	10
15	как мы	11	10
16	в сущности	2	9
17	он не	4	9
18	в них	3	9
19	может быть	7	9
20	и все	7	9
21	и до	2	8
22	той же	4	8
23	и на	4	8
24	отношение к	4	8
25	все эти	5	8
26	и с	14	8
27	во время	1	8
28	в том	18	8
29	у него	19	8
30	но в	8	8
31	то же	4	7
32	в своем	8	7
33	он и	3	7
34	в виду	2	7
35	до нас	1	7
36	в одном	1	7
37	и др	1	7
38	во всех	3	6
39	в самом	2	6
40	в этих	4	6
41	в то	9	6
42	же время	3	6
43	связи с	8	6
44	и других	1	6
45	до конца	7	6
46	в той	2	6
47	он говорит	1	6
48	в своей	5	6
49	к этому	6	6
50	в году	24	5
51	в нем	4	5
52	со всеми	1	5
53	так сказать	1	5
54	и для	3	5
55	те же	3	5
56	начала и	2	5
57	в литературе	1	5
58	для него	9	5
59	то что	20	5
60	не было	10	5
61	а не	7	5
62	в связи	8	5
63	как раз	1	5
64	в своих	2	5
65	смысле слова	1	4
66	также и	6	4
67	жизни и	6	4
68	в ней	4	4
69	xix века	1	4
70	в нашем	1	4
71	жизнью и	1	4
72	было бы	9	4
73	с начала	2	4
74	ни в	7	4
75	и вы	2	4
76	том что	12	4
77	в их	2	4
78	даже в	2	4
79	того чтобы	2	4
80	в области	3	4
81	у нас	6	4
82	о том	4	4
83	вы не	2	4
84	и о	4	4
85	так в	1	4
86	особенно в	1	4
87	и здесь	1	4
88	а также	10	4
89	и во	2	4
90	только на	1	4
91	из них	1	4
92	так как	5	4
93	в париже	6	4
94	и даже	10	4
95	до сих	1	4
96	здесь в	2	4
97	и потому	2	4
98	в данном	3	4
99	с года	3	4
100	сих пор	1	4
101	в основном	5	4
102	все это	5	4
103	еще более	3	4
104	самом деле	1	3
105	и есть	2	3
106	он был	6	3
107	с его	4	3
108	отличие от	3	3
109	в этой	4	3
110	кроме того	9	3
111	и как	3	3
112	и наконец	4	3
113	и к	6	3
114	было ни	1	3
115	в себе	6	3
116	в свет	1	3
117	при этом	5	3
118	всех этих	3	3
119	для понимания	1	3
120	но дело	2	3
121	об этом	6	3
122	мы видели	2	3
123	в отличие	3	3
124	не понимает	1	3
125	их в	2	3
126	для этого	1	3
127	вплоть до	3	3
128	дело не	1	3
129	во всем	1	3
130	о нем	2	3
131	начиная с	2	3
132	но все	2	3
133	здесь не	4	3
134	можно было	2	3
135	еще в	2	3
136	если бы	1	3
137	другими словами	5	3
138	никак не	3	3
139	что и	3	3
140	еще не	1	3
141	только в	6	3
142	поэтому и	1	3
143	так и	5	3
144	же и	2	3
145	в начале	4	3
146	не так	1	3
147	мы находим	2	3
148	в конце	13	3
149	тем что	1	3
150	для того	2	3
151	и прежде	2	3
152	сказать что	11	3
153	во франции	1	3
154	его биографии	4	3
155	в частности	2	3
156	не может	9	3
157	вместе с	8	3
158	как в	3	3
159	такого рода	2	3
160	во все	1	3
161	как бы	5	3
162	весь этот	1	3
163	в более	2	3
164	и от	2	3
165	но это	4	3
166	а в	11	3
167	между ними	1	3
168	к этой	2	3
169	они не	1	3
170	том числе	1	3
171	как известно	1	2
172	одним из	1	2
173	например в	1	2
174	того же	5	2
175	по преимуществу	1	2
176	и этот	1	2
177	с в	4	2
178	мы не	2	2
179	перехода от	1	2
180	на тему	1	2
181	хотя бы	3	2
182	которые он	1	2
183	быть в	3	2
184	не был	2	2
185	за него	1	2
186	но не	3	2
187	тут же	2	2
188	до наших	1	2
189	думать что	1	2
190	в течение	5	2
191	что он	13	2
192	все же	9	2
193	его к	1	2
194	в этот	1	2
195	лежит на	1	2
196	в которой	4	2
197	в целом	4	2
198	он в	1	2
199	из этих	3	2
200	выражение в	1	2
201	в дальнейшем	5	2
202	и если	4	2
203	на его	4	2
204	как он	2	2
205	в первой	1	2
206	и еще	1	2
207	не к	1	2
208	и вот	3	2
209	на этом	2	2
210	здесь мы	3	2
211	для характеристики	1	2
212	и сделал	1	2
213	лишь в	1	2
214	париже и	1	2
215	далеко не	1	2
216	в общей	1	2
217	характер и	1	2
218	года и	1	2
219	точки зрения	7	2
220	в котором	5	2
221	представление о	1	2
222	он дает	2	2
223	его отношение	1	2
224	жизни с	2	2
225	своего рода	1	2
226	но он	3	2
227	том же	3	2
228	и очень	2	2
229	не менее	7	2
230	не раз	1	2
231	как о	1	2
232	дело в	3	2
233	этом отношении	1	2
234	ему не	1	2
235	должны быть	1	2
236	этой книги	2	2
237	и это	3	2
238	данном случае	2	2
239	следовательно и	1	2
240	и сам	2	2
241	времени и	1	2
242	здесь нет	1	2
243	поэтому в	1	2
244	можно сказать	4	2
245	нас в	2	2
246	язык и	1	2
247	это не	2	2
248	к нему	2	2
249	как нечто	1	2
250	но как	1	2
251	и ее	1	2
252	в эти	7	2
253	конечно не	4	2
254	с нею	1	2
255	уже в	3	2
256	него и	2	2
257	мы знаем	4	2
258	на их	1	2
259	даже и	3	2
260	рядом с	1	2
261	не были	1	2
262	влияние на	1	2
263	именно в	4	2
264	глубокая и	1	2
265	чем он	1	2
266	еще и	6	2
267	что для	2	2
268	в подлинном	1	2
269	о чем	6	2
270	очень часто	1	2
271	все то	1	2
272	с этим	5	2
273	это есть	1	2
274	есть и	2	2
275	смерти к	1	2
276	своей жизни	3	2
277	в книге	1	2
278	и сама	1	2
279	и перед	1	2
280	же к	1	2
281	потому что	9	2
282	хотя в	1	2
283	мы увидим	1	2
284	ко всему	4	2
285	из этого	5	2
286	всегда была	1	2
287	и другие	1	2
288	это в	3	2
289	жизнь человека	1	1
290	говоря о	3	1
291	отношения к	3	1
292	и т	1	1
293	напомнить о	1	1
294	с с	4	1
295	и отчасти	1	1
296	особенно его	1	1
297	это делает	1	1
298	так у	1	1
299	и насилия	1	1
300	труд о	1	1
301	от самого	1	1
302	из его	2	1
303	собственном смысле	1	1
304	высшей степени	1	1
305	был и	3	1
306	с таким	1	1
307	в несколько	1	1
308	г в	2	1
309	есть не	1	1
310	и разум	1	1
311	мы имеем	1	1
312	с западной	2	1
313	роман с	1	1
314	есть нечто	2	1
315	который был	2	1
316	что иное	1	1
317	требует от	1	1
318	письма к	4	1
319	жизни как	1	1
320	но чтобы	1	1
321	но даже	1	1
322	эти термины	1	1
323	начала в	1	1
324	и он	4	1
325	следовательно в	1	1
326	литературы и	1	1
327	дальше не	1	1
328	иное как	1	1
329	бы то	1	1
330	прямое выражение	1	1
331	этим не	1	1
332	за свое	1	1
333	при жизни	2	1
334	довольно много	1	1
335	то он	1	1
336	после его	1	1
337	в общем	2	1
338	менее всего	1	1
339	его произведение	1	1
340	нет и	1	1
341	что они	1	1
342	что два	1	1
343	связи и	1	1
344	надежды и	1	1
345	во что	1	1
346	и я	5	1
347	не давали	1	1
348	что во	1	1
349	похожа на	1	1
350	перед нами	1	1
351	когда он	1	1
352	себе не	1	1
353	этой цели	1	1
354	это вино	1	1
355	со своей	2	1
356	бы и	1	1
357	отношения с	1	1
358	что это	4	1
359	в тех	1	1
360	состоянии и	1	1
361	право на	1	1
362	им в	3	1
363	но его	2	1
364	во многих	2	1
365	если он	1	1
366	не могла	2	1
367	с новым	2	1
368	в первых	1	1
369	популярных в	1	1
370	речи в	1	1
371	однако он	1	1
372	том чтобы	2	1
373	в трех	2	1
374	с представлением	1	1
375	свое время	1	1
376	и по	2	1
377	всех своих	1	1
378	так например	1	1
379	это конечно	1	1
380	годом и	1	1
381	больше всего	1	1
382	то ни	1	1
383	мы его	1	1
384	главным образом	1	1
385	есть все	1	1
386	об этой	1	1
387	связанных с	1	1
388	на все	2	1
389	а как	1	1
390	его в	4	1
391	это было	4	1
392	заключается в	2	1
393	всех народов	1	1
394	и отдельные	1	1
395	например с	1	1
396	и тем	1	1
397	и находит	1	1
398	для них	1	1
399	вам в	1	1
400	в высшей	1	1
401	все равно	1	1
402	этого не	2	1
403	с тем	2	1
404	эту тему	2	1
405	несмотря на	4	1
406	к середине	2	1
407	чем в	1	1
408	писать на	1	1
409	здесь все	1	1
410	очень важный	1	1
411	должно быть	3	1
412	этом в	1	1
413	новым годом	2	1
414	такой же	1	1
415	и ко	1	1
416	на первый	2	1
417	этом случае	1	1
418	и при	2	1
419	и их	1	1
420	при изучении	1	1
