N	2gram	Voloshinov_1	Narrotol
1	не только	5	32
2	может быть	13	25
3	но и	4	23
4	в качестве	2	21
5	и не	16	20
6	то есть	1	19
7	и в	15	19
8	в том	4	18
9	в этом	13	17
10	не в	4	14
11	том что	5	14
12	а не	2	12
13	то что	10	11
14	а в	6	11
15	точки зрения	13	10
16	не может	13	10
17	при этом	7	9
18	в мире	1	9
19	так и	10	9
20	в его	9	9
21	со стороны	2	9
22	в себе	4	8
23	и т.п	2	8
24	с другой	1	8
25	не является	3	8
26	еще не	7	7
27	по отношению	11	7
28	как в	3	7
29	все же	5	7
30	как и	6	7
31	к тому	4	7
32	а также	1	7
33	с одной	1	7
34	одной стороны	1	7
35	с его	8	6
36	но не	5	6
37	точка зрения	1	6
38	то в	1	6
39	на протяжении	5	6
40	в себя	5	6
41	о том	1	6
42	что он	8	6
43	именно в	3	6
44	как это	1	6
45	отношению к	9	6
46	но в	9	6
47	не все	1	5
48	отличие от	1	5
49	отнюдь не	2	5
50	и как	1	5
51	уже не	5	5
52	в этой	5	5
53	картины мира	1	5
54	далеко не	4	5
55	в отличие	1	5
56	по себе	2	5
57	в основе	3	5
58	и его	15	5
59	к себе	3	5
60	к нему	7	5
61	нуждается в	2	5
62	в форме	1	5
63	себя в	2	5
64	или иной	1	5
65	мира в	1	5
66	в данном	3	5
67	можно сказать	4	5
68	данном случае	3	4
69	все те	4	4
70	то же	7	4
71	перед нами	1	4
72	за собой	1	4
73	матери и	2	4
74	в нем	4	4
75	но все	2	4
76	и с	7	4
77	было бы	6	4
78	и тем	1	4
79	теперь как	1	4
80	точку зрения	4	4
81	связи с	1	4
82	те же	4	4
83	о нем	1	4
84	одного из	1	4
85	же время	5	4
86	во втором	3	4
87	только в	6	4
88	хотя бы	7	4
89	при всей	1	4
90	у него	3	4
91	в особенности	1	4
92	прежде всего	11	4
93	как бы	11	4
94	одной из	1	4
95	сказать что	6	4
96	это и	1	3
97	в первом	2	3
98	же как	1	3
99	жизни как	1	3
100	в ней	5	3
101	и на	3	3
102	бы то	1	3
103	в ее	4	3
104	что они	1	3
105	как говорит	1	3
106	хотя и	1	3
107	когда он	1	3
108	что это	3	3
109	уже в	1	3
110	из этих	4	3
111	он не	4	3
112	то ни	1	3
113	особенно в	1	3
114	ни в	6	3
115	тем не	2	3
116	не менее	3	3
117	в то	6	3
118	тем что	1	3
119	одна из	3	3
120	на него	4	3
121	никогда не	7	3
122	на себя	2	3
123	этом отношении	2	3
124	могут быть	6	3
125	как мы	10	3
126	с ее	3	3
127	свою очередь	1	3
128	сводится к	3	3
129	то или	2	3
130	и самого	1	3
131	мог бы	1	3
132	о ней	1	3
133	в конечном	1	3
134	между тем	2	3
135	один из	4	3
136	из них	1	3
137	в прошлом	1	3
138	и даже	2	3
139	даже не	1	3
140	в свою	2	3
141	а с	1	3
142	как будто	1	3
143	не существует	3	3
144	что в	6	3
145	будто бы	2	3
146	жизни в	3	3
147	а во	1	3
148	жизни и	5	3
149	отношения к	2	2
150	одним из	3	2
151	например в	1	2
152	таком случае	2	2
153	и потому	8	2
154	самом деле	7	2
155	и до	3	2
156	оно может	3	2
157	должна быть	1	2
158	мы имеем	1	2
159	матери с	1	2
160	со смертью	1	2
161	ему в	1	2
162	в будущем	1	2
163	имеют место	1	2
164	между собой	4	2
165	он сам	4	2
166	время в	2	2
167	во внешнем	8	2
168	но как	1	2
169	не то	1	2
170	отношение к	7	2
171	нет и	1	2
172	или иное	2	2
173	вследствие чего	1	2
174	первый взгляд	1	2
175	независимо от	1	2
176	в своем	2	2
177	что по	1	2
178	в противоположность	1	2
179	точкой зрения	1	2
180	все эти	9	2
181	бы не	1	2
182	и тот	2	2
183	роль в	6	2
184	та же	1	2
185	себя и	3	2
186	не как	1	2
187	человека в	3	2
188	и процессов	1	2
189	различие между	1	2
190	матери или	2	2
191	его в	8	2
192	это не	2	2
193	истории и	1	2
194	самого важного	1	2
195	в самую	1	2
196	жизни но	2	2
197	на первый	1	2
198	с точки	10	2
199	однако в	1	2
200	зрения и	1	2
201	даже в	1	2
202	а иногда	1	2
203	она не	2	2
204	себе самом	3	2
205	ничего не	2	2
206	как раз	2	2
207	что на	1	2
208	когда мы	1	2
209	оно не	2	2
210	то она	1	2
211	на другой	1	2
212	в собственном	2	2
213	приводит к	2	2
214	читателя в	3	2
215	и когда	1	2
216	или в	1	2
217	было в	1	2
218	во второй	5	2
219	быть может	1	2
220	его жизни	6	2
