N	2gram	Vygotskiy__4	Vvedenie
1	и т	6	42
2	т д	2	36
3	и в	33	32
4	в том	21	31
5	в этом	28	30
6	том что	22	26
7	может быть	22	26
8	не только	7	22
9	для того	23	21
10	того чтобы	22	20
11	таким образом	13	19
12	также и	2	18
13	то что	44	16
14	потому что	24	15
15	так как	12	15
16	не может	10	14
17	в самом	12	13
18	в нем	7	13
19	о том	20	13
20	со стороны	2	13
21	в их	2	12
22	в общем	1	12
23	представляет собой	2	12
24	в его	10	12
25	того что	4	12
26	только в	4	12
27	и не	13	12
28	как на	6	12
29	как мы	4	11
30	в ее	2	11
31	и именно	2	11
32	ясно что	5	11
33	что такое	1	11
34	что в	21	10
35	то же	9	9
36	в истории	1	9
37	и как	5	9
38	но в	2	9
39	по себе	9	9
40	между тем	1	9
41	в той	3	9
42	этом смысле	1	9
43	это не	6	8
44	не в	2	8
45	с другой	2	8
46	именно в	2	8
47	самом деле	12	7
48	вопрос о	2	7
49	но не	3	7
50	все же	5	7
51	к выводу	1	7
52	было бы	12	7
53	точки зрения	6	7
54	можно было	4	7
55	выводу что	1	7
56	дело с	3	7
57	прежде всего	2	7
58	смысле этого	3	7
59	и это	5	6
60	из этих	2	6
61	как он	5	6
62	том чтобы	4	6
63	его в	3	6
64	с тем	4	6
65	как и	5	6
66	вовсе не	5	6
67	в то	3	6
68	же время	2	6
69	тем что	3	6
70	не трудно	1	6
71	один из	2	6
72	этот вопрос	4	6
73	и его	5	6
74	в руки	2	6
75	и даже	1	6
76	до сих	3	6
77	но и	3	6
78	сих пор	3	6
79	все это	13	6
80	хотя бы	2	6
81	а как	2	5
82	в целом	5	5
83	иное как	1	5
84	приходим к	2	5
85	так например	4	5
86	об этом	4	5
87	в них	2	5
88	но если	3	5
89	в которых	3	5
90	сказать что	13	5
91	быть в	1	5
92	так что	7	5
93	видеть что	1	5
94	уже в	2	5
95	т п	3	5
96	представляют собой	1	5
97	что не	4	5
98	на этот	3	5
99	а не	6	5
100	она есть	2	5
101	в течение	1	5
102	как бы	25	5
103	другой стороны	2	5
104	в какой	5	5
105	вместе с	8	5
106	связана с	1	4
107	и то	2	4
108	как это	14	4
109	в первом	1	4
110	той же	4	4
111	смотреть на	1	4
112	мы имеем	2	4
113	что иное	1	4
114	по отношению	1	4
115	не просто	4	4
116	независимо от	1	4
117	от этого	3	4
118	так или	1	4
119	в себе	6	4
120	но ведь	1	4
121	и заключается	1	4
122	истории и	1	4
123	должен был	3	4
124	в своей	4	4
125	в котором	2	4
126	не имеет	2	4
127	только с	2	4
128	это только	1	4
129	времени и	2	4
130	внимание на	2	4
131	и что	25	4
132	как она	10	4
133	еще не	1	4
134	к делу	3	4
135	что он	20	4
136	и ее	2	4
137	с одной	3	4
138	в виде	3	4
139	одно из	2	4
140	всяком случае	3	4
141	как раз	9	4
142	в особенности	1	4
143	что могло	1	4
144	одной стороны	3	4
145	или иначе	1	4
146	видит в	3	4
147	с этой	4	4
148	и для	3	4
149	только что	15	4
150	а в	4	4
151	не что	1	4
152	отношению к	1	4
153	во всяком	3	4
154	которых не	1	3
155	и есть	4	3
156	всего того	1	3
157	в сущности	6	3
158	так чтобы	2	3
159	говорить о	3	3
160	то это	3	3
161	в виду	2	3
162	и на	5	3
163	он сам	1	3
164	в чем	1	3
165	совсем не	1	3
166	сама по	3	3
167	стороны и	1	3
168	однако не	2	3
169	и к	2	3
170	бы и	2	3
171	что это	13	3
172	все эти	6	3
173	в этой	9	3
174	что она	10	3
175	при этом	2	3
176	если бы	10	3
177	вообще не	1	3
178	на этом	3	3
179	на нее	2	3
180	заключается в	5	3
181	и уже	4	3
182	нисколько не	5	3
183	со всей	2	3
184	в этих	1	3
185	понятно что	3	3
186	и вот	6	3
187	тогда когда	1	3
188	дело в	1	3
189	и изучение	1	3
190	своей природе	1	3
191	связи с	2	3
192	как будто	8	3
193	в каком	8	3
194	но все	2	3
195	себе что	1	3
196	должен быть	1	3
197	в ней	6	3
198	что может	3	3
199	во второй	1	3
200	и вообще	1	3
201	чтобы понять	1	3
202	истории литературы	1	3
203	можно сказать	2	3
204	а также	1	3
205	в конечном	1	3
206	что с	1	3
207	или как	1	3
208	к нему	1	3
209	одной из	1	3
210	что даже	1	3
211	при помощи	4	3
212	и других	4	3
213	из них	4	3
214	в одном	3	3
215	в конце	8	3
216	что и	3	3
217	но что	1	3
218	русский язык	1	3
219	он мог	1	3
220	именно как	2	3
221	до конца	7	3
222	говорит о	4	3
223	так же	13	3
224	такого рода	1	3
225	да и	3	3
226	с историей	1	3
227	в своем	7	3
228	но с	1	3
229	к тому	12	3
230	в результате	2	3
231	к этому	4	3
232	в частности	4	3
233	гораздо более	1	3
234	это однако	1	2
235	как говорят	1	2
236	же как	3	2
237	это делает	2	2
238	и до	3	2
239	из его	2	2
240	от которых	1	2
241	что время	1	2
242	что мы	6	2
243	мы уже	5	2
