N	2gram	Propp_Isto_4	Myshleni
1	в этом	7	29
2	точки зрения	1	28
3	и в	26	26
4	не только	15	24
5	то что	16	24
6	таким образом	10	23
7	представляет собой	2	19
8	в том	3	18
9	и не	9	18
10	том что	3	17
11	потому что	6	16
12	как и	7	15
13	как мы	5	14
14	того что	2	14
15	так как	9	14
16	так же	18	14
17	этом случае	3	14
18	с помощью	2	13
19	и его	10	12
20	вместе с	6	12
21	что в	14	12
22	но и	12	11
23	не может	6	11
24	что они	6	10
25	в развитии	1	10
26	по своей	2	10
27	в себе	2	9
28	тому что	1	9
29	по сравнению	3	9
30	тем что	5	9
31	что мы	3	9
32	же как	13	8
33	то же	8	8
34	той же	1	8
35	что она	3	8
36	что он	10	8
37	только в	3	8
38	сравнению с	3	8
39	сказать что	2	8
40	тем самым	1	8
41	и то	6	7
42	мы не	1	7
43	и к	1	7
44	представление о	1	7
45	о природе	3	7
46	к тому	1	7
47	по мере	1	7
48	может быть	14	7
49	прежде всего	1	7
50	вопрос о	4	6
51	во всех	1	6
52	все же	9	6
53	что это	2	6
54	все эти	3	6
55	было бы	2	6
56	и тем	2	6
57	что эта	3	6
58	нас к	7	6
59	между собой	1	6
60	и что	5	6
61	связь между	2	6
62	именно в	1	6
63	а не	6	6
64	как бы	3	6
65	мы должны	5	6
66	как на	1	6
67	все что	4	6
68	в целом	2	5
69	чем это	1	5
70	как говорит	1	5
71	в силу	5	5
72	и с	5	5
73	с тем	2	5
74	что этот	4	5
75	у нее	2	5
76	она не	3	5
77	тогда когда	1	5
78	же самое	2	5
79	данном случае	3	5
80	во второй	1	5
81	является в	1	5
82	если бы	2	5
83	в виду	1	5
84	на вопрос	3	5
85	можно сказать	1	5
86	и следовательно	1	5
87	в качестве	7	5
88	если мы	1	5
89	в начале	1	5
90	одно из	1	5
91	и их	2	5
92	речь и	1	5
93	как это	3	5
94	в данном	3	5
95	с этой	2	5
96	бы в	1	5
97	только что	3	5
98	показать что	1	4
99	еще не	6	4
100	с другой	4	4
101	если в	1	4
102	это и	5	4
103	как в	7	4
104	целый ряд	1	4
105	но в	5	4
106	говорится в	1	4
107	не можем	1	4
108	нами в	1	4
109	на то	3	4
110	и во	2	4
111	в котором	1	4
112	не в	5	4
113	не менее	2	4
114	не по	2	4
115	никогда не	2	4
116	связи с	3	4
117	в области	2	4
118	в момент	1	4
119	не могут	2	4
120	не есть	2	4
121	перейти к	1	4
122	приводит к	1	4
123	что у	3	4
124	о том	4	4
125	которые мы	1	4
126	в его	5	4
127	и только	5	4
128	в свете	3	4
129	речи о	1	4
130	одной из	1	4
131	так что	2	4
132	то и	1	4
133	друг друга	1	4
134	о чем	3	4
135	должны быть	1	4
136	поэтому она	1	4
137	и наконец	1	4
138	связана с	2	3
139	между двумя	12	3
140	к другому	1	3
141	что эти	1	3
142	мы уже	5	3
143	есть не	1	3
144	совпадает с	1	3
145	привести к	1	3
146	в ней	1	3
