N	3gram	Potebnia_M_3	FransuaR
1	в то же	5	6
2	то же время	5	6
3	не только в	4	5
4	но и в	4	4
5	до сих пор	3	4
6	не может быть	3	4
7	в этом отношении	2	3
8	с одной стороны	3	3
9	в свое время	1	3
10	о том что	1	3
11	с другой стороны	4	3
12	как мы уже	1	3
13	можно сказать что	2	2
14	сих пор еще	1	2
15	только то что	1	2
16	в собственном смысле	2	2
17	его связь с	1	2
18	так и на	1	2
19	нам для понимания	1	2
20	там же с	6	2
21	как мы видели	1	2
22	подобно тому как	2	2
23	и связанное с	1	1
24	и его связь	1	1
25	если бы она	1	1
26	в силу того	1	1
27	только потому что	2	1
28	имеет своим предметом	1	1
29	потому что в	1	1
30	там где нет	1	1
31	то есть не	4	1
32	по отношению к	5	1
33	мы уже сказали	1	1
34	в этом последнем	2	1
35	одной из этих	1	1
36	что для него	1	1
37	в том же	2	1
38	то есть к	3	1
39	одной стороны и	1	1
40	и там где	1	1
41	то есть вне	1	1
42	и та же	1	1
43	таким образом в	1	1
44	но все это	1	1
45	дело вовсе не	1	1
46	время в его	1	1
47	связанное с ним	1	1
48	и той же	2	1
49	не подлежит сомнению	1	1
50	с тем большим	1	1
51	есть то что	1	1
52	него самого и	1	1
53	все это в	1	1
54	в том чтобы	2	1
55	далеко не всегда	1	1
56	в художественном произведении	1	1
57	в первый раз	1	1
58	таким образом и	1	1
59	и тот же	1	1
60	в чем же	1	1
61	так и в	2	1
62	отношения к миру	1	1
63	друг с другом	1	1
64	в строгом смысле	1	1
65	лично для себя	1	1
66	для него самого	1	1
67	не могут быть	2	1
68	не только от	1	1
69	одна и та	1	1
70	может быть названо	1	1
71	что касается до	1	1
72	но не только	1	1
73	самом деле в	1	1
74	именно в том	2	1
75	один и тот	1	1
76	силу того что	1	1
77	в них уже	1	1
78	вовсе не в	1	1
79	на самом деле	1	1
80	не только не	2	1
81	тот же образ	1	1
82	на то что	1	1
83	после того как	1	1
84	одной и той	2	1
85	для того чтобы	3	1
86	в том что	16	1
87	как и в	2	1
88	и в ее	1	1
89	только тогда когда	7	1
90	том что только	1	1
