N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	28
2	может быть	4	25
3	а не	2	15
4	не может	3	15
5	никогда не	2	14
6	мы имеем	2	13
7	то же	13	12
8	не только	5	12
9	что в	9	12
10	мы видим	6	11
11	только в	6	11
12	мы не	2	10
13	все же	1	10
14	и что	1	10
15	что он	3	10
16	мы увидим	1	10
17	но и	9	10
18	прежде всего	11	10
19	не в	9	9
20	так и	10	9
21	о том	6	9
22	то что	8	9
23	видим что	1	9
24	в том	11	9
25	и не	7	9
26	в этом	15	8
27	но в	8	8
28	что это	4	8
29	таким образом	19	8
30	в ней	5	7
31	это не	6	7
32	еще не	2	7
33	и здесь	4	7
34	этот вопрос	1	7
35	и др	2	7
36	так же	5	7
37	том что	4	7
38	было бы	4	7
39	в этих	2	7
40	а в	5	7
41	в этой	13	6
42	его в	3	6
43	так например	1	6
44	к тому	2	6
45	что и	5	6
46	так как	3	6
47	вход в	1	6
48	вместе с	5	6
49	например в	3	5
50	должна быть	1	5
51	что они	1	5
52	в своем	9	5
53	более или	2	5
54	увидим что	1	5
55	в силу	1	5
56	по существу	8	5
57	их в	2	5
58	или менее	2	5
59	не будем	1	5
60	дело не	2	5
61	в дальнейшем	1	5
62	можно было	3	5
63	в его	12	5
64	но не	1	5
65	в качестве	9	5
66	в одном	3	5
67	к которому	1	5
68	или в	2	5
69	не должен	1	5
70	не знает	3	5
71	сказать что	1	5
72	героя в	1	5
73	ее в	1	5
74	и даже	1	4
75	и для	5	4
76	и на	4	4
77	то мы	1	4
78	с этим	2	4
79	все эти	13	4
80	но все	4	4
81	об этом	1	4
82	и с	4	4
83	с тем	1	4
84	как и	14	4
85	даже в	1	4
86	на него	1	4
87	в основе	1	4
88	находится в	2	4
89	связи с	1	4
90	здесь не	1	4
91	так в	1	4
92	другими словами	2	4
93	того что	2	4
94	потому что	5	4
95	так что	1	4
96	в большинстве	2	4
97	большинстве случаев	2	4
98	к ним	1	4
99	превращается в	1	4
100	один из	1	4
101	связь с	1	4
102	все это	10	4
103	в связи	2	4
104	но это	3	4
105	но оно	1	4
106	и другие	3	4
107	они не	1	4
108	также и	2	3
109	начинается с	2	3
110	мы здесь	2	3
111	время как	1	3
112	я не	3	3
113	ему в	1	3
114	не совсем	2	3
115	там и	1	3
116	по отношению	2	3
117	не просто	2	3
118	так называемая	1	3
119	перед нами	2	3
120	очень много	1	3
121	при этом	3	3
122	не как	1	3
123	и по	3	3
124	на этом	5	3
125	в другом	1	3
126	из них	3	3
127	не с	1	3
128	во время	3	3
129	нас не	2	3
130	почти не	1	3
131	в котором	1	3
132	в их	3	3
133	по себе	1	3
134	в то	10	3
135	на котором	1	3
136	дело в	2	3
137	этого явления	1	3
138	того как	5	3
139	у меня	1	3
140	очень часто	3	3
141	есть только	1	3
142	же самое	1	3
143	должен быть	2	3
144	как мы	11	3
145	в образе	4	3
146	представления о	1	3
147	ли он	1	3
148	во всем	1	3
149	и его	9	3
150	уже не	2	3
151	если мы	1	3
152	в начале	1	3
153	или даже	1	3
154	и их	3	3
155	представлений о	2	3
156	с представлениями	1	3
157	тем что	3	3
158	в форме	3	3
159	эти формы	1	3
160	именно в	2	3
161	мы еще	1	3
162	как это	1	3
163	из которых	2	3
164	царей и	2	3
165	представлениями о	2	3
166	отношению к	2	3
167	отношения к	1	2
