N	3gram	Vygotskiy__7	Problemy
1	с точки зрения	21	13
2	в этом смысле	1	10
3	в то же	1	9
4	по отношению к	5	8
5	в том что	13	6
6	и в этом	1	5
7	в одной плоскости	1	5
8	в зависимости от	1	5
9	в конце концов	1	5
10	на самом деле	2	4
11	том что он	2	4
12	не может быть	4	4
13	что она не	1	3
14	подобно тому как	1	3
15	как раз и	1	3
16	то что было	1	3
17	дело идет о	1	3
18	в этом отношении	3	3
19	во всяком случае	1	3
20	само по себе	1	3
21	с другой стороны	1	3
22	но все же	1	2
23	в самом деле	4	2
24	и до конца	1	2
25	до сих пор	3	2
26	и не может	1	2
27	в лучшем случае	2	2
28	в той же	2	2
29	таким образом все	1	2
30	начала и до	1	2
31	в данном случае	5	2
32	не только в	1	2
33	по ту сторону	1	2
34	лежащие в основе	1	2
35	но и не	3	2
36	в большинстве случаев	2	2
37	можно было бы	1	2
38	но и он	1	1
39	выражение и в	1	1
40	потому что он	2	1
41	и есть то	1	1
42	а следовательно и	1	1
43	мы уже говорили	1	1
44	же как и	2	1
45	тем что оно	2	1
46	в свою очередь	2	1
47	на котором мы	2	1
48	так как в	1	1
49	мы должны были	1	1
50	в том и	3	1
51	идея может быть	1	1
52	то же самое	5	1
53	в этом случае	14	1
54	том что это	1	1
55	то и другое	3	1
56	не может найти	1	1
57	не служит выражением	1	1
58	потому что у	4	1
59	в неразрывной связи	1	1
60	в свете этого	1	1
61	том и другом	2	1
62	точно так же	2	1
63	как мы уже	1	1
64	на первом месте	1	1
65	из одного плана	1	1
66	есть то что	1	1
67	так и в	1	1
68	слова и его	4	1
69	в момент его	1	1
70	то время как	2	1
71	и что в	1	1
72	так же как	7	1
73	но именно этот	1	1
74	то что для	2	1
75	того что он	1	1
76	в первом случае	3	1
77	тем что он	1	1
78	только и могут	1	1
79	в высшей степени	1	1
80	в какой бы	1	1
81	время как обычно	1	1
82	имеют все же	1	1
83	в известном смысле	2	1
84	было бы дать	1	1
85	не могут быть	1	1
86	но именно в	1	1
87	к той же	1	1
88	быть тем что	1	1
89	благодаря этому возникает	1	1
90	этой точки зрения	4	1
91	не совпадает с	3	1
92	и во всяком	1	1
93	о том что	4	1
94	друг к другу	1	1
95	неразрывной связи с	1	1
96	таким образом в	2	1
97	по сравнению с	7	1
98	заключается в том	4	1
99	в то время	2	1
100	она не может	1	1
101	на одно из	2	1
102	это и есть	1	1
103	с самого начала	7	1
104	не только не	9	1
105	сравнить его с	1	1
106	но не для	1	1
107	можно сказать что	3	1
108	с мыслью и	1	1
109	мы должны перейти	1	1
110	к тому что	6	1
111	сама по себе	1	1
112	друг с другом	2	1
113	сложном отношении к	1	1
114	для того чтобы	18	1
115	в себе в	2	1
116	что и в	1	1
117	совершенно в той	1	1
118	как мы видели	3	1
119	не только к	1	1
120	даже если мы	1	1
