N	2gram	Losev_Dial_4	Myshleni
1	в этом	11	29
2	точки зрения	14	28
3	и в	15	26
4	не только	8	24
5	то что	16	24
6	таким образом	5	23
7	с точки	9	21
8	того чтобы	5	19
9	для того	5	18
10	в том	11	18
11	и не	30	18
12	том что	10	17
13	потому что	10	16
14	как и	7	15
15	к слову	1	14
16	как мы	1	14
17	того что	13	14
18	так как	14	14
19	так же	4	14
20	этом случае	1	14
21	и его	7	12
22	вместе с	2	12
23	что в	7	12
24	в которой	2	11
25	только не	3	11
26	но и	4	11
27	не может	11	11
28	что они	4	10
29	в сущности	5	9
30	в самом	2	9
31	в себе	8	9
32	слово и	1	9
33	по сравнению	2	9
34	тем что	2	9
35	что мы	7	9
36	же как	1	8
37	то же	9	8
38	той же	5	8
39	что она	5	8
40	что он	7	8
41	только в	7	8
42	сравнению с	2	8
43	ее в	2	8
44	сказать что	6	8
45	тем самым	3	8
46	и то	3	7
47	мы не	9	7
48	представление о	2	7
49	может быть	17	7
50	прежде всего	11	7
51	в меру	5	7
52	вопрос о	2	6
53	во всех	2	6
54	все же	2	6
55	что это	13	6
56	все эти	3	6
57	было бы	9	6
58	и тем	6	6
59	в ее	2	6
60	что эта	2	6
61	мы могли	1	6
62	и что	9	6
63	заключается в	2	6
64	именно в	5	6
65	а не	18	6
66	как бы	14	6
67	в смысле	5	6
68	мы должны	4	6
69	как на	1	6
70	все что	2	6
71	оба эти	1	5
72	оно есть	4	5
73	мы нашли	2	5
74	как говорит	1	5
75	что ребенок	1	5
76	в силу	4	5
77	и с	4	5
78	нашего исследования	2	5
79	с тем	4	5
80	что этот	2	5
81	она не	4	5
82	что с	2	5
83	тогда когда	5	5
84	в процессе	1	5
85	данном случае	1	5
86	никак не	2	5
87	если бы	6	5
88	в виду	9	5
89	можно сказать	5	5
90	и следовательно	3	5
91	с одной	1	5
92	в качестве	2	5
93	на всем	1	5
94	если мы	5	5
95	одно из	1	5
96	себе в	1	5
97	и их	2	5
98	до конца	1	5
99	как это	2	5
100	в данном	3	5
101	с этой	2	5
102	и для	5	5
103	бы в	4	5
104	только что	2	5
105	переходит к	1	4
106	едва ли	3	4
107	еще не	4	4
108	с другой	1	4
109	в нашем	1	4
110	это и	9	4
111	как в	3	4
112	стороны и	1	4
113	целый ряд	1	4
114	но в	3	4
115	не можем	1	4
116	на то	5	4
117	в наших	1	4
118	и во	2	4
119	в котором	2	4
120	не в	8	4
121	в той	1	4
122	не менее	2	4
123	не по	2	4
124	никогда не	2	4
125	учения о	1	4
126	связи с	1	4
127	в области	3	4
128	не могут	2	4
129	что оно	7	4
130	не есть	40	4
131	о том	5	4
132	в пользу	2	4
133	которые мы	2	4
134	в его	4	4
135	и только	2	4
136	в свете	5	4
137	одной из	2	4
138	так что	6	4
139	то и	2	4
140	в конце	1	4
141	это есть	13	4
142	речь в	1	4
143	должны быть	4	4
144	и от	1	4
145	то о	1	4
146	и наконец	3	4
147	этой точки	2	4
148	гораздо более	1	4
149	меру того	4	3
150	на самом	1	3
151	только потому	3	3
152	к другому	1	3
153	собственном смысле	2	3
154	мы уже	3	3
155	есть не	5	3
156	совпадает с	2	3
157	из того	1	3
158	из ее	2	3
159	в ней	5	3
160	в чем	8	3
161	очевидно что	1	3
162	нет и	2	3
163	в этой	4	3
164	в одной	1	3
165	как к	1	3
166	имеет в	1	3
167	в этот	2	3
168	из этих	2	3
169	учение о	5	3
170	как совершенно	1	3
171	он не	1	3
172	содержит в	1	3
173	и по	2	3
174	одно и	1	3
175	так и	5	3
176	и заключается	1	3
177	об этом	3	3
178	с другими	1	3
179	делается в	1	3
180	и во-вторых	2	3
181	мы видели	1	3
182	такой же	1	3
183	в своей	3	3
184	мы в	1	3
185	друг другу	1	3
186	тем не	2	3
187	на другую	4	3
188	для нее	2	3
189	по себе	13	3
190	и другое	2	3
