N	2gram	Bakhtin_Pr_1	StatiiOP
1	и в	29	25
2	в этом	22	24
3	в том	8	20
4	что он	8	19
5	может быть	24	19
6	тем что	4	19
7	что в	8	19
8	что это	1	16
9	том что	7	15
10	в этой	4	14
11	и пр	3	13
12	не только	15	12
13	в его	24	12
14	то что	15	12
15	так что	2	11
16	таким образом	12	10
17	прежде всего	7	10
18	и не	31	10
19	у него	5	9
20	но и	14	9
21	и т	4	8
22	все это	6	8
23	о том	1	8
24	как например	2	8
25	это было	1	8
26	т е	21	8
27	в своих	3	8
28	из его	2	7
29	с этим	2	7
30	это не	9	7
31	было бы	5	7
32	в то	10	7
33	не может	12	7
34	что касается	1	7
35	точки зрения	19	7
36	место в	1	6
37	и на	7	6
38	как в	6	6
39	из этих	1	6
40	не в	7	6
41	в русской	1	6
42	в трагедии	1	6
43	между тем	5	6
44	пушкиным в	1	6
45	только в	10	6
46	т п	3	6
47	в конце	6	6
48	в области	1	6
49	в россии	2	6
50	как бы	19	6
51	а в	7	6
52	как на	3	6
53	отношения между	1	5
54	то же	14	5
55	ответ на	1	5
56	независимо от	1	5
57	но в	7	5
58	он не	5	5
59	об этом	1	5
60	на почве	3	5
61	ни в	3	5
62	мы имеем	1	5
63	в котором	2	5
64	потому что	8	5
65	и это	5	5
66	так и	7	5
67	в них	3	5
68	отметить что	1	5
69	с другой	3	5
70	а не	22	5
71	в речах	1	5
72	такого рода	1	5
73	того что	1	5
74	другой стороны	3	5
75	например в	3	4
76	в которой	2	4
77	время как	1	4
78	из которых	2	4
79	точка зрения	12	4
80	относится к	1	4
81	все же	9	4
82	не было	4	4
83	и к	2	4
84	то в	1	4
85	в целом	6	4
86	на его	2	4
87	в каждом	8	4
88	лишь в	1	4
89	этом смысле	10	4
90	в жизни	2	4
91	как и	12	4
92	а как	7	4
93	у нас	1	4
94	по крайней	1	4
95	в устах	1	4
96	с точки	13	4
97	ничего не	5	4
98	этом отношении	3	4
99	в каком	1	4
100	отличается от	3	4
101	в ней	2	4
102	и с	4	4
103	если бы	9	4
104	можно сказать	1	4
105	к нему	6	4
106	мы видим	2	4
107	всего в	1	4
108	в качестве	1	4
109	и др	5	4
110	в начале	1	4
111	всяком случае	3	4
112	отношение к	2	4
113	то время	1	4
114	крайней мере	1	4
115	в особенности	1	4
116	должна была	4	4
117	он говорит	1	4
118	в смысле	2	4
119	и для	4	4
120	но это	4	4
121	сказать что	3	4
122	была бы	3	4
123	в своей	8	4
124	это в	1	4
125	во всяком	5	4
126	с его	9	3
127	своего рода	1	3
128	кроме того	3	3
129	в творчестве	5	3
130	и наконец	4	3
131	все эти	9	3
132	и если	1	3
133	всех этих	2	3
134	на этом	1	3
135	от нее	1	3
136	в другом	1	3
137	нет в	1	3
138	несмотря на	6	3
139	в их	3	3
140	что я	1	3
141	но он	2	3
142	на эти	1	3
143	тому что	3	3
144	трагедии в	1	3
145	же время	9	3
146	это слово	1	3
147	связи с	2	3
148	и здесь	3	3
149	что все	1	3
150	со стороны	1	3
151	на вопрос	2	3
152	и что	2	3
153	по этому	1	3
154	у которого	1	3
155	и его	14	3
156	вот что	1	3
157	уже не	13	3
158	уже в	3	3
159	не так	1	3
160	для него	18	3
161	так как	6	3
162	как раз	6	3
163	к которому	1	3
164	драме и	1	3
165	что для	1	3
166	до конца	8	3
167	что мы	1	3
168	его как	4	3
169	каждая из	1	3
170	быть это	1	3
171	с этой	2	3
172	находит свое	2	3
173	конце концов	5	3
174	все они	1	3
175	к этому	1	3
176	в какой	1	3
177	самом деле	6	2
178	он может	3	2
179	в чисто	2	2
180	и за	1	2
181	той же	5	2
182	этой статье	1	2
183	в сущности	5	2
184	в каждой	1	2
185	во всех	1	2
186	тем как	4	2
187	то он	2	2
188	но как	3	2
189	к слову	1	2
190	вступают в	1	2
191	нет и	1	2
192	что они	1	2
193	в произведениях	3	2
194	что именно	1	2
195	не удалась	1	2
196	его к	2	2
197	в самом	10	2
198	формы в	1	2
199	он делает	1	2
200	имеем в	1	2
201	так сказать	4	2
202	в статье	1	2
203	т д	1	2
204	не как	14	2
205	чтобы в	2	2
206	в плане	5	2
207	и по	1	2
208	но все	5	2
209	заключается в	1	2
210	ее в	1	2
211	а с	1	2
212	он и	5	2
213	между собою	1	2
214	мы не	1	2
215	такой же	1	2
216	которую он	1	2
217	можно найти	1	2
218	эта тема	1	2
219	не столько	1	2
220	в которых	2	2
221	взгляд на	1	2
222	точку зрения	6	2
223	смертной казни	1	2
224	для этого	1	2
225	не была	1	2
226	произведения и	2	2
227	этих трех	1	2
228	если и	1	2
229	в отношении	2	2
230	но они	2	2
231	как можно	2	2
232	самого начала	2	2
233	на котором	3	2
234	одна из	3	2
235	к этим	2	2
236	так чтобы	4	2
237	не имеет	1	2
238	никогда не	3	2
239	найти в	1	2
240	и всегда	1	2
241	на себе	2	2
242	от того	4	2
243	могут быть	6	2
244	к тому	1	2
245	для его	3	2
246	для того	1	2
247	должен быть	1	2
248	как мы	4	2
249	то она	1	2
250	в виду	1	2
251	нужно сказать	1	2
252	с самого	1	2
253	что у	1	2
254	времени и	1	2
255	здесь нет	1	2
256	во многом	1	2
257	он писал	2	2
258	это объясняется	1	2
259	и во	2	2
260	в драме	5	2
261	от них	2	2
262	а потому	2	2
263	в форме	7	2
264	и только	1	2
265	и других	1	2
266	все время	2	2
267	состоянием общества	1	2
268	еще не	5	2
269	и ее	2	2
270	в уста	3	2
271	и у	3	2
272	него есть	1	2
273	то и	2	2
274	во втором	1	2
275	одно из	2	2
276	а то	1	2
277	вовсе не	7	2
278	при всей	1	2
279	заметить что	2	2
280	до сих	2	2
281	слово в	2	2
282	не потому	2	2
283	себя и	2	2
284	что не	1	2
285	но есть	1	2
286	не на	4	2
287	что из	2	2
288	ни на	1	2
289	в одной	6	2
290	в рамках	1	2
291	но не	9	2
292	предисловии к	1	2
293	несколько раз	1	2
294	это за	1	2
295	своего времени	2	2
296	быть не	1	2
297	этого слова	1	2
298	сих пор	2	2
299	один из	2	2
300	которые были	2	2
301	в результате	4	2
302	его не	1	2
303	в духе	3	2
304	только что	1	2
305	одной из	1	2
306	к смертной	1	2
307	в свою	1	2
308	быть назван	1	2
309	к сожалению	1	2
310	к этой	1	2
311	за пределы	7	1
312	в обычном	2	1
313	одним из	6	1
314	до него	1	1
315	так резко	1	1
316	смысле слова	1	1
317	на самом	5	1
318	показаться что	1	1
319	идет о	4	1
320	по этим	1	1
321	нему все	1	1
322	тем же	1	1
323	и так	1	1
324	в первом	1	1
325	это однако	1	1
326	по преимуществу	2	1
327	и до	3	1
328	на западе	2	1
329	должна быть	5	1
330	видеть в	1	1
331	идея то	1	1
332	из всех	1	1
333	отношения к	3	1
334	на материале	3	1
335	для своего	2	1
336	вопрос о	2	1
337	этом не	1	1
338	трактуется в	1	1
339	он действует	1	1
340	совпадает с	2	1
341	на себя	2	1
342	но уже	1	1
343	я их	1	1
344	и он	1	1
345	во мне	1	1
346	теряя своей	1	1
347	приговоренный к	1	1
348	но этого	2	1
