N	3gram	Propp_Isto_5	RusskieA
1	в том что	2	15
2	и т д	18	9
3	состоит в том	1	8
4	вместе с тем	6	6
5	в этом случае	7	5
6	как мы увидим	3	5
7	и в других	1	4
8	в связи с	4	4
9	о том что	4	4
10	с точки зрения	1	3
11	а иногда и	1	3
12	тем не менее	4	3
13	к этому же	1	2
14	а и никифоров	1	2
15	для наших целей	1	2
16	мы не будем	2	2
17	можно сделать из	1	2
18	но это не	2	2
19	в это время	2	2
20	стоит в связи	1	2
21	и многие другие	1	2
22	выводы можно сделать	1	2
23	и потому что	1	2
24	это показывает что	2	2
25	и других животных	1	2
26	же выводы можно	1	2
27	в других местах	1	2
28	но тем не	1	2
29	в свою очередь	1	2
30	мы увидим ниже	3	2
31	но все же	4	2
32	после того как	3	2
33	все это показывает	1	2
34	в других формах	1	1
35	е тот кто	1	1
36	потому что он	2	1
37	нет в центральной	1	1
38	речь будет ниже	1	1
39	т е тот	1	1
40	иметь в виду	1	1
41	в виду что	1	1
42	так как наша	1	1
43	это означает что	1	1
44	по отношению к	2	1
45	точно так же	1	1
46	на самом деле	1	1
47	так как в	2	1
48	разрешать не будем	1	1
49	подобно тому как	1	1
50	т д и	1	1
51	мы должны будем	1	1
52	же как и	2	1
53	и он же	1	1
54	не может считаться	1	1
55	и не только	1	1
56	трупы зашивались в	1	1
57	наряду с этим	2	1
58	в себе и	1	1
59	что не только	1	1
60	эти случаи показывают	1	1
61	покажет нам что	1	1
62	которые приводят к	1	1
63	как уже указано	1	1
64	в заупокойном культе	2	1
65	но не объясняет	1	1
66	т е в	3	1
67	обращает на себя	1	1
68	у него нет	1	1
69	не только в	2	1
70	сказывается и в	1	1
71	объясняется тем что	1	1
72	даже если бы	1	1
73	пришли на смену	1	1
74	в отличие от	1	1
75	во всех этих	1	1
76	в некоторых местах	1	1
77	на небо но	1	1
78	не только для	1	1
79	во многих отношениях	1	1
80	т е на	2	1
81	обрядах и в	2	1
82	но вместе с	3	1
83	в обрядах и	2	1
84	во всяком случае	1	1
85	мы имеем здесь	2	1
86	в одно целое	1	1
87	так же как	3	1
88	и в обрядах	3	1
89	это не совсем	1	1
90	здесь мы имеем	3	1
91	мы уже знаем	1	1
92	на две части	1	1
93	дело так что	1	1
94	в то время	1	1
95	никак не может	1	1
96	с тем что	1	1
97	вопрос о том	1	1
98	на другой день	1	1
99	можно сказать что	1	1
100	на то что	2	1
101	что во время	1	1
102	совершенно очевидно что	1	1
103	в этих случаях	6	1
104	мы видим что	4	1
105	друг с другом	2	1
106	в немецкой науке	1	1
107	как и в	2	1
108	что и в	2	1
109	только тогда когда	1	1
110	мы увидим что	1	1
111	как мы знаем	1	1
112	в данном случае	2	1
113	как мы видели	1	1
114	но и других	1	1
