N	3gram	Nazirov_Tv_2	Dialekti
1	и т д	11	23
2	в таком случае	2	10
3	т д и	1	6
4	не может быть	3	6
5	в самом деле	2	5
6	по крайней мере	2	5
7	д и т	1	5
8	о том что	2	5
9	в то время	1	4
10	сами по себе	1	3
11	в том что	2	3
12	как и в	1	3
13	и прежде всего	1	3
14	ничего не говорит	1	3
15	я не буду	1	3
16	хотя и не	1	2
17	и нет ничего	1	2
18	того или иного	1	2
19	точно так же	1	2
20	так же как	2	2
21	и в этом	1	2
22	не могут быть	1	2
23	с другой стороны	2	2
24	во всяком случае	2	2
25	вмешательство высших сил	1	2
26	мы не можем	1	2
27	это и есть	1	2
28	той или иной	1	2
29	к тому же	1	2
30	том что в	1	1
31	на свете есть	1	1
32	потому что в	1	1
33	и всякого рода	1	1
34	в виду что	1	1
35	на наших глазах	1	1
36	же как и	1	1
37	до сих пор	3	1
38	и не может	2	1
39	и в то	2	1
40	на точку зрения	1	1
41	только потому что	1	1
42	в применении к	1	1
43	и что в	1	1
44	привело нас к	1	1
45	не о том	1	1
46	не значит что	1	1
47	не в силах	2	1
48	это не значит	1	1
49	у нас не	1	1
50	и в том	1	1
51	содержит в себе	1	1
52	признать что в	1	1
53	ни в чем	1	1
54	то же время	7	1
55	не мешает его	1	1
56	в нем нет	1	1
57	том смысле что	1	1
58	которые сами по	1	1
59	в одном из	2	1
60	не может нас	1	1
61	и никогда не	1	1
62	что у него	1	1
63	в конечном счете	1	1
64	в то же	7	1
65	в связи с	1	1
66	вмешательство высшей силы	1	1
67	в глубине души	1	1
68	в том смысле	1	1
69	и я бы	1	1
70	это не просто	1	1
71	что в них	1	1
72	ни во что	2	1
