N	2gram	Losev_Prob_3	Psycholo
1	то что	23	32
2	и в	44	31
3	в том	21	30
4	и т	13	26
5	то есть	34	26
6	что в	8	23
7	может быть	28	22
8	таким образом	9	20
9	при помощи	8	20
10	при этом	4	19
11	ясно что	6	19
12	так как	9	18
13	художественного произведения	14	17
14	не может	7	17
15	как и	10	16
16	том что	12	16
17	и не	35	16
18	точки зрения	5	15
19	искусства и	2	15
20	только в	19	14
21	не только	14	13
22	что и	9	13
23	а не	18	13
24	мы не	7	12
25	если мы	16	12
26	так же	5	12
27	в этом	17	12
28	в самом	3	11
29	не в	13	11
30	могут быть	2	11
31	на то	3	10
32	того что	8	10
33	художественное произведение	8	10
34	потому что	25	10
35	самом деле	3	9
36	по себе	25	9
37	ни в	8	9
38	как в	5	9
39	т д	13	8
40	произведение искусства	1	8
41	и что	7	8
42	никогда не	6	8
43	что мы	8	8
44	вместе с	2	8
45	все это	5	8
46	во всяком	9	8
47	только тогда	2	7
48	том чтобы	1	7
49	заключается в	4	7
50	на основании	2	7
51	сказать что	16	7
52	того чтобы	1	7
53	и его	5	7
54	о том	6	7
55	есть в	3	7
56	что он	9	7
57	что это	3	6
58	отнюдь не	10	6
59	из этих	1	6
60	что она	1	6
61	для того	1	6
62	было бы	8	6
63	если бы	3	6
64	в его	9	6
65	всяком случае	6	6
66	вовсе не	37	6
67	и даже	14	6
68	одной стороны	1	6
69	до конца	1	6
70	а в	5	6
71	в эстетике	1	5
72	и есть	5	5
73	то же	13	5
74	время как	4	5
75	в ее	4	5
76	с одной	2	5
77	что всякое	1	5
78	в целом	6	5
79	подобно тому	1	5
80	несмотря на	1	5
81	оказывается что	1	5
82	она не	3	5
83	в то	9	5
84	тогда когда	1	5
85	в процессе	2	5
86	как будто	3	5
87	не является	11	5
88	утверждать что	1	5
89	то время	4	5
90	для нас	16	5
91	с другой	7	5
92	так что	12	5
93	был бы	1	5
94	само по	3	5
95	совершенно не	4	5
96	это есть	3	5
97	как бы	9	5
98	этой точки	2	5
99	все же	6	5
100	и для	2	5
101	формы и	3	5
102	и все	3	5
103	другой стороны	5	5
104	же как	3	4
105	в котором	2	4
106	мы имеем	2	4
107	в которой	2	4
108	в виду	10	4
109	точка зрения	1	4
110	у него	1	4
111	со всеми	1	4
112	отличие от	3	4
113	в себе	8	4
114	и если	6	4
115	по существу	2	4
116	одной и	1	4
117	различие между	1	4
118	от себя	2	4
119	тому что	4	4
120	только из	1	4
121	у нас	10	4
122	к тому	3	4
123	никак не	9	4
124	прежде всего	3	4
125	искусства с	1	4
126	все время	1	4
127	для всех	1	4
128	и у	2	4
129	могло бы	3	4
130	мы можем	6	4
131	там где	1	4
132	как это	2	4
133	этого слова	5	4
