N	2gram	Ircho_Kome_2	Problemy
1	и в	26	43
2	и не	14	29
3	т е	1	26
4	может быть	11	23
5	как бы	2	22
6	не может	3	18
7	в пределах	1	16
8	как и	4	14
9	но и	10	14
10	и т	2	13
11	в этом	10	13
12	точки зрения	4	13
13	что он	5	13
14	в нем	6	12
15	в одном	2	12
16	не только	7	11
17	в каждом	3	11
18	не в	2	11
19	по себе	1	11
20	и на	7	10
21	но в	3	10
22	как мы	4	10
23	в его	4	10
24	прежде всего	4	10
25	в сущности	1	9
26	еще не	6	9
27	он не	2	9
28	пределах одного	1	9
29	никогда не	1	9
30	в большинстве	1	9
31	т п	2	9
32	то же	3	8
33	для него	1	8
34	с точки	1	8
35	и его	12	8
36	большинстве случаев	1	8
37	или в	3	8
38	в самом	4	7
39	к себе	1	7
40	в то	6	7
41	и сам	3	7
42	в другом	1	7
43	до сих	2	7
44	а не	1	7
45	о себе	1	7
46	что же	1	7
47	сих пор	2	7
48	то что	6	7
49	в этих	4	6
50	приводит к	1	6
51	на свой	1	6
52	в том	11	6
53	в котором	3	6
54	у него	4	6
55	и все	2	6
56	самом деле	1	5
57	но не	3	5
58	по отношению	3	5
59	хотя и	4	5
60	в себе	1	5
61	все эти	1	5
62	да и	3	5
63	таким образом	6	5
64	и с	5	5
65	было бы	8	5
66	рядом с	2	5
67	это слово	4	5
68	о том	6	5
69	никак не	1	5
70	и что	2	5
71	же время	3	5
72	к нему	3	5
73	так что	5	5
74	вовсе не	2	5
75	в той	2	5
76	все это	3	5
77	бы в	2	5
78	а в	3	5
79	на фоне	1	5
80	героя и	1	5
81	отношению к	3	5
82	мы не	2	4
83	с его	5	4
84	во всех	3	4
85	отличие от	2	4
86	там где	1	4
87	в своем	6	4
88	человека в	3	4
89	же не	2	4
90	в них	4	4
91	во время	6	4
92	в своей	3	4
93	в отличие	2	4
94	их в	1	4
95	том же	1	4
96	слово как	1	4
97	как его	1	4
98	в самой	3	4
99	с другом	2	4
100	среди них	1	4
101	к тому	12	4
102	и это	2	4
103	типов и	1	4
104	с собой	2	4
105	только в	4	4
106	ни одного	1	4
107	так как	4	4
108	как раз	1	4
109	с другой	2	4
110	на этот	4	4
111	до конца	1	4
112	не на	1	4
113	друг с	2	4
114	и нет	1	4
115	в результате	1	4
116	между ними	1	4
117	речи и	1	4
118	что в	9	4
119	обойтись без	1	3
120	той же	3	3
121	в виду	2	3
122	здесь нет	1	3
123	он был	2	3
124	в одной	2	3
125	в художественном	1	3
126	когда он	1	3
127	и к	2	3
128	более или	1	3
129	только на	1	3
130	тому же	11	3
131	реакции на	2	3
132	самим собой	1	3
133	это не	2	3
134	в жизни	1	3
135	или менее	1	3
136	и их	3	3
137	в их	3	3
138	образом и	1	3
139	в диалоге	1	3
140	даже в	2	3
141	в одно	1	3
142	на два	1	3
143	ничего не	1	3
144	той или	1	3
145	не менее	4	3
146	в себя	1	3
147	можно было	4	3
148	так и	12	3
149	если бы	9	3
150	и даже	1	3
151	с ним	1	3
152	и здесь	6	3
153	быть более	1	3
154	в различных	1	3
155	между тем	4	3
156	что и	7	3
157	наконец в	2	3
158	здесь в	3	3
159	и следовательно	1	3
160	его в	4	3
161	тот же	2	3
162	и ее	2	3
163	теперь в	2	3
164	себя в	3	3
165	тем что	3	3
166	к самому	1	3
167	не укладывается	1	3
168	или иной	1	3
