N	2gram	Vygotskiy__5	Myshleni
1	речи и	1	28
2	точки зрения	7	26
3	таким образом	20	26
4	в том	27	24
5	и в	30	23
6	том что	21	21
7	в целом	5	20
8	с точки	2	18
9	в этом	14	17
10	того чтобы	20	17
11	то что	37	17
12	не только	16	16
13	так же	13	16
14	говорит он	2	15
15	того что	8	15
16	для того	20	15
17	как и	6	14
18	речи в	1	14
19	может быть	11	14
20	но и	6	14
21	в его	4	14
22	что в	24	14
23	с помощью	2	13
24	не может	9	12
25	представляет собой	1	11
26	сказать что	9	11
27	как бы	19	11
28	в отношении	2	10
29	с другой	9	10
30	в психологии	3	10
31	прежде всего	4	10
32	и с	2	9
33	между тем	1	9
34	в качестве	2	9
35	одной стороны	12	9
36	другой стороны	5	9
37	же точно	6	9
38	вместе с	12	9
39	и не	6	9
40	не является	2	9
41	то же	7	8
42	заключается в	8	8
43	нас к	1	8
44	самого начала	3	8
45	в процессе	1	8
46	в основе	7	8
47	с самого	3	8
48	и на	3	8
49	с одной	12	8
50	этой проблемы	1	8
51	нашего исследования	1	8
52	мы не	3	7
53	вопрос о	3	7
54	по отношению	2	7
55	в самом	14	7
56	в этой	5	7
57	в другом	3	7
58	с тем	8	7
59	в то	2	7
60	мы могли	4	7
61	и ее	1	7
62	так как	9	7
63	что он	17	7
64	отношению к	1	7
65	же как	2	6
66	в сущности	12	6
67	все это	2	6
68	столь же	1	6
69	с этим	2	6
70	могли бы	4	6
71	в себе	5	6
72	в силу	3	6
73	и тем	6	6
74	с этой	2	6
75	по сравнению	4	6
76	и его	6	6
77	другом месте	1	6
78	о том	10	6
79	учения о	3	6
80	связь между	2	6
81	все время	20	6
82	только в	5	6
83	между этими	1	6
84	мы можем	7	6
85	тем что	6	6
86	от того	4	6
87	именно в	6	6
88	нам думается	2	6
89	потому что	23	6
90	собственном смысле	1	5
91	сравнению с	4	5
92	из того	3	5
93	между собой	2	5
94	бы в	5	5
95	в собственном	1	5
96	перед нами	2	5
97	и как	7	5
98	но в	5	5
99	то время	1	5
100	на то	17	5
101	он не	3	5
102	а затем	2	5
103	представить себе	2	5
104	если бы	11	5
105	для этого	9	5
106	по себе	7	5
107	тому что	8	5
108	современной психологии	1	5
109	как мы	5	5
110	к действительности	1	5
111	и т.д	1	5
112	и что	23	5
113	можно сказать	2	5
114	так и	3	5
115	что для	1	5
116	что мы	11	5
117	думается что	3	5
118	и все	4	5
119	тем более	1	5
120	мы должны	3	5
121	из этого	2	5
122	в какой	1	5
123	в своих	5	5
124	в котором	2	4
125	которую мы	2	4
126	время как	2	4
127	в чем	1	4
128	с его	2	4
129	но не	7	4
130	как в	3	4
131	целый ряд	3	4
132	говорит что	6	4
133	и к	4	4
134	все эти	2	4
135	что она	6	4
136	при этом	8	4
137	их в	1	4
138	что все	6	4
139	было бы	5	4
140	ни в	3	4
141	со всей	1	4
142	в своей	4	4
143	не в	8	4
144	но вместе	1	4
145	этом отношении	3	4
146	с другом	3	4
147	к тому	8	4
148	должен быть	2	4
149	приводит к	2	4
150	мы видим	8	4
151	только что	4	4
152	в одном	2	4
153	как раз	13	4
154	ее на	1	4
155	это положение	1	4
156	до сих	5	4
157	а с	5	4
158	в теории	1	4
159	по существу	2	4
160	друг с	3	4
161	этого слова	1	4
162	сих пор	5	4
163	этом вопросе	1	4
164	стоит только	5	4
165	от мысли	1	4
166	в результате	4	4
167	хотя бы	3	4
168	в свою	3	4
169	показали что	2	4
