N	3gram	Voloshinov_2	Istorich
1	не может быть	10	7
2	тем не менее	1	6
3	более или менее	2	5
4	с другой стороны	1	5
5	до сих пор	3	5
6	в большинстве случаев	5	4
7	с одной стороны	3	4
8	на то что	2	4
9	в том что	6	4
10	дело в том	1	3
11	по отношению к	8	3
12	то же самое	5	3
13	в связи с	7	3
14	друг с другом	1	3
15	о том что	3	3
16	но все же	1	3
17	в зависимости от	2	2
18	бы то ни	4	2
19	но и в	2	2
20	может оказаться что	1	2
21	то ни было	4	2
22	же самое что	1	2
23	обстоит дело с	1	2
24	в отличие от	3	2
25	на первых порах	1	2
26	как мы увидим	1	2
27	мы видели что	1	2
28	само по себе	1	2
29	с самого начала	5	2
30	если бы он	3	1
31	то что обычно	1	1
32	в которой мы	1	1
33	как нам важно	1	1
34	если бы в	1	1
35	только в пределах	1	1
36	а иногда и	2	1
37	в другом месте	1	1
38	не только по	1	1
39	какой бы то	2	1
40	мы никогда не	2	1
41	он исходит из	1	1
42	не сами по	1	1
43	не говоря уже	1	1
44	и в особенности	1	1
45	кажется что в	1	1
46	в соответствии с	1	1
47	в этом случае	1	1
48	одной стороны и	2	1
49	в нем и	1	1
50	они не могут	1	1
51	сами по себе	1	1
52	тесно связана с	1	1
53	а может быть	1	1
54	так как если	2	1
55	на самом же	3	1
56	но они не	1	1
57	к тому или	1	1
58	но он не	1	1
59	которые приводят к	1	1
60	лежат в основе	1	1
61	в противном случае	2	1
62	говоря уже о	1	1
63	и между ними	1	1
64	в значительной степени	2	1
65	пролить свет на	1	1
66	уже о том	1	1
67	приводит к тому	1	1
68	между ним и	1	1
69	но в то	5	1
70	не только в	1	1
71	тому или иному	1	1
72	совершенно не учитывается	1	1
73	так как нам	1	1
74	не могут быть	1	1
75	в этом направлении	1	1
76	тем или иным	1	1
77	отношения к целому	1	1
78	быть не может	1	1
79	и в соответствии	1	1
80	самом же деле	3	1
81	соответствии с этим	1	1
82	это не совсем	1	1
83	таким образом в	1	1
84	никогда не может	1	1
85	того или иного	2	1
86	хотя бы в	2	1
87	что иное как	1	1
88	качестве столь же	1	1
89	смысле этого слова	4	1
90	может быть признано	1	1
91	к тому что	3	1
92	не совсем так	1	1
93	не что иное	1	1
94	для него как	1	1
95	может быть объяснено	1	1
96	для того чтобы	6	1
97	в качестве столь	1	1
98	к тому же	2	1
99	по себе а	1	1
100	но тем не	1	1
101	в этом отношении	1	1
102	до известной степени	1	1
