N	2gram	Tiupa_Narr_2	Problema
1	и не	14	28
2	то есть	9	27
3	не только	26	24
4	только в	11	23
5	в виде	2	22
6	вовсе не	2	21
7	и в	13	20
8	в том	14	20
9	ни в	1	17
10	не просто	1	16
11	все эти	3	16
12	то что	8	15
13	потому что	2	15
14	точки зрения	5	14
15	у нас	2	14
16	той или	3	14
17	было бы	2	14
18	но и	15	14
19	также и	1	13
20	перед нами	4	13
21	не в	8	13
22	или иной	3	13
23	в нашем	2	12
24	в себе	8	12
25	том что	13	12
26	с точки	2	11
27	прежде всего	6	11
28	как будто	1	11
29	едва ли	3	10
30	отнюдь не	4	10
31	тем не	5	10
32	и его	3	10
33	не менее	4	10
34	так и	9	10
35	в качестве	14	10
36	не является	4	10
37	в этом	13	9
38	может быть	10	9
39	и даже	3	9
40	все это	1	9
41	но в	6	8
42	таким образом	5	8
43	если бы	4	8
44	что он	5	8
45	в той	5	8
46	в результате	2	8
47	и все	4	8
48	во всяком	1	8
49	то же	4	7
50	мы не	2	7
51	в ней	2	7
52	еще не	2	7
53	и с	1	7
54	ясно что	1	7
55	это не	3	7
56	здесь не	2	7
57	хотя бы	2	7
58	и тем	5	7
59	есть в	1	7
60	с другой	5	7
61	именно в	2	7
62	сказать что	3	7
63	а не	17	7
64	и потому	1	7
65	такого рода	12	7
66	есть не	1	6
67	мы имеем	3	6
68	как символ	1	6
69	при этом	14	6
70	об этом	4	6
71	как и	4	6
72	в данном	10	6
73	и без	1	6
74	в каком	1	6
75	же самое	1	6
76	в виду	1	6
77	а также	6	6
78	так что	1	6
79	по своему	2	6
80	но это	2	6
81	и от	1	6
82	для нас	2	6
83	в таком	3	6
84	на самом	2	5
85	но не	3	5
86	как в	5	5
87	хотя и	5	5
88	в нем	5	5
89	да и	3	5
90	в этих	1	5
91	и вполне	1	5
92	и о	1	5
93	в ее	4	5
94	данном случае	6	5
95	о том	5	5
96	можно сказать	6	5
97	жизни и	4	5
98	уже не	4	5
99	то и	3	5
100	человеческой жизни	1	5
101	не может	8	5
102	вместе с	1	5
103	так же	2	5
104	не существует	1	5
105	или в	1	5
106	и т	2	4
107	это и	1	4
108	человеческих отношений	1	4
109	и наконец	1	4
110	в этой	4	4
111	что она	2	4
112	времени и	4	4
113	несмотря на	2	4
114	в своей	4	4
115	всяком случае	1	4
116	в одном	1	4
117	в отношении	1	4
118	тем самым	5	4
119	не имеет	2	4
120	только не	2	4
121	в самой	1	4
122	ни о	1	4
123	и образ	1	4
124	можно было	2	4
125	жизнь и	1	4
126	с ним	4	4
127	никак не	3	4
128	и во	1	4
129	во всех	1	4
130	тем более	2	4
131	одной из	1	4
132	или даже	3	4
133	что не	1	4
134	уже давно	1	4
135	как бы	6	4
136	однако не	2	4
137	как раз	3	4
138	и для	3	4
139	солнца и	1	4
140	же в	4	4
141	а в	9	4
142	в то	5	4
143	в какой	4	4
144	самом деле	3	3
145	в зависимости	1	3
146	но она	1	3
147	в каждой	2	3
148	а еще	1	3
149	чем же	1	3
150	в своем	6	3
151	и к	6	3
152	бы и	1	3
153	в другом	4	3
154	того или	3	3
155	этом смысле	1	3
156	в новое	1	3
157	здесь нет	1	3
158	в жизни	6	3
159	глубоко и	1	3
160	как это	4	3
161	связи с	1	3
162	нет никакого	1	3
163	вплоть до	1	3
164	как о	2	3
165	дело не	1	3
166	можно ли	1	3
167	имеем дело	2	3
168	в области	2	3
169	зависимости от	1	3
170	к тому	9	3
171	как мы	1	3
172	другими словами	1	3
173	с собой	1	3
174	к нему	1	3
175	том или	1	3
176	в ряд	1	3
177	в его	6	3
178	что и	2	3
179	даже если	1	3
180	в начале	2	3
181	в сознании	2	3
182	только к	3	3
183	здесь мы	1	3
184	для него	4	3
185	себе и	2	3
186	тем что	1	3
187	для того	1	3
188	если не	2	3
189	в связи	1	3
190	о себе	1	3
191	к его	3	3
192	или иного	3	3
193	и более	2	3
194	что мы	1	3
195	слова но	1	3
196	сознания и	1	3
197	они суть	1	3
198	и как	1	3
199	мы должны	1	3
200	из этого	1	3
201	что в	4	3
202	точно так	2	3
203	которая не	2	3
204	даже сказать	1	2
205	за собой	1	2
206	по преимуществу	1	2
207	в которой	1	2
208	время как	1	2
209	говорить о	2	2
210	не вполне	2	2
211	ему в	2	2
212	и он	2	2
213	между собой	3	2
214	иное как	1	2
215	столь же	2	2
216	в чем	2	2
217	за пределы	1	2
218	что они	3	2
219	относится к	1	2
220	оказывается здесь	1	2
221	что именно	1	2
222	стороны и	1	2
223	все же	6	2
224	не являются	2	2
225	более или	1	2
226	то в	1	2
227	со своей	2	2
228	что это	4	2
229	в известном	3	2
230	тому же	4	2
231	он не	5	2
232	не к	4	2
233	с ее	1	2
234	новое и	1	2
235	может существовать	1	2
236	не будет	2	2
237	а его	1	2
238	далеко не	5	2
239	или менее	1	2
240	в котором	5	2
241	она в	1	2
242	и уж	1	2
243	с такою	2	2
244	в смысловом	1	2
245	не могли	1	2
246	значимость в	1	2
247	однако в	2	2
248	того же	1	2
249	но они	1	2
250	в обоих	2	2
251	того чтобы	3	2
252	смысле как	1	2
253	и по	3	2
254	и притом	1	2
255	к ней	3	2
256	к мифу	1	2
257	свидетельствуют о	1	2
258	у меня	2	2
259	у гомера	1	2
260	есть только	1	2
261	во все	1	2
262	для себя	3	2
263	мы его	2	2
264	настолько что	1	2
265	но по	1	2
266	само понятие	1	2
267	веяло чем-то	1	2
268	и когда	3	2
269	и прочих	1	2
270	уж во	1	2
271	анализа не	1	2
272	и что	2	2
273	это было	1	2
274	с его	3	2
275	по содержанию	1	2
276	в литературе	4	2
277	том как	2	2
278	с ними	3	2
279	дело с	2	2
280	очень много	1	2
281	со всеми	2	2
282	себя в	2	2
283	только на	2	2
284	свидетельствует о	4	2
285	является не	1	2
286	а то	2	2
287	никто не	1	2
288	в конце	4	2
289	то время	1	2
290	не хотел	1	2
291	в других	2	2
292	в самом	2	2
293	не обязательно	2	2
294	а именно	1	2
295	как же	1	2
296	что иное	1	2
297	это все	1	2
298	говорит о	2	2
299	все время	1	2
300	об ее	1	2
301	что перед	1	2
302	как именно	1	2
303	в это	1	2
304	представить себе	3	2
305	к своему	2	2
306	xix века	1	2
307	смысловом отношении	1	2
308	находятся в	1	2
309	том смысле	1	2
310	каждой из	1	2
311	художественном смысле	1	2
312	том виде	1	2
313	другое дело	1	2
314	еще более	1	2
315	будто бы	1	2
316	только что	2	2
317	как показывает	2	2
318	жизни в	6	2
319	меня в	1	2
320	в частности	11	2
321	не что	1	2
322	можно назвать	2	2
323	самых общих	1	1
324	говоря о	1	1
325	одним из	1	1
326	у гоголя	1	1
327	таком случае	1	1
328	состоящий из	1	1
329	ему становится	1	1
330	жизни мы	2	1
331	перед лицом	1	1
332	тем же	1	1
333	от своей	1	1
334	к другому	2	1
335	ведь и	1	1
336	и должен	1	1
337	сказать с	1	1
338	со второй	1	1
339	с с	1	1
340	до времени	1	1
341	если я	1	1
342	уходя в	1	1
343	же как	2	1
344	собой как	1	1
345	на душе	1	1
346	случае это	1	1
347	вопрос о	1	1
348	именно к	1	1
349	вторая часть	1	1
350	не была	1	1
351	но ясно	1	1
352	подобного не	1	1
353	на себя	1	1
354	мы и	1	1
355	что можно	1	1
356	так называемые	1	1
357	жизни это	1	1
358	это время	1	1
359	характером и	1	1
360	и самого	1	1
361	начало и	1	1
362	время в	1	1
363	истории в	4	1
364	а тем	1	1
365	мы будем	1	1
366	не все	2	1
367	присутствует в	2	1
368	конкретной жизни	1	1
369	отношение к	1	1
370	пространства его	1	1
371	говорилось выше	3	1
372	из таких	1	1
373	который однако	1	1
374	первый взгляд	1	1
375	как к	3	1
376	это был	2	1
377	как хотелось	1	1
378	виду и	1	1
379	кто не	1	1
380	когда он	1	1
381	могли бы	2	1
382	своей матери	1	1
383	имеет в	1	1
384	в действительности	1	1
385	о самом	1	1
386	для которого	1	1
387	в целом	3	1
388	жизни так	3	1
389	бы не	1	1
390	только два	1	1
391	из этих	2	1
392	и пространства	2	1
393	поскольку в	1	1
394	с их	1	1
395	им в	1	1
396	и будущее	1	1
397	говорит не	1	1
398	как он	2	1
399	на то	2	1
400	в случае	2	1
401	или нескольких	1	1
402	сейчас и	1	1
403	в принципе	2	1
404	в силу	4	1
405	а потом	2	1
406	для данной	1	1
407	и говорить	1	1
408	рассказано в	1	1
409	лишь с	1	1
410	поскольку она	1	1
411	что является	1	1
412	то чтобы	2	1
413	поскольку все	2	1
414	себя не	2	1
415	дело здесь	1	1
416	это свидетельствует	1	1
417	за другой	1	1
418	всю свою	1	1
419	смерть и	1	1
420	но уже	1	1
421	он является	3	1
422	к которым	1	1
423	жизни то	1	1
424	эту тему	1	1
425	не всегда	1	1
426	и уже	4	1
427	жизни но	1	1
428	как сказано	1	1
429	определенного рода	1	1
430	должно быть	1	1
431	и конец	1	1
432	только тем	1	1
433	на первый	1	1
434	во время	2	1
435	которое отнюдь	1	1
436	как все	1	1
437	в такой	1	1
438	содержанию в	1	1
439	момент времени	1	1
440	о наличии	1	1
441	то его	1	1
442	что при	1	1
443	миф о	1	1
444	жизни с	2	1
445	от его	2	1
446	признать что	1	1
447	в своих	2	1
448	вместе со	1	1
449	мы встречаемся	1	1
450	тому что	3	1
451	мира глава	1	1
452	раз и	1	1
453	его внутреннего	1	1
454	иной раз	1	1
455	к такой	1	1
456	человек и	1	1
457	человечества и	1	1
458	для указания	1	1
459	но что	1	1
460	у него	6	1
461	пока еще	3	1
462	иметь в	1	1
463	чем не	1	1
464	нам и	1	1
465	с кем-нибудь	1	1
466	никогда не	6	1
467	и рождается	1	1
468	ничего не	6	1
469	жизни не	1	1
470	до их	1	1
471	с одним	1	1
472	своей природе	2	1
473	по своей	3	1
474	и после	1	1
475	ничто не	1	1
476	только с	1	1
477	нового времени	2	1
478	если имеются	1	1
479	в основе	1	1
480	в будущем	2	1
481	в гостиной	1	1
482	но все-таки	1	1
483	такой картины	1	1
484	от их	1	1
485	не могут	1	1
486	такова что	1	1
487	в категориях	2	1
488	об одном	1	1
489	только еще	1	1
490	иной области	1	1
491	мысли о	1	1
492	анализа в	1	1
493	и возникает	1	1
494	прошлом и	1	1
495	если же	1	1
496	гамлета уже	1	1
497	этих сторон	1	1
498	что все	1	1
499	и сами	1	1
500	тонким орудием	1	1
501	и исчезает	1	1
502	на свой	2	1
503	есть все	1	1
