N	2gram	Voloshinov_1	Istorich
1	и в	19	26
2	так как	2	18
3	никогда не	2	13
4	потому что	1	13
5	и на	4	12
6	в этом	16	12
7	таким образом	17	12
8	в том	6	12
9	что в	4	12
10	мы видели	1	11
11	может быть	26	11
12	не только	8	10
13	том что	3	10
14	в образе	1	10
15	с другой	5	10
16	и не	26	10
17	еще не	4	9
18	что он	2	9
19	но и	8	9
20	и это	3	8
21	все эти	7	8
22	все же	8	8
23	в нем	10	8
24	другой стороны	6	8
25	например в	1	7
26	но в	7	7
27	здесь можно	1	7
28	мы можем	2	7
29	и его	19	7
30	о том	2	7
31	с одной	1	7
32	уже не	1	7
33	превращается в	1	7
34	одной стороны	1	7
35	мы уже	2	6
36	мы не	6	6
37	как в	4	6
38	как он	2	6
39	в русской	2	6
40	и с	2	6
41	то что	8	6
42	связан с	1	6
43	и там	1	6
44	этом случае	3	6
45	в более	1	6
46	ее в	1	6
47	не может	24	6
48	то же	7	5
49	в ней	4	5
50	не будет	4	5
51	как и	12	5
52	и что	1	5
53	же мы	1	5
54	в то	3	5
55	так и	11	5
56	в его	6	5
57	мы видим	1	5
58	только в	9	5
59	тем что	2	5
60	связаны с	2	5
61	у нас	2	5
62	там где	2	5
63	как это	1	5
64	его в	3	5
65	как мы	13	4
66	и он	2	4
67	с его	1	4
68	но как	1	4
69	из этих	2	4
70	после этого	1	4
71	и по	1	4
72	здесь мы	4	4
73	это не	1	4
74	и тем	1	4
75	с тем	1	4
76	попасть в	1	4
77	здесь же	1	4
78	что и	2	4
79	что между	1	4
80	в других	1	4
81	до сих	8	4
82	прежде всего	13	4
83	зависит от	2	4
84	одну из	2	4
85	как бы	15	4
86	сих пор	8	4
87	у них	1	4
88	есть и	1	4
89	же как	2	3
90	связана с	2	3
91	и то	1	3
92	должна быть	2	3
93	из которых	2	3
94	ее к	1	3
95	независимо от	2	3
96	и наконец	1	3
97	та же	1	3
98	в себе	2	3
99	если он	2	3
100	вообще не	1	3
101	главным образом	1	3
102	при этом	8	3
103	если бы	2	3
104	и вот	1	3
105	так например	1	3
106	нет в	1	3
107	в своей	3	3
108	и ее	3	3
109	в одном	1	3
110	не в	5	3
111	их в	1	3
112	она не	2	3
113	того как	1	3
114	могут быть	2	3
115	как только	1	3
116	и другие	1	3
117	имеется в	1	3
118	другими словами	2	3
119	от него	2	3
120	и действительно	3	3
121	в качестве	2	3
122	так что	1	3
123	при помощи	1	3
124	и других	2	3
125	с переходом	1	3
126	от того	4	3
127	и только	2	3
128	со стороны	1	3
129	далеко не	4	3
130	от этого	2	3
131	не было	3	3
132	в частности	2	3
133	к своему	2	3
134	в данном	4	3
135	и от	3	3
136	кроме того	6	3
137	или в	2	3
138	вопрос о	4	3
139	на первый	2	3
140	а в	4	3
141	еще в	1	3
142	и эта	4	3
143	сказать что	4	3
144	из этого	2	3
145	в своих	2	3
146	к этому	5	3
147	ту же	2	2
148	эти случаи	1	2
149	того же	6	2
150	здесь и	1	2
151	оно может	4	2
152	его что	1	2
153	первый план	2	2
154	но не	1	2
155	по отношению	3	2
156	должны были	1	2
157	относится к	1	2
158	в одной	2	2
159	с этим	4	2
160	в своем	2	2
161	целый ряд	3	2
162	и как	3	2
163	ней нет	1	2
164	и конечно	1	2
165	что это	1	2
166	в этой	1	2
167	и они	1	2
168	же эта	1	2
169	и до	1	2
170	и те	7	2
171	он не	3	2
172	чтобы они	1	2
173	пор мы	1	2
174	из него	2	2
175	с этой	2	2
176	можно было	2	2
177	но все	3	2
178	человека в	2	2
179	же не	1	2
180	его не	1	2
181	на этой	2	2
182	было бы	4	2
183	уже знаем	1	2
184	здесь нет	1	2
185	ни в	2	2
186	ни одной	2	2
187	вовсе не	5	2
188	или вообще	2	2
189	не будем	4	2
190	образом и	1	2
191	которые в	1	2
192	где нет	1	2
193	на эти	1	2
194	связей с	1	2
195	тем самым	1	2
196	не имеет	3	2
197	одна из	2	2
198	на него	1	2
199	не могло	2	2
200	или как	1	2
201	нет ни	2	2
202	зависимости от	2	2
203	отличается от	1	2
204	должны быть	3	2
205	к тому	2	2
206	от нее	2	2
207	но при	2	2
