N	2gram	Voloshinov_2	Narrotol
1	не только	13	31
2	но и	10	27
3	и не	19	23
4	при этом	9	19
5	может быть	28	15
6	в качестве	3	14
7	как и	9	13
8	а не	9	13
9	а в	3	13
10	в этом	15	12
11	только в	8	12
12	и в	19	11
13	в данном	5	11
14	и его	16	10
15	то есть	2	9
16	то что	4	9
17	то же	16	8
18	не может	18	8
19	в том	7	8
20	уже не	1	8
21	со стороны	1	8
22	и т.п	10	8
23	но в	7	7
24	том что	10	7
25	если бы	11	7
26	на протяжении	2	7
27	у него	2	7
28	и он	2	6
29	в самом	6	6
30	не в	10	6
31	в этой	3	6
32	в себе	4	6
33	тому же	2	6
34	к тому	6	6
35	и т.д	4	6
36	в его	5	6
37	как бы	19	6
38	как раз	4	6
39	или в	2	6
40	жизни и	2	6
41	между двумя	1	5
42	и на	5	5
43	той или	4	5
44	перед нами	3	5
45	так и	10	5
46	точки зрения	17	5
47	в своей	3	5
48	потому что	1	5
49	можно сказать	1	5
50	точка зрения	1	5
51	в соответствии	1	5
52	столь же	3	5
53	то в	1	4
54	на себя	1	4
55	еще не	3	4
56	с его	8	4
57	но не	2	4
58	как в	1	4
59	все же	5	4
60	хотя и	1	4
61	из этих	1	4
62	в нем	11	4
63	из них	1	4
64	по себе	3	4
65	и тем	4	4
66	соответствии с	1	4
67	в одном	1	4
68	в то	8	4
69	одна из	7	4
70	того чтобы	6	4
71	никогда не	7	4
72	к себе	1	4
73	в ней	3	4
74	так в	1	4
75	о том	3	4
76	внимание на	1	4
77	же время	8	4
78	к нему	5	4
79	того что	4	4
80	для него	9	4
81	слова в	8	4
82	у нее	1	4
83	или иной	5	4
84	прежде всего	7	4
85	из наиболее	1	4
86	о чем	2	4
87	в речи	2	4
88	чужого слова	13	4
89	этом и	1	4
90	однако и	2	4
91	или не	1	4
92	как известно	1	3
93	речь идет	1	3
94	также и	1	3
95	и то	3	3
96	самом деле	9	3
97	мы не	2	3
98	но как	2	3
99	в центре	1	3
100	в своем	2	3
101	и как	6	3
102	к чему	1	3
103	в целом	1	3
104	в нашем	2	3
105	но именно	1	3
106	он не	3	3
107	для того	6	3
108	и с	2	3
109	это не	4	3
110	в жизни	2	3
111	в слове	4	3
112	в современной	1	3
113	и конец	1	3
114	и ее	4	3
115	тем не	1	3
116	не менее	1	3
117	но они	2	3
118	в русской	1	3
119	этом отношении	1	3
120	за ними	1	3
121	у нас	3	3
122	и о	2	3
123	но при	1	3
124	еще в	1	3
125	когда в	1	3
126	сводится к	2	3
127	его жизни	1	3
128	лишь в	14	3
129	в конечном	1	3
130	между тем	6	3
131	что он	4	3
132	по отношению	8	3
133	могло бы	1	3
134	именно в	2	3
135	начало и	1	3
136	не было	3	3
137	как это	1	3
138	исходя из	1	3
139	быть не	1	3
140	в начале	2	3
141	но для	2	3
142	не является	8	3
143	в следующей	2	3
144	не существует	3	3
145	и все	6	3
146	отношению к	8	3
147	что в	2	3
148	тем же	4	2
149	в зависимости	2	2
150	язык как	6	2
151	и для	7	2
152	высказывания в	7	2
153	в сущности	14	2
154	и чужого	2	2
155	речь которая	1	2
156	зависимости от	2	2
157	и самого	2	2
158	между собой	1	2
159	как если	4	2
160	для обозначения	1	2
161	если в	1	2
162	отличие от	3	2
163	глава четвертая	1	2
164	отнюдь не	8	2
165	в той	5	2
166	так называемая	1	2
167	глава вторая	1	2
168	роль в	1	2
169	на то	4	2
170	не могла	1	2
171	так сказать	14	2
172	художественного высказывания	1	2
173	и вот	1	2
174	одно и	3	2
175	человека в	1	2
176	не будет	3	2
177	входит в	1	2
178	это было	2	2
179	и иных	1	2
180	также не	1	2
181	этого не	1	2
182	он и	2	2
183	и тогда	2	2
184	и того	5	2
185	в этих	3	2
186	в отличие	3	2
187	сих пор	3	2
188	речь самого	1	2
189	не имеет	3	2
190	дело в	1	2
191	и сама	1	2
192	формах косвенной	1	2
193	не могло	1	2
194	ничего не	4	2
195	этих двух	1	2
196	и является	2	2
197	связи с	13	2
198	к жизни	1	2
199	не столь	1	2
200	ли не	1	2
201	глава третья	2	2
202	же самое	6	2
203	они и	1	2
204	оно не	1	2
205	как мы	15	2
206	значения и	3	2
207	свою очередь	5	2
208	здесь не	1	2
209	другой стороны	1	2
210	в пределах	10	2
211	с языком	1	2
212	внутреннюю жизнь	1	2
213	по мере	4	2
214	с ним	1	2
215	ситуации и	1	2
216	при такой	1	2
217	смыслов и	1	2
218	до сих	3	2
219	с другой	3	2
220	тем или	1	2
221	в форме	5	2
222	и только	1	2
223	не сводится	1	2
224	же в	1	2
225	с ними	4	2
226	дело с	1	2
227	муж и	1	2
228	всяком случае	2	2
229	они могут	2	2
230	себя в	2	2
231	только на	4	2
232	до конца	2	2
233	в равной	1	2
234	его и	3	2
235	сами по	1	2
236	к ним	1	2
237	не о	1	2
238	друг друга	2	2
239	мы можем	6	2
240	глава первая	1	2
241	в особенности	2	2
242	и даже	2	2
243	и притом	1	2
244	что не	2	2
245	слово но	1	2
246	героя и	1	2
247	а на	1	2
248	если не	1	2
249	вместе с	2	2
250	к его	2	2
251	установкой на	2	2
252	в художественных	1	2
253	да и	3	2
254	быть и	6	2
255	к двум	1	2
256	в связи	7	2
257	и от	3	2
258	не подлежит	1	2
259	или иным	1	2
260	хотя бы	6	2
261	только что	3	2
262	исключительно в	1	2
263	к ее	1	2
264	равной степени	1	2
265	жизни в	1	2
266	между ними	2	2
267	сказать что	4	2
268	в свою	6	2
269	в таком	7	2
270	во всяком	3	2
271	человеческой речи	1	1
272	если б	3	1
273	одним из	2	1
274	сам по	1	1
275	на самом	7	1
276	это и	1	1
277	этого внутреннего	1	1
278	и до	3	1
279	внутренний мир	3	1
280	мы уже	6	1
281	в гостиной	1	1
282	например в	1	1
283	не приходится	1	1
284	место лишь	1	1
285	ни единого	1	1
286	он как	1	1
287	из сказанного	1	1
288	что иное	1	1
289	принадлежит к	1	1
290	частным и	1	1
291	из того	1	1
292	слова о	4	1
293	мы и	1	1
294	не совсем	1	1
295	чужих высказываний	1	1
296	мы предполагаем	1	1
297	слово не	1	1
298	он был	2	1
299	иное как	2	1
300	обращении с	1	1
301	установки на	1	1
302	бы то	4	1
303	в различных	3	1
304	сознания а	1	1
305	а только	1	1
306	дело обстоит	2	1
307	значение и	2	1
308	не все	1	1
309	ответ на	2	1
310	и я	1	1
311	и соответствующих	1	1
312	его на	1	1
313	что именно	1	1
314	с этим	3	1
315	и лишь	3	1
316	так можно	1	1
317	группы в	1	1
318	может обойтись	1	1
319	еще и	1	1
320	такое слово	1	1
321	когда он	1	1
322	и наконец	1	1
323	бы стать	1	1
324	в действительности	1	1
325	следующим образом	1	1
326	вернуться в	1	1
327	что слово	1	1
328	для которого	1	1
329	в которой	1	1
330	что это	2	1
331	не понимает	1	1
332	же слово	2	1
333	бы не	2	1
334	из другого	1	1
335	единство слова	1	1
336	следующей главе	2	1
337	ни одна	1	1
338	приводит к	2	1
339	речи но	1	1
340	но ведь	3	1
341	как он	1	1
342	чужое слово	8	1
343	что она	1	1
344	главным образом	1	1
345	всё это	1	1
346	оно в	1	1
347	не как	3	1
348	в силу	1	1
349	в корне	3	1
350	одном высказывании	1	1
351	друг с	1	1
352	какой бы	3	1
353	инкорпорированы в	1	1
354	так например	1	1
355	в нее	1	1
356	таким образом	14	1
357	но все	1	1
