N	4gram	Vygotskiy__2	Istorich
1	в то время как	2	3
2	все больше и больше	1	2
3	то или иное животное	1	1
4	и не может быть	1	1
5	в том смысле что	1	1
6	одно и то же	1	1
7	не что иное как	1	1
8	с этой точки зрения	1	1
9	в том что он	3	1
10	то это значит что	1	1
11	точно так же как	2	1
12	и тем не менее	1	1
13	ту же роль что	1	1
14	друг с другом и	1	1
15	может быть дано только	1	1
16	в том что она	3	1
17	так же как и	1	1
18	и т д мы	1	1
19	есть вместе с тем	1	1
20	он ссылается на то	1	1
21	есть не что иное	1	1
