N	2gram	Vygotskiy__3	Marksizm
1	точки зрения	6	34
2	может быть	13	26
3	и не	10	26
4	не может	6	24
5	с точки	1	20
6	и в	25	19
7	и его	2	19
8	таким образом	17	17
9	в этом	14	16
10	как бы	10	15
11	в процессе	27	14
12	как мы	8	13
13	прежде всего	4	13
14	как и	15	12
15	если мы	3	11
16	так и	5	11
17	связи с	9	11
18	и для	2	11
19	в нем	2	10
20	в слове	1	10
21	ни было	2	10
22	в самом	3	10
23	внутренней речи	19	9
24	внутренняя речь	5	9
25	только в	10	9
26	для него	5	9
27	в результате	3	9
28	бы то	1	8
29	все же	6	8
30	не только	6	8
31	при этом	5	8
32	то ни	1	8
33	друг друга	4	8
34	до сих	1	8
35	но и	4	8
36	сих пор	1	8
37	то что	15	8
38	во всех	1	7
39	в ее	1	7
40	но в	1	7
41	психологии и	1	7
42	все эти	7	7
43	то же	2	7
44	слова как	1	7
45	а не	1	7
46	в связи	6	7
47	так же	17	7
48	отнюдь не	4	6
49	кроме того	1	6
50	мы не	9	6
51	и того	4	6
52	в пределах	1	6
53	и здесь	2	6
54	в его	15	6
55	в том	23	6
56	является не	2	6
57	с помощью	42	6
58	в основном	6	6
59	в смысле	4	6
60	другой стороны	3	6
61	того же	6	6
62	связи между	5	5
63	отличие от	6	5
64	входит в	5	5
65	может стать	1	5
66	одного и	4	5
67	знака как	1	5
68	в отличие	6	5
69	не в	6	5
70	того чтобы	8	5
71	общения и	1	5
72	ничего общего	3	5
73	как ее	1	5
74	и все	4	5
75	этот вопрос	3	5
76	опираться на	1	5
77	ясно что	2	5
78	в начале	2	5
79	в конце	1	5
80	вовсе не	1	5
81	с другой	6	5
82	за пределы	1	5
83	именно в	5	5
84	до конца	1	5
85	мы знаем	4	5
86	и потому	2	5
87	является слово	1	5
88	хотя бы	1	5
89	знака в	3	5
90	к этому	3	5
91	во всяком	4	5
92	переход от	3	4
93	что слово	4	4
94	вопрос о	1	4
95	и на	6	4
96	как в	9	4
97	так называемая	4	4
98	выражение в	1	4
99	к одному	5	4
100	лишь с	1	4
101	здесь мы	2	4
102	не будет	2	4
103	было бы	10	4
104	не столько	4	4
105	не менее	6	4
106	по себе	7	4
107	в отношении	6	4
108	самого начала	6	4
109	не является	8	4
110	в ней	1	4
111	с самого	6	4
112	еще не	4	4
113	слово как	1	4
114	от того	4	4
115	для того	7	4
116	этой проблемы	2	4
117	и между	1	4
118	внешнего знака	1	4
119	физиологическим процессом	1	4
120	с этим	4	4
121	в данном	1	4
122	что же	1	4
123	дело идет	1	4
