N	2gram	Propp_Isto_2	Dialekti
1	т е	29	48
2	и не	11	27
3	а не	5	26
4	и т	19	24
5	и в	15	24
6	значит что	1	24
7	это значит	1	24
8	не только	18	23
9	т д	18	23
10	что такое	1	21
11	по себе	1	20
12	не может	5	19
13	не просто	2	18
14	ничего не	7	17
15	и есть	5	16
16	и что	6	15
17	то что	12	14
18	в таком	1	14
19	таким образом	7	13
20	что он	24	13
21	вовсе не	1	13
22	может быть	17	13
23	в мифе	2	13
24	что это	6	12
25	того что	3	12
26	есть и	2	12
27	не менее	1	11
28	что же	1	11
29	в сущности	2	10
30	отнюдь не	1	10
31	тем не	1	10
32	только не	1	10
33	есть не	1	9
34	то это	6	9
35	что она	5	9
36	ни в	2	9
37	но и	14	9
38	нет ничего	2	9
39	в этом	11	8
40	и как	1	8
41	так что	6	8
42	прежде всего	5	8
43	что мы	3	8
44	том что	7	8
45	если же	1	8
46	это и	1	7
47	в самом	1	7
48	как и	2	7
49	никогда не	15	7
50	потому что	9	7
51	в виду	2	7
52	другими словами	4	7
53	только на	1	7
54	но что	1	7
55	в особенности	2	7
56	ничем не	1	7
57	что в	12	7
58	самом деле	2	6
59	д и	2	6
60	что иное	2	6
61	я не	2	6
62	иное как	2	6
63	то же	10	6
64	об этом	11	6
65	и с	4	6
66	превращается в	2	6
67	е что	1	6
68	что и	6	6
69	и только	2	6
70	о том	3	6
71	так как	14	6
72	и пр	7	6
73	все это	3	6
74	кроме того	2	6
75	но если	3	6
76	не что	2	6
77	есть то	1	6
78	сам по	1	5
79	вопрос о	4	5
80	что его	1	5
81	не буду	1	5
82	и к	1	5
83	есть ли	2	5
84	он не	8	5
85	так и	5	5
86	было бы	5	5
87	в них	1	5
88	мы не	3	5
89	в том	6	5
90	в то	1	5
91	и его	3	5
92	всегда есть	1	5
93	только в	6	5
94	уже не	1	5
95	одно из	2	5
96	что не	1	5
97	как это	3	5
98	с этой	1	5
99	но это	4	5
100	и то	2	4
101	и ничего	2	4
102	говорить о	1	4
103	в истории	1	4
104	подобно тому	3	4
105	это не	2	4
106	как о	1	4
107	не могут	1	4
108	и это	3	4
109	чтобы быть	1	4
110	о нем	4	4
111	к тому	5	4
112	с другой	2	4
113	сущность и	1	4
114	у нас	1	4
115	так же	13	4
116	где же	2	4
117	тому как	3	4
118	хотя бы	2	4
119	е в	1	4
120	сказать что	2	4
121	себя как	1	3
122	мы уже	6	3
123	той же	2	3
124	зависимости от	1	3
125	и на	4	3
126	в одной	4	3
127	с этим	5	3
128	все же	9	3
129	перед нами	2	3
130	все эти	4	3
131	но его	2	3
132	на то	3	3
133	в нем	7	3
134	он должен	2	3
135	в силу	2	3
136	не будет	1	3
137	он и	3	3
138	имеется в	2	3
139	не в	7	3
140	особого рода	1	3
141	есть еще	1	3
142	тем самым	2	3
143	она не	5	3
144	одна из	2	3
145	но она	1	3
146	на себя	1	3
147	во всем	1	3
148	этот миф	1	3
149	и о	1	3
150	и этим	1	3
151	это было	1	3
152	к нему	5	3
153	быть и	1	3
154	и ее	2	3
155	вопрос об	1	3
156	с одной	4	3
157	при помощи	2	3
158	из них	2	3
159	мы знаем	11	3
160	друг друга	1	3
161	тем что	4	3
162	именно как	1	3
163	в каком	1	3
164	и прежде	1	3
165	не было	2	3
166	одной стороны	3	3
167	а если	1	3
168	как бы	6	3
169	на свете	1	3
170	только одна	1	3
171	мира и	1	3
172	ни к	1	3
173	не знает	2	3
174	при его	1	3
175	только о	1	3
176	понимать как	1	3
177	также не	2	3
178	например в	2	2
179	же как	5	2
180	в частности	1	2
181	не имеют	1	2
182	в зависимости	1	2
183	его не	2	2
184	так чтобы	1	2
185	что можно	1	2
186	и он	1	2
187	сама же	1	2
188	в ней	4	2
189	еще не	9	2
