N	2gram	Bakhtin_Pr_5	Myslijsy
1	потому что	8	52
2	то есть	16	42
3	и в	35	39
4	может быть	14	27
5	в том	5	26
6	только в	6	25
7	не может	18	22
8	что в	6	22
9	не только	10	21
10	так как	4	21
11	а не	4	21
12	в нем	16	20
13	но и	14	20
14	и не	27	18
15	том что	3	16
16	так что	5	16
17	в этом	14	15
18	не в	10	15
19	если бы	1	14
20	по отношению	6	13
21	в себе	5	13
22	таким образом	7	13
23	так и	8	13
24	отношению к	7	13
25	было бы	3	12
26	в душе	2	11
27	есть только	2	11
28	мы не	1	10
29	как в	5	10
30	по себе	4	10
31	и что	6	10
32	то что	10	10
33	что не	4	10
34	в человеке	1	10
35	но в	19	9
36	как и	18	9
37	мысли в	2	9
38	мысли и	1	9
39	тем что	4	9
40	но не	6	8
41	в слове	6	8
42	точки зрения	7	8
43	в одном	6	8
44	того что	3	8
45	вместе с	2	8
46	по его	1	7
47	в ней	2	7
48	с этим	3	7
49	это не	3	7
50	в этих	2	7
51	то и	1	7
52	с другой	4	7
53	должно быть	3	7
54	то же	15	6
55	независимо от	1	6
56	все же	8	6
57	и как	2	6
58	бы не	2	6
59	при этом	2	6
60	и по	2	6
61	не менее	2	6
62	тем не	1	6
63	что на	2	6
64	что и	3	6
65	еще не	7	6
66	как бы	31	6
67	в первом	2	5
68	то это	1	5
69	во всех	3	5
70	мысль что	1	5
71	то в	2	5
72	не следует	1	5
73	с тем	3	5
74	и его	14	5
75	между тем	4	5
76	во втором	1	5
77	в его	21	5
78	для всех	1	5
79	вовсе не	7	5
80	друг друга	2	5
81	что человек	1	5
82	так же	7	5
83	и потому	1	5
84	но это	6	5
85	и для	8	5
86	а в	7	5
87	другой стороны	3	5
88	его мнению	1	4
89	вопрос о	2	4
90	есть нечто	1	4
91	бы ни	1	4
92	увидим что	2	4
93	в каждом	6	4
94	этом смысле	3	4
95	мы видели	2	4
96	однако в	2	4
97	бы быть	1	4
98	в то	11	4
99	а так	3	4
100	никогда не	4	4
101	можно бы	1	4
102	же время	10	4
103	во всем	4	4
104	не могут	1	4
105	к тому	6	4
106	свою очередь	1	4
107	каждый раз	1	4
108	бы в	4	4
109	говорит он	4	4
110	слов и	3	4
111	в стороне	1	4
112	и других	1	4
113	для него	14	4
114	и даже	5	4
115	прежде всего	12	4
116	там где	7	4
117	тому как	2	4
118	самого себя	1	4
119	слова и	11	4
120	от него	6	4
121	мысли о	1	4
122	в свою	1	4
123	в своих	1	4
124	а между	3	3
125	не иначе	1	3
126	того же	1	3
127	но тем	1	3
128	и то	5	3
129	столь же	2	3
130	сама по	1	3
131	в своем	2	3
132	хотя и	2	3
133	что по	1	3
134	в самом	6	3
135	что это	4	3
136	что слово	1	3
137	он не	13	3
138	ни были	1	3
139	подобно тому	2	3
140	так например	1	3
141	то ни	3	3
142	что все	2	3
143	действует на	1	3
144	в мире	4	3
145	той же	2	3
146	и с	12	3
147	а его	1	3
148	в жизни	2	3
149	в них	4	3
150	в этой	1	3
151	не мог	3	3
152	и при	1	3
153	в своей	4	3
154	и без	4	3
155	с точки	2	3
156	человеком и	1	3
157	друг другу	4	3
158	что сам	2	3
159	тому что	2	3
160	слова мы	2	3
161	она не	1	3
162	для того	1	3
163	самого начала	8	3
164	на него	5	3
165	находятся в	1	3
166	как она	1	3
167	оно не	1	3
168	для себя	7	3
169	и это	5	3
170	с самого	8	3
171	том как	1	3
172	и вообще	2	3
173	с ним	7	3
174	и во	3	3
175	в другой	1	3
176	мы увидим	2	3
177	но как	4	3
178	с одной	1	3
179	из которого	1	3
180	только на	4	3
181	есть уже	1	3
182	или даже	1	3
183	и их	1	3
184	на душу	1	3
185	с другим	13	3
186	связи с	1	3
187	все более	1	3
188	но оно	1	3
189	в самой	1	3
190	со словом	3	3
191	только для	1	3
192	к которому	1	3
193	и от	3	3
194	и все	15	3
195	мы должны	3	3
196	сказать что	3	3
197	как на	1	3
198	во всяком	4	3
199	ко всем	1	2
200	в применении	1	2
201	одним из	1	2
202	словом и	3	2
203	чтобы не	2	2
204	если б	3	2
205	а как	2	2
206	б и	1	2
207	есть не	1	2
208	в сущности	14	2
209	проявляется в	1	2
210	бы то	3	2
211	служит для	1	2
212	то он	1	2
213	не все	1	2
214	друг от	1	2
215	за пределы	3	2
216	более и	1	2
217	в одних	1	2
218	и слова	2	2
219	могли бы	1	2
220	его к	3	2
221	в которой	2	2
222	в целом	3	2
223	есть как	1	2
224	бы только	1	2
225	во многих	1	2
226	но на	4	2
227	не могла	1	2
228	и если	1	2
229	по крайней	1	2
230	так сказать	2	2
231	мы можем	2	2
232	он должен	1	2
233	как увидим	1	2
234	к одному	3	2
235	оно должно	2	2
236	и более	1	2
237	из него	1	2
238	он старается	4	2
239	с этой	2	2
240	но все	4	2
241	значительной степени	1	2
242	на все	1	2
243	когда уже	1	2
244	то все	2	2
245	он есть	2	2
246	мог бы	2	2
247	само собою	1	2
248	но уже	2	2
249	переходим к	4	2
250	в один	1	2
251	и того	2	2
252	одного и	1	2
253	в г	1	2
254	таким же	1	2
255	в их	1	2
256	слова в	6	2
257	что имеет	1	2
258	но он	4	2
