N	2gram	Voloshinov_2	slovoVRo
1	и в	19	41
2	в нем	11	30
3	то есть	2	26
4	литературного языка	1	20
5	могут быть	3	19
6	во всех	6	17
7	не только	13	16
8	и не	19	16
9	точки зрения	17	16
10	языка в	3	16
11	но и	10	16
12	а не	9	15
13	то же	16	14
14	и на	5	14
15	в то	8	14
16	и его	16	14
17	в пределах	10	14
18	может быть	28	14
19	и др	1	14
20	не может	18	14
21	слова и	6	13
22	в сущности	14	13
23	в его	5	13
24	общего языка	1	13
25	в этом	15	12
26	до конца	2	12
27	же время	8	12
28	языка и	15	12
29	как бы	19	12
30	авторской речи	4	11
31	так и	10	11
32	в узком	2	10
33	в большинстве	5	10
34	в той	5	10
35	узком смысле	2	10
36	слово в	3	10
37	себя в	2	9
38	все эти	3	9
39	таким образом	14	9
40	чужая речь	7	9
41	той или	4	9
42	иной степени	2	9
43	или иной	5	9
44	чужим словом	1	9
45	точка зрения	1	8
46	как в	1	8
47	но в	7	8
48	с точки	13	8
49	как мы	15	8
50	в особенности	2	8
51	или в	2	8
52	с чужим	1	8
53	слова в	8	8
54	прежде всего	7	8
55	все же	5	7
56	в слове	4	7
57	в своей	3	7
58	не в	10	7
59	вовсе не	11	7
60	чужой речи	53	7
61	с ним	1	7
62	и следовательно	6	7
63	они могут	2	7
64	на фоне	1	7
65	все они	1	7
66	во всяком	3	7
67	того же	5	6
68	при этом	9	6
69	это не	4	6
70	в них	1	6
71	установка на	2	6
72	в отношении	4	6
73	слова как	2	6
74	оно не	1	6
75	языковое сознание	1	6
76	только в	8	6
77	большинстве случаев	5	6
78	и даже	2	6
79	а в	3	6
80	отношении к	5	6
81	языку и	1	5
82	чужих высказываний	1	5
83	в самом	6	5
84	слушателя и	2	5
85	так сказать	14	5
86	с другими	3	5
87	далеко не	2	5
88	всяком случае	2	5
89	все это	1	5
90	в основе	9	5
91	не на	2	5
92	подхода к	3	5
93	в языке	7	5
94	и мир	1	5
95	к нему	5	5
96	слово как	2	5
97	с другой	3	5
98	и непосредственно	2	5
99	еще более	2	5
100	на своем	1	5
101	в языковом	3	4
102	одним из	2	4
103	в ней	3	4
104	еще не	3	4
105	с его	8	4
106	системы языка	1	4
107	в русле	1	4
108	за пределы	3	4
109	данный момент	1	4
110	словом в	1	4
111	перед нами	3	4
112	и наконец	1	4
113	мы отчетливо	1	4
114	в которой	1	4
115	но именно	1	4
116	всех этих	1	4
117	не как	3	4
118	в каждом	1	4
119	связанных с	1	4
120	и с	2	4
121	лишь в	14	4
122	входит в	1	4
123	на почве	9	4
124	как и	9	4
125	в их	5	4
126	к предмету	1	4
127	речи в	10	4
128	в процессе	18	4
129	и для	7	4
130	лежит в	2	4
131	ничего не	4	4
132	прямо и	1	4
133	все его	2	4
134	язык в	1	4
135	единого и	1	4
136	оно и	1	4
137	с одной	3	4
138	языка как	9	4
139	рядом с	2	4
140	чужому слову	1	4
141	одной стороны	3	4
142	и все	6	4
143	там где	2	4
144	и потому	2	4
145	мы сказали	3	4
146	и формы	3	4
147	и от	3	4
148	в смысле	6	4
149	кроме того	1	4
150	здесь в	2	4
151	известной степени	1	4
152	и часто	1	4
153	быть и	6	4
154	другой стороны	1	4
155	различными моментами	1	4
156	каждое слово	1	4
157	также и	1	3
158	его же	1	3
159	в зависимости	2	3
160	язык как	6	3
161	своего исторического	1	3
162	зависимости от	2	3
163	следовательно в	1	3
164	же слово	2	3
165	своем языке	1	3
166	в своем	2	3
167	более или	2	3
168	из этих	1	3
169	языка а	2	3
170	является лишь	4	3
171	выражение в	5	3
172	прямой и	1	3
173	в себе	4	3
174	его но	1	3
175	связанные с	1	3
176	внутренней речи	7	3
177	вообще не	1	3
178	ни были	1	3
179	и сам	1	3
180	конца и	1	3
181	как оно	1	3
182	и почти	2	3
183	его в	7	3
184	было бы	4	3
185	лишь на	5	3
186	он не	3	3
187	лингвистики и	2	3
188	или менее	2	3
189	и ее	4	3
190	от его	1	3
191	лингвистика и	1	3
192	точку зрения	2	3
193	а иногда	3	3
194	не могло	1	3
195	следовательно и	2	3
196	никогда не	7	3
197	чужою речью	2	3
198	в разных	1	3
199	к системе	2	3
200	и здесь	5	3
201	взаимодействия с	2	3
202	не могут	1	3
203	в других	1	3
204	к тому	6	3
205	своего языка	1	3
206	философия слова	2	3
207	к языку	1	3
208	образом в	1	3
209	формы и	2	3
210	о том	3	3
211	апперцептивный фон	1	3
212	переходит в	1	3
213	нем и	1	3
214	все время	2	3
215	в него	1	3
216	придаточное предложение	1	3
217	того что	4	3
218	в том	7	3
219	языка на	1	3
220	в качестве	3	3
221	конечно не	4	3
222	пассивное понимание	2	3
223	установлено на	3	3
224	и других	1	3
225	из них	1	3
226	его и	3	3
227	для него	9	3
228	с различными	1	3
229	так как	3	3
230	друг друга	2	3
231	у него	2	3
232	речь и	4	3
233	именно в	2	3
234	в свою	6	3
235	смысла и	1	3
236	не было	3	3
237	более того	6	3
238	в истории	3	3
239	но оно	1	3
240	философии языка	1	3
241	с этим	3	3
242	в данном	5	3
243	в чужих	1	3
244	философия языка	3	3
245	и стилистика	2	3
246	в основном	4	3
247	форм и	1	3
248	лишь как	2	3
249	хотя бы	6	3
250	одной из	3	3
251	с ними	4	3
252	и стилистики	1	3
253	языкового сознания	3	3
254	из этого	1	3
255	смысле слова	5	2
256	например в	1	2
257	исторического существования	1	2
258	связана с	2	2
259	на самом	7	2
260	предметно-смысловой и	1	2
261	то в	1	2
262	лежащая в	3	2
263	в котором	3	2
264	мы уже	6	2
265	той же	3	2
266	а как	4	2
267	мы не	2	2
