N	3gram	Medvedev_F_3	Problema
1	с точки зрения	14	11
2	той или иной	1	11
3	тем не менее	2	10
4	в том что	3	8
5	то же самое	3	6
6	сам по себе	1	6
7	с другой стороны	5	6
8	в данном случае	4	5
9	ни в каком	1	5
10	можно было бы	1	4
11	не только в	1	4
12	во всяком случае	6	4
13	не только не	2	4
14	имеем в виду	1	3
15	на самом деле	12	3
16	в этом смысле	2	3
17	ни в коем	1	3
18	вместе с тем	3	3
19	и тем не	1	3
20	в зависимости от	5	3
21	в коем случае	1	3
22	тех или иных	1	3
23	в связи с	4	3
24	и во всяком	2	3
25	того или иного	1	3
26	о том что	1	3
27	и т д	6	3
28	потому что он	3	2
29	мы ни взяли	2	2
30	в чистом виде	1	2
31	хотя и не	1	2
32	и в других	1	2
33	хотя бы и	1	2
34	сами по себе	2	2
35	тот или иной	1	2
36	жизни и в	1	2
37	здесь не в	1	2
38	это не просто	1	2
39	в том или	1	2
40	и не было	1	2
41	вовсе не являются	1	2
42	мы все время	1	2
43	для того чтобы	4	2
44	самом же деле	2	2
45	на самом же	2	2
46	вовсе не есть	1	2
47	что в данном	1	2
48	но никак не	1	2
49	не выходит за	1	2
50	в то же	7	2
51	сама по себе	1	2
52	дело не в	2	2
53	вовсе не является	3	2
54	только при условии	1	2
55	мы совершенно не	1	2
56	и только в	1	2
57	но все же	1	1
58	а следовательно и	1	1
59	в других областях	1	1
60	дело здесь не	1	1
61	иметь в виду	1	1
62	мы можем признать	1	1
63	когда говорят о	1	1
64	дело в том	2	1
65	так же и	2	1
66	мы имеем в	1	1
67	ни в каких	2	1
68	равно как и	2	1
69	это нисколько не	1	1
70	в виду именно	1	1
71	перестал бы быть	1	1
72	и все эти	1	1
73	нам кажется что	2	1
74	о том как	2	1
75	что же касается	1	1
76	всяком случае предполагает	1	1
77	в нем и	2	1
78	и в искусстве	1	1
79	и для всех	1	1
80	и не может	4	1
81	и в то	2	1
82	бы то ни	4	1
83	только то что	2	1
84	том числе и	1	1
85	не являются только	1	1
86	во всех областях	2	1
87	и даже в	1	1
88	и потому в	1	1
89	по себе в	1	1
90	находятся в непрерывном	1	1
91	в жизни и	1	1
92	с этой точки	1	1
93	они находятся в	1	1
94	в таком случае	1	1
95	до сих пор	1	1
96	ту или иную	1	1
97	художественной структуры так	1	1
98	того чтобы не	1	1
99	так же как	1	1
100	прежде всего этот	1	1
101	то ни было	4	1
102	с одной стороны	1	1
103	зависимости от его	2	1
104	в конце концов	2	1
105	каких бы то	1	1
106	те или другие	1	1
107	то мы можем	1	1
108	нельзя путать с	1	1
109	так и с	1	1
110	в последнее время	1	1
111	оказывается вовсе не	1	1
112	не в том	1	1
113	это не значит	1	1
114	мы убедились что	1	1
115	том что они	1	1
116	что и делает	1	1
117	в том числе	1	1
118	но так как	1	1
119	жизни таким образом	1	1
120	толкования художественных образов	1	1
121	этой точки зрения	1	1
122	связи с теорией	1	1
123	и все другие	1	1
124	в этом произведении	1	1
125	а вместе с	1	1
126	в этом же	1	1
127	не была бы	1	1
128	так и в	2	1
129	и вместе с	1	1
130	коем случае не	1	1
131	и т п	5	1
132	вовсе не как	1	1
133	том что этот	1	1
134	другой стороны и	1	1
135	с самого начала	1	1
136	так всегда и	1	1
137	но отнюдь не	1	1
138	в настоящее время	1	1
139	что это не	1	1
140	на то что	1	1
141	к действительности и	1	1
142	ориентации человека в	1	1
143	здесь вовсе не	1	1
144	так как здесь	1	1
145	о котором мы	1	1
146	жизни и потому	1	1
147	к тому что	2	1
148	у нас в	1	1
149	выходит за пределы	1	1
150	в это время	1	1
151	как и в	1	1
152	именно потому что	2	1
153	в отдельности и	1	1
154	для всех других	1	1
