N	2gram	Voloshinov_1	Myshleni
1	с помощью	6	42
2	в процессе	14	27
3	и в	19	25
4	мышления и	1	23
5	в том	6	23
6	на основе	1	22
7	и речи	2	20
8	том что	3	20
9	внутренней речи	9	19
10	таким образом	17	17
11	так же	7	17
12	мышления в	1	17
13	что в	4	17
14	с тем	1	16
15	в основе	2	16
16	как и	12	15
17	в его	6	15
18	то что	8	15
19	в этом	16	14
20	между собой	2	13
21	может быть	26	13
22	в целом	1	13
23	так как	2	12
24	в качестве	2	12
25	могли бы	1	11
26	и что	1	10
27	что и	2	10
28	было бы	4	10
29	того что	3	10
30	только в	9	10
31	как бы	15	10
32	и не	26	10
33	мы не	6	9
34	связи с	11	9
35	мы могли	1	9
36	ни в	2	9
37	как в	4	9
38	как мы	13	8
39	того чтобы	5	8
40	тем что	2	8
41	не является	4	8
42	речи и	3	8
43	столь же	1	7
44	по своей	1	7
45	все эти	7	7
46	по себе	4	7
47	в области	3	7
48	уже в	1	7
49	мы можем	2	7
50	для того	4	7
51	что мы	1	7
52	как это	1	7
53	же как	2	6
54	того же	6	6
55	высшей степени	3	6
56	совпадает с	2	6
57	зависимости от	2	6
58	и на	4	6
59	но не	1	6
60	потому что	1	6
61	от этого	2	6
62	не только	8	6
63	в высшей	3	6
64	не может	24	6
65	мы видели	1	6
66	точки зрения	34	6
67	в отличие	5	6
68	не в	5	6
69	в отношении	4	6
70	не менее	4	6
71	самого начала	4	6
72	с самого	4	6
73	можно было	2	6
74	что он	2	6
75	отличие от	5	6
76	со всеми	1	6
77	с другой	5	6
78	в связи	7	6
79	слова и	3	6
80	благодаря этому	2	6
81	в основном	6	6
82	все это	3	6
83	все же	8	6
84	мы должны	3	6
85	весь процесс	1	6
86	одним из	2	5
87	связи между	5	5
88	мы уже	2	5
89	которую мы	1	5
90	с ее	2	5
91	как говорит	1	5
92	и как	3	5
93	и к	3	5
94	отношения между	1	5
95	что это	1	5
96	при этом	8	5
97	к одному	4	5
98	и по	1	5
99	на этой	2	5
100	тем не	2	5
101	с другом	1	5
102	могут быть	2	5
103	и т.д	2	5
104	о том	2	5
105	значения и	1	5
106	внутренняя речь	9	5
107	так и	11	5
108	если бы	2	5
109	в этой	1	5
110	входит в	5	5
111	с одной	1	5
112	для него	9	5
113	именно в	5	5
114	из которых	2	5
115	одной стороны	1	5
116	друг с	1	5
117	тем же	1	4
118	бы что	1	4
119	в деле	1	4
120	еще не	4	4
121	отнюдь не	6	4
122	так называемая	4	4
123	в своем	2	4
124	по пути	1	4
125	что слово	4	4
126	ни один	1	4
127	из этих	2	4
128	в известном	1	4
129	он не	3	4
130	как с	2	4
131	от нее	2	4
132	той же	2	4
133	и того	6	4
134	одного и	5	4
135	мы говорили	3	4
136	не столько	4	4
137	речи в	3	4
138	значение слова	1	4
139	в то	3	4
140	тогда когда	1	4
141	этого слова	2	4
142	и снова	1	4
143	никогда не	2	4
144	не могут	3	4
145	к тому	2	4
146	и это	3	4
147	приводит к	1	4
148	мог бы	2	4
149	значит что	1	4
150	в какой	3	4
151	всяком случае	2	4
152	какой степени	2	4
153	из них	3	4
154	мы знаем	5	4
