N	3gram	Vygotskiy__2	FransuaR
1	как и все	1	5
2	как мы уже	3	5
3	мы уже говорили	3	5
4	более или менее	2	3
5	в том числе	3	3
6	для того чтобы	10	3
7	таким образом и	1	3
8	с другой стороны	1	3
9	с самого начала	1	3
10	подобно тому как	2	3
11	один и тот	1	2
12	с точки зрения	18	2
13	на самом же	1	2
14	том числе и	3	2
15	с одной стороны	7	2
16	и тот же	1	2
17	самом же деле	1	2
18	и т.п в	1	2
19	о том что	4	2
20	как мы видели	1	2
21	если бы он	1	1
22	можно сказать что	1	1
23	для всех форм	1	1
24	того же типа	1	1
25	и целый ряд	1	1
26	и вообще в	1	1
27	дело в том	1	1
28	и др он	1	1
29	и к тому	1	1
30	с которым мы	1	1
31	те же самые	1	1
32	то же самое	2	1
33	одной стороны и	2	1
34	на первый план	1	1
35	о которой мы	1	1
36	но все это	1	1
37	до сих пор	1	1
38	том случае если	1	1
39	а также в	1	1
40	при этом он	1	1
41	в этом отношении	3	1
42	и то что	1	1
43	за то что	1	1
44	и вовсе не	1	1
45	в том случае	1	1
46	видеть в этом	1	1
47	как раз в	2	1
48	и со стороны	1	1
49	в данном случае	3	1
50	одной из них	1	1
51	на этот раз	1	1
52	в сущности это	1	1
53	смысле этого слова	3	1
54	этих форм и	1	1
55	том что эта	1	1
56	в отличие от	3	1
57	а с другой	4	1
58	в связи с	6	1
59	перед нами в	1	1
60	не может быть	6	1
61	характер носит и	1	1
62	непосредственно связанные с	1	1
63	же самое что	2	1
64	стать рядом с	1	1
65	и в конечном	1	1
66	в конечном счете	4	1
67	включает в себя	1	1
68	мы не знаем	1	1
69	в других странах	1	1
70	на самом деле	2	1
71	так и по	1	1
72	в буквальном смысле	1	1
73	в том что	21	1
74	все это не	1	1
75	к тому же	1	1
76	в том же	2	1
77	и т.п мы	1	1
78	мы видели что	3	1
