N	2gram	Voloshinov_1	FransuaR
1	и в	38	49
2	то есть	4	32
3	прежде всего	21	19
4	в его	6	18
5	и на	6	17
6	не только	27	17
7	и его	7	17
8	в этом	10	15
9	и не	14	15
10	только в	6	13
11	но и	13	13
12	как и	10	11
13	и т.п	21	11
14	как бы	28	11
15	в этой	6	10
16	вовсе не	2	10
17	в нем	4	9
18	для него	3	9
19	все это	4	9
20	в романе	1	9
21	в сущности	1	8
22	отношение к	2	8
23	то же	14	7
24	все же	7	7
25	все эти	2	7
26	таким образом	7	7
27	на протяжении	1	7
28	как мы	9	7
29	один из	4	7
30	не может	12	7
31	жизни и	3	7
32	мы уже	10	6
33	именно в	1	6
34	во всех	6	6
35	в истории	1	6
36	с их	1	6
37	так и	6	6
38	и с	5	6
39	времени и	2	6
40	точки зрения	10	6
41	в то	9	6
42	же время	7	6
43	в себя	1	6
44	в литературе	1	6
45	то что	8	6
46	здесь в	1	6
47	так как	7	6
48	сказать что	3	6
49	с точки	5	5
50	с его	7	5
51	из этих	1	5
52	но не	2	5
53	в своем	1	5
54	выражение в	3	5
55	при этом	9	5
56	в своей	2	5
57	никогда не	7	5
58	уже говорили	1	5
59	роль в	3	5
60	тот же	2	5
61	уже в	5	5
62	в начале	3	5
63	может быть	13	5
64	в особенности	1	5
65	относится к	2	5
66	и потому	2	5
67	в основном	1	5
68	отношения к	3	4
69	и до	1	4
70	и к	4	4
71	но в	5	4
72	в себе	9	4
73	этот процесс	2	4
74	но все	4	4
75	лишь в	4	4
76	в жизни	2	4
77	в этих	2	4
78	страха и	1	4
79	с ним	2	4
80	одна из	1	4
81	в области	5	4
82	характер и	1	4
83	с другой	1	4
84	и во	1	4
85	а в	5	4
86	тем что	2	4
87	в форме	6	4
88	до сих	1	4
89	не было	2	4
90	там где	1	4
91	и о	1	4
92	сих пор	2	4
93	том что	3	4
94	в своих	2	4
95	также и	2	3
96	человека и	1	3
97	в самом	4	3
98	место в	2	3
99	жизни это	2	3
100	не был	1	3
101	да и	4	3
102	всех этих	1	3
103	и вот	3	3
104	можно было	4	3
105	а затем	1	3
106	на все	1	3
107	было бы	7	3
108	из них	3	3
109	ни в	1	3
110	был и	2	3
111	несмотря на	2	3
112	мы видели	5	3
113	в г	1	3
114	нельзя было	1	3
115	в одном	3	3
116	их в	3	3
117	но они	1	3
118	и это	7	3
119	в ее	3	3
120	в собственном	1	3
121	культуры и	1	3
122	связанных с	3	3
123	и вообще	2	3
124	в виду	3	3
125	о том	4	3
126	другими словами	7	3
127	в значительной	2	3
128	к нему	2	3
129	же в	1	3
130	что он	2	3
131	этого процесса	1	3
132	этом отношении	2	3
133	связан с	1	3
134	что для	1	3
135	превращается в	1	3
136	связь с	2	3
137	о чем	1	3
138	в течение	1	3
139	с полной	1	3
140	и все	4	3
141	в том	2	3
142	другой стороны	1	3
143	одним из	1	2
144	до него	1	2
145	на самом	3	2
146	перед лицом	1	2
147	в какой-то	2	2
148	собственном смысле	1	2
149	и последующих	1	2
150	но даже	2	2
151	в ней	8	2
152	от всей	1	2
153	еще не	3	2
154	себе и	2	2
155	это и	1	2
156	за пределы	1	2
157	дает нам	1	2
158	как к	1	2
159	понять и	1	2
160	целый ряд	3	2
161	что слово	1	2
162	только то	1	2
163	та же	3	2
164	в нашем	5	2
165	думать что	1	2
166	отчасти и	1	2
167	имеем в	1	2
168	на то	1	2
169	вследствие этого	2	2
170	мы наблюдаем	1	2
171	на его	5	2
172	на площади	1	2
173	перестает быть	1	2
174	ключ к	1	2
175	содержит в	1	2
176	так например	1	2
177	значительной степени	2	2
178	связанные с	2	2
179	в мире	2	2
180	зрения на	2	2
181	в художественном	1	2
182	должен был	1	2
183	речь и	4	2
184	затем и	1	2
185	в отношении	2	2
186	наших дней	1	2
187	и без	4	2
188	в их	1	2
189	точку зрения	3	2
190	и эти	1	2
191	на языке	1	2
192	мы должны	10	2
193	что в	1	2
194	в устах	1	2
195	того как	1	2
196	того чтобы	7	2
197	ничего не	8	2
198	связанное с	1	2
199	в самой	1	2
200	виду прежде	1	2
201	и после	1	2
202	связи с	3	2
203	здесь же	1	2
204	здесь не	2	2
205	без всякого	1	2
206	в дальнейшем	2	2
207	еще в	1	2
208	завершился в	1	2
209	по сравнению	1	2
210	понятно что	1	2
211	в произведении	1	2
212	другом месте	1	2
213	и т.д	21	2
214	в другом	1	2
215	одного из	1	2
216	свое произведение	1	2
217	можно сказать	4	2
218	они являются	1	2
219	связаны с	4	2
220	нуждается в	2	2
221	и следовательно	5	2
222	одной из	2	2
223	в качестве	4	2
224	есть в	1	2
225	события и	2	2
226	разума и	1	2
227	себе в	2	2
228	в конце	6	2
229	мы можем	7	2
230	у него	1	2
231	даже и	2	2
232	до наших	1	2
233	и даже	3	2
234	и произведения	1	2
235	связано с	2	2
236	в связи	2	2
237	для них	2	2
238	вместе с	5	2
239	так же	4	2
240	века был	1	2
241	в него	1	2
242	в меру	1	2
243	сравнению с	1	2
244	на эту	1	2
245	тому как	1	2
246	статье о	1	2
247	в тех	3	2
248	но это	2	2
249	вряд ли	3	2
250	форм и	1	2
251	сознания и	1	2
252	еще раз	1	2
253	хотя и	3	2
254	и смысл	1	2
255	и другие	1	2
256	совершенно не	3	2
257	вполне понятно	1	2
258	и эта	3	2
259	в противоположность	1	2
260	все что	1	2
261	еще слишком	1	2
262	значения этого	1	1
263	например в	1	1
264	достаточно вспомнить	1	1
265	с кем	2	1
266	и то	3	1
267	с существенными	1	1
268	самом деле	4	1
269	он может	1	1
270	только потому	2	1
271	к своей	1	1
272	который можно	1	1
273	несколько позже	2	1
274	тем же	3	1
275	с целым	1	1
276	в определенные	2	1
277	в котором	3	1
278	что эти	2	1
279	говоря о	1	1
280	этот и	1	1
281	и этот	1	1
282	входящих в	1	1
283	те времена	1	1
284	той же	5	1
285	из всех	1	1
286	есть не	2	1
287	характер его	1	1
288	для своего	1	1
289	мы имеем	2	1
290	которую мы	1	1
291	жизни весь	1	1
292	бы что	1	1
293	на эти	2	1
294	еще до	1	1
295	вся система	1	1
296	того же	1	1
297	и он	2	1
298	не смеется	1	1
299	для выражения	1	1
300	ответа на	1	1
301	но этого	1	1
302	в чем	1	1
303	за свое	1	1
304	есть такие	1	1
305	и уничтожение	1	1
306	после долгого	1	1
307	видели что	3	1
308	мы будем	6	1
309	форме но	1	1
310	значение и	1	1
311	только тогда	2	1
312	в общем	1	1
313	иногда и	1	1
314	свое существование	1	1
315	связи и	1	1
316	так что	1	1
317	него почти	1	1
318	в одной	1	1
319	независимо от	5	1
320	как в	2	1
321	начала было	1	1
322	однако не	1	1
323	перед нами	3	1
324	тех случаях	2	1
325	не будем	1	1
326	и наконец	5	1
327	конечно не	3	1
328	от этого	1	1
329	именно эта	1	1
330	даже еще	1	1
331	где все	1	1
332	со своей	1	1
333	к чему	2	1
334	точкой зрения	5	1
335	в которой	7	1
336	с самого	4	1
337	в целом	4	1
338	сливается с	1	1
339	формы в	1	1
340	он в	1	1
341	бы не	2	1
342	всего к	1	1
343	свое особое	1	1
344	из общей	1	1
345	только один	1	1
346	были связаны	1	1
347	и те	1	1
348	не могла	1	1
349	так сказать	4	1
350	главным образом	3	1
351	к миру	2	1
352	он не	2	1
353	и художественно	1	1
354	и новым	1	1
355	эту задачу	1	1
356	истории на	1	1
357	в силу	1	1
358	понимания и	2	1
359	эта диалогическая	1	1
360	нами здесь	1	1
361	влияние на	4	1
362	одной и	2	1
363	на этом	1	1
364	всех своих	4	1
365	будем говорить	3	1
366	является нашей	1	1
367	существенным моментом	2	1
368	в основу	1	1
369	что вопросы	1	1
370	время эти	1	1
371	однако все	1	1
372	могла бы	1	1
373	об этом	3	1
374	говорить не	1	1
375	его в	4	1
376	это не	3	1
377	я считаю	2	1
378	говорить в	2	1
379	этом мы	3	1
380	нашего исследования	2	1
381	его было	1	1
382	с этой	1	1
383	не всегда	2	1
384	уже у	1	1
385	являются как	1	1
386	поэтому было	1	1
387	так называемый	1	1
388	раз что	1	1
389	в развитии	1	1
390	не мог	3	1
391	с еще	1	1
392	вполне допускает	1	1
393	лучше всего	1	1
394	литература и	1	1
395	его нельзя	1	1
396	но если	1	1
397	связь со	1	1
398	таким же	1	1
399	причины и	1	1
400	не становится	3	1
401	и процесс	1	1
402	то для	1	1
403	самый момент	1	1
404	что вся	2	1
405	мы говорили	2	1
406	на руси	1	1
407	оказывается что	1	1
408	должны были	2	1
409	природы но	1	1
410	значение для	1	1
411	не менее	1	1
412	и той	5	1
413	чтобы выразить	1	1
414	совершенно иначе	2	1
415	не в	6	1
