N	3gram	Bakhtin_Fr_2	Problema
1	для того чтобы	1	8
2	на то что	1	8
3	содержит в себе	2	7
4	о том что	3	5
5	в том что	1	5
6	на самом деле	1	4
7	только то что	2	4
8	в конце концов	1	4
9	то есть в	1	4
10	в то же	6	4
11	дело в том	1	3
12	с точки зрения	5	3
13	до сих пор	4	3
14	что в нем	1	3
15	во всяком случае	2	3
16	то что в	1	3
17	не только не	1	3
18	можно сказать что	2	3
19	в настоящее время	1	3
20	с другой стороны	3	3
21	вовсе не является	1	3
22	в этом случае	1	2
23	мы вовсе не	1	2
24	гораздо больше чем	1	2
25	именно в этом	1	2
26	даже и не	1	2
27	мы говорили выше	1	2
28	не может быть	4	2
29	того или иного	1	2
30	только потому что	1	2
31	подобно тому как	2	2
32	за свое существование	1	1
33	в чем же	1	1
34	всем известно что	1	1
35	мы уже сказали	1	1
36	в этом последнем	1	1
37	но даже и	2	1
38	также и в	1	1
39	в том же	1	1
40	и во всех	3	1
41	как мы сказали	1	1
42	и в то	2	1
43	до известной степени	1	1
44	в первую очередь	1	1
45	на самом же	1	1
46	в этом отношении	3	1
47	к тому или	1	1
48	в художественной литературе	1	1
49	до наших дней	2	1
50	только в самом	1	1
51	свой смысл и	1	1
52	может дать ей	1	1
53	в своей статье	2	1
54	не менее если	1	1
55	все это в	1	1
56	в жизни так	1	1
57	события и на	1	1
58	прежде всего как	1	1
59	но в то	3	1
60	не только в	5	1
61	ничего не дает	2	1
62	рождение и смерть	1	1
63	так и в	1	1
64	при этом что	1	1
65	ровно ничего не	1	1
66	превращает их в	1	1
67	ни на что	1	1
68	не могут быть	1	1
69	то есть чисто	1	1
70	в его целом	3	1
71	и до наших	1	1
72	в известной мере	3	1
73	то на протяжении	1	1
74	но он есть	1	1
75	таким образом в	1	1
76	то что для	2	1
77	в том чтобы	1	1
78	даже и в	1	1
79	мы можем сказать	1	1
80	выходит за пределы	1	1
81	она не только	1	1
82	мы будем говорить	1	1
83	и как мы	1	1
84	действительности и то	1	1
85	и в литературе	1	1
86	о чем мы	2	1
87	как мы уже	3	1
88	перевести на язык	1	1
89	и ни на	1	1
90	не только то	1	1
91	что в них	1	1
92	самом же деле	1	1
93	не только от	1	1
94	как и в	1	1
95	только тогда когда	1	1
96	чтобы оно не	1	1
97	как мы видели	2	1
