N	3gram	Losev_Vlad_3	FransuaR
1	то же время	2	6
2	в то же	3	6
3	до сих пор	1	4
4	в связи с	2	4
5	в том числе	1	3
6	в отличие от	3	3
7	а также и	6	3
8	не было ни	1	3
9	для того чтобы	1	3
10	от правильного понимания	1	2
11	в этом отношении	2	2
12	можно было бы	1	2
13	это вовсе не	1	2
14	не подлежит никакому	1	2
15	подлежит никакому сомнению	1	2
16	не может быть	6	2
17	все то что	1	2
18	в данном случае	2	2
19	о том что	8	2
20	той или иной	1	2
21	в том же	1	2
22	как мы видели	3	2
23	как и его	1	1
24	что иное как	1	1
25	но как раз	1	1
26	в основе своей	1	1
27	все дело в	1	1
28	том что в	3	1
29	какой бы то	1	1
30	дело в том	5	1
31	раз и не	1	1
32	так как в	1	1
33	и так сказать	1	1
34	в настоящее время	3	1
35	но даже и	2	1
36	также и в	2	1
37	свидетельствует о том	2	1
38	о том как	1	1
39	в этом случае	1	1
40	и в данном	1	1
41	он в сущности	1	1
42	как раз и	5	1
43	с точки зрения	6	1
44	на первый план	2	1
45	хотя бы и	3	1
46	нетрудно заметить что	1	1
47	в строгом смысле	1	1
48	бы то ни	3	1
49	как раз наиболее	1	1
50	что в нем	1	1
51	почти все они	1	1
52	и далеко не	1	1
53	в частности у	1	1
54	и потому не	1	1
55	может быть и	1	1
56	в своей статье	1	1
57	она вовсе не	1	1
58	не что иное	1	1
59	он не понимает	1	1
60	то ни было	1	1
61	однако и здесь	1	1
62	все такого рода	1	1
63	еще и в	2	1
64	из них мы	1	1
65	и в этом	5	1
66	как будто бы	1	1
67	притом не только	1	1
68	то что он	1	1
69	в связи со	1	1
70	во всяком случае	3	1
71	а именно его	1	1
72	вовсе не являются	1	1
73	с другой стороны	2	1
74	само по себе	3	1
75	по себе конечно	1	1
76	только то что	1	1
77	в истории и	1	1
78	сих пор не	1	1
79	в вопросе о	2	1
80	заключается в том	1	1
81	даже и в	2	1
82	и вместе с	2	1
83	это и есть	1	1
84	и отнюдь не	1	1
85	и не хочет	1	1
86	к нему и	2	1
87	с самого начала	1	1
88	что бы он	1	1
89	строгом смысле слова	1	1
90	них мы уже	1	1
91	но никак не	1	1
92	ко второму изданию	1	1
93	включает в себя	1	1
94	мы знаем что	1	1
95	неразрывно связанным с	1	1
96	но и не	1	1
97	в новое время	1	1
98	но все эти	1	1
99	мы видим что	1	1
100	для него как	1	1
101	истории и в	1	1
102	быть и не	1	1
103	в том что	10	1
104	в согласии с	2	1
105	в последующие годы	1	1
106	что и в	3	1
107	те же самые	1	1
108	как мы знаем	2	1
