N	2gram	Vinokur_St_2	Istorich
1	и в	29	28
2	и т	9	25
3	может быть	2	25
4	т д	6	22
5	а не	5	15
6	не может	2	15
7	никогда не	3	14
8	для нас	1	13
9	то же	2	12
10	не только	19	12
11	что в	19	12
12	только в	2	11
13	мы не	1	10
14	все же	6	10
15	и что	6	10
16	что он	13	10
17	но и	19	10
18	прежде всего	5	10
19	т е	10	10
20	не в	4	9
21	так и	9	9
22	о том	17	9
23	то что	11	9
24	в том	27	9
25	и не	9	9
26	в этом	21	8
27	но в	8	8
28	что это	3	8
29	таким образом	10	8
30	если бы	2	8
31	в лесу	1	8
32	в ней	7	7
33	исторической действительности	1	7
34	еще не	1	7
35	и здесь	3	7
36	этот вопрос	2	7
37	и др	2	7
38	так же	3	7
39	том что	27	7
40	было бы	5	7
41	в этих	3	7
42	а в	1	7
43	в этой	2	6
44	о смерти	1	6
45	его в	2	6
46	так например	7	6
47	тем не	2	6
48	не менее	3	6
49	к тому	10	6
50	что и	2	6
51	так как	2	6
52	представляют собой	1	6
53	в исторической	1	6
54	с другой	4	6
55	вместе с	7	6
56	когда он	1	6
57	например в	3	5
58	вопрос о	6	5
59	что они	2	5
60	в своем	9	5
61	более или	2	5
62	что она	1	5
63	по существу	2	5
64	или менее	2	5
65	не будем	1	5
66	дело не	2	5
67	можно было	1	5
68	в его	13	5
69	но не	3	5
70	в качестве	5	5
71	в одном	6	5
72	до сих	6	5
73	к которому	1	5
74	сих пор	5	5
75	или в	1	5
76	не должен	2	5
77	сказать что	2	5
78	другой стороны	3	5
79	героя в	1	5
80	ее в	2	5
81	и даже	3	4
82	и для	1	4
83	и на	6	4
84	не то	3	4
85	с этим	3	4
86	представляет собой	1	4
87	все эти	2	4
88	на то	2	4
89	но все	7	4
90	об этом	6	4
91	и с	4	4
92	с тем	7	4
93	как и	2	4
94	даже в	2	4
95	на него	1	4
96	в основе	1	4
97	связи с	4	4
98	должны быть	1	4
99	здесь не	1	4
100	в пределах	1	4
101	так в	1	4
102	раньше чем	4	4
103	того что	5	4
104	потому что	9	4
105	так что	3	4
106	и пр	8	4
107	один из	1	4
108	связь с	2	4
109	там где	2	4
110	как будто	1	4
111	все это	11	4
112	в связи	1	4
113	хотя бы	3	4
114	но это	3	4
115	но оно	1	4
116	и другие	2	4
117	они не	2	4
118	также и	2	3
119	позднее в	1	3
120	я не	7	3
121	не совсем	1	3
122	и он	3	3
123	по отношению	1	3
124	не просто	1	3
125	очень много	1	3
126	при этом	2	3
127	этого вопроса	1	3
128	не как	1	3
129	и по	3	3
130	на этом	1	3
131	в другом	4	3
132	из них	3	3
133	не с	1	3
134	во время	2	3
135	нас не	2	3
136	в котором	7	3
137	в их	3	3
138	и эти	1	3
139	это дело	1	3
140	по себе	3	3
141	в то	2	3
142	дело в	4	3
143	того как	7	3
144	в руки	1	3
145	у меня	3	3
146	утверждать что	2	3
147	как мы	1	3
148	в образе	3	3
149	с того	1	3
150	связь между	1	3
151	в которую	2	3
152	лес в	1	3
153	в какой	2	3
154	должен был	4	3
155	и его	6	3
156	в начале	3	3
157	и их	1	3
158	то время	1	3
159	тем что	3	3
160	в форме	1	3
161	именно в	4	3
162	на эту	1	3
163	как это	2	3
164	что же	1	3
165	в книге	1	3
166	царей и	2	3
167	будто бы	1	3
168	отношению к	1	3
169	к сожалению	2	3
170	точно так	1	3
171	одним из	6	2
172	же как	3	2
173	и потому	2	2
174	в зависимости	1	2
175	по его	3	2
176	из всех	1	2
177	большую роль	1	2
178	у себя	1	2
179	не вполне	1	2
180	зависимости от	1	2
181	подчеркнуть что	3	2
182	это время	2	2
183	к своему	2	2
184	на них	1	2
185	столь же	1	2
186	бы то	2	2
187	точка зрения	1	2
188	ответ на	1	2
189	отличие от	2	2
190	тесно связан	1	2
191	как в	3	2
192	народа в	2	2
193	и как	2	2
194	за собой	1	2
195	в тех	2	2
196	в очень	1	2
197	и тот	1	2
198	в себе	2	2
199	как он	2	2
200	вследствие этого	1	2
201	и если	1	2
202	в нем	4	2
203	он не	9	2
204	том чтобы	1	2
205	уже указано	1	2
206	то ни	2	2
207	а затем	2	2
208	а по	1	2
209	при помощи	4	2
210	пути от	1	2
211	и тем	1	2
212	но уже	1	2
213	нет в	1	2
214	это положение	1	2
215	мы видели	1	2
216	об этой	1	2
217	пять лет	3	2
218	для него	4	2
219	но если	1	2
220	что такое	2	2
221	в отличие	2	2
222	в эпоху	1	2
223	есть еще	2	2
224	что этот	2	2
225	где нет	2	2
226	но они	2	2
227	в таких	1	2
228	в русской	5	2
229	самого начала	3	2
230	одна из	1	2
231	тому кто	1	2
232	очень мало	2	2
233	в могилу	1	2
234	не по	2	2
235	только с	2	2
236	не могут	1	2
237	в области	2	2
238	отказаться от	1	2
239	на это	2	2
240	на вопрос	3	2
241	в ее	2	2
242	мысль о	1	2
243	с самого	3	2
244	на нее	3	2
245	за то	3	2
246	еще в	2	2
247	поэтому в	1	2
248	ничего не	4	2
249	этой мысли	2	2
250	в пользу	3	2
251	между тем	5	2
252	этому поводу	2	2
253	от этих	1	2
254	в ту	1	2
255	в свете	1	2
256	с той	2	2
257	тот же	1	2
258	одной из	3	2
259	их не	1	2
260	по этому	2	2
261	видеть что	1	2
262	то и	1	2
263	ни было	2	2
264	борьбы с	3	2
265	не так	1	2
266	вовсе не	6	2
267	говорит в	1	2
268	как раз	8	2
269	были бы	1	2
270	в особенности	2	2
271	со стороны	2	2
272	даже не	1	2
273	еще и	3	2
274	а с	3	2
275	в середине	1	2
276	говорит о	2	2
277	в некоторых	2	2
278	связано с	1	2
279	на этот	2	2
280	не на	2	2
281	его как	2	2
282	xix века	3	2
283	конечно не	1	2
284	как бы	5	2
285	нисколько не	1	2
286	рассматривать как	1	2
287	вопрос в	1	2
288	не существует	1	2
289	и от	1	2
290	от степени	2	2
291	бы в	1	2
292	ни к	1	2
293	не дает	2	2
294	между ними	1	2
295	была бы	5	2
296	в точности	1	2
297	из этого	1	2
298	в частности	4	2
299	это было	2	2
300	к этому	4	2
301	можно назвать	1	2
302	это однако	1	1
303	речь идет	4	1
304	в русских	1	1
305	и то	1	1
306	сомнения что	3	1
307	на самом	3	1
