N	4gram	Voloshinov_2	Istorich
1	дело в том что	1	2
2	бы то ни было	4	2
3	то же самое что	1	2
4	к тому или иному	1	1
5	но тем не менее	1	1
6	с одной стороны и	2	1
7	не сами по себе	1	1
8	это не совсем так	1	1
9	и в соответствии с	1	1
10	какой бы то ни	2	1
11	они не могут быть	1	1
12	на самом же деле	3	1
13	говоря уже о том	1	1
14	в качестве столь же	1	1
15	не что иное как	1	1
16	не говоря уже о	1	1
17	так как нам важно	1	1
18	в соответствии с этим	1	1
19	уже о том что	1	1
20	не может быть признано	1	1
21	приводит к тому что	1	1
