N	2gram	Vygotskiy__6	Literetu
1	и не	11	22
2	и в	28	16
3	при этом	3	15
4	в этом	27	14
5	не только	16	14
6	но и	10	14
7	в том	28	12
8	может быть	13	12
9	а не	3	12
10	то что	28	12
11	в частности	4	11
12	не в	4	10
13	то же	7	9
14	так и	6	9
15	в то	6	9
16	того что	24	9
17	в этой	5	8
18	том что	19	8
19	не может	19	8
20	как бы	11	8
21	в своей	2	7
22	тем самым	8	7
23	только в	18	7
24	точки зрения	13	7
25	еще не	8	6
26	с его	3	6
27	в себе	4	6
28	состоит в	2	6
29	в другом	2	6
30	о том	1	6
31	и его	3	6
32	в его	3	6
33	с другой	2	6
34	к тому	10	6
35	в отличие	1	5
36	отличие от	1	5
37	как в	3	5
38	в целом	3	5
39	это не	5	5
40	как и	6	5
41	что я	2	5
42	в основе	3	5
43	этом отношении	3	5
44	в ее	1	5
45	что он	18	5
46	в качестве	4	5
47	именно в	4	5
48	вместе с	7	5
49	особого рода	1	5
50	а в	2	5
51	одним из	2	4
52	но не	10	4
53	по отношению	10	4
54	пути в	1	4
55	хотя и	3	4
56	входит в	1	4
57	даже в	1	4
58	никогда не	8	4
59	данном случае	1	4
60	с одной	1	4
61	в начале	1	4
62	из них	2	4
63	в одном	2	4
64	как у	1	4
65	до конца	3	4
66	одной стороны	1	4
67	в данном	2	4
68	по существу	2	4
69	отношению к	10	4
70	отношения к	3	3
71	например в	4	3
72	самом деле	2	3
73	едва ли	1	3
74	той же	4	3
75	но уже	1	3
76	отнюдь не	1	3
77	однако не	1	3
78	и как	6	3
79	и наконец	2	3
80	и к	6	3
81	но в	5	3
82	то в	5	3
83	на его	3	3
84	и тем	5	3
85	взгляд на	1	3
86	с точки	10	3
87	по своей	3	3
88	потому что	22	3
89	в области	6	3
90	для его	1	3
91	еще в	2	3
92	прежде всего	2	3
93	между тем	1	3
94	все время	3	3
95	совершенно не	1	3
96	уже не	1	3
97	в самом	8	3
98	наконец в	1	3
99	более того	2	3
100	о чем	1	3
101	как это	3	3
102	тому как	1	3
103	там где	7	3
104	это как	1	3
105	как на	3	3
106	том числе	1	3
107	того же	7	2
108	которой она	1	2
109	в первом	4	2
110	для своего	1	2
111	как мы	10	2
112	вопрос о	5	2
113	я не	4	2
114	из того	5	2
115	мы и	4	2
116	и на	5	2
117	во всех	4	2
118	а и	2	2
119	отношение к	7	2
120	оказывается не	2	2
121	стороны и	1	2
122	все же	2	2
123	когда он	2	2
124	могли бы	9	2
125	как таковое	2	2
126	не знает	3	2
127	представляет собой	3	2
128	он в	1	2
129	раз в	3	2
130	объекта в	1	2
131	им в	1	2
132	на то	4	2
133	в случае	3	2
134	в нем	7	2
135	не как	1	2
136	подобно тому	1	2
137	человека в	1	2
138	в совершенно	2	2
139	и с	1	2
140	а по	3	2
141	его в	6	2
142	знает что	1	2
143	действительности в	1	2
144	было бы	9	2
145	и даже	1	2
146	той или	1	2
147	далеко не	1	2
148	он и	1	2
149	несмотря на	2	2
150	и тогда	1	2
151	и при	1	2
152	и ее	1	2
153	к предмету	6	2
154	всякий раз	3	2
155	не удивительно	1	2
156	других как	1	2
157	в конце	2	2
158	и наоборот	1	2
159	по себе	3	2
160	нас к	4	2
161	не менее	2	2
162	мы были	1	2
163	того чтобы	10	2
164	о природе	2	2
165	как раз	6	2
166	другой стороны	2	2
167	у нас	2	2
168	же самое	6	2
169	числе и	1	2
170	этот путь	2	2
171	что у	2	2
172	не с	2	2
173	во второй	2	2
174	если бы	7	2
175	можно сказать	6	2
176	во втором	3	2
177	что и	4	2
178	во всей	1	2
179	и только	3	2
180	что ему	1	2
181	по собственному	1	2
182	как например	1	2
183	но с	2	2
184	с ними	2	2
185	собой но	1	2
186	свой путь	1	2
187	связи с	3	2
188	за ним	2	2
189	для него	6	2
190	действия а	1	2
191	тем что	8	2
192	для того	8	2
193	деятельности как	1	2
194	или иной	1	2
195	с ней	3	2
196	а на	1	2
197	не означает	1	2
198	не знаю	1	2
199	если не	1	2
200	всю полноту	1	2
201	все более	2	2
202	в полном	1	2
203	так же	15	2
204	к жизни	4	2
205	с этой	2	2
206	один из	3	2
207	по аналогии	1	2
208	что в	17	2
209	в каждой	4	2
210	внимание на	2	2
211	известные нам	1	2
212	в свою	1	2
213	оно не	4	2
214	эти слова	1	2
215	еще и	1	2
216	ее в	2	2
217	в своих	3	2
218	к этому	1	2
219	как известно	7	1
220	была бы	2	1
221	и хотя	1	1
222	начинается с	3	1
223	о работе	1	1
224	и то	4	1
225	задачи в	1	1
226	на самом	1	1
227	тех же	1	1
228	нашему изучению	1	1
229	это и	3	1
230	определенные условия	1	1
231	в приведенном	1	1
232	между двумя	2	1
233	его же	1	1
234	и до	1	1
235	из его	1	1
236	исходит из	2	1
237	с таким	1	1
238	над ней	1	1
239	которое может	1	1
240	и за	1	1
241	мы уже	2	1
242	который в	1	1
243	и объектом	1	1
244	обнаруживается и	1	1
245	одних и	1	1
246	это означает	3	1
247	исследования в	3	1
248	что иное	1	1
249	принадлежит к	2	1
250	к началу	1	1
251	своему объекту	1	1
252	но напротив	1	1
253	и он	1	1
254	он сам	2	1
255	именно этого	1	1
256	иное как	1	1
257	мысли и	2	1
258	быть в	1	1
259	в чем	6	1
260	является главной	1	1
261	состояние его	1	1
262	к которой	2	1
263	очевидно что	3	1
264	уже как	1	1
265	не просто	1	1
266	друг от	1	1
267	нет и	1	1
268	человеку и	1	1
269	за пределы	1	1
270	к сожалению	1	1
271	в истории	1	1
272	в центре	1	1
273	независимо от	3	1
274	с этим	4	1
275	действительности же	1	1
276	в своем	7	1
277	перед нами	1	1
278	самом начале	4	1
279	в этот	1	1
280	и полностью	2	1
281	путь от	1	1
282	за собой	3	1
283	и переходит	1	1
284	никакого существенного	1	1
285	в нашем	4	1
286	не оставляет	1	1
287	и отношения	3	1
288	иным путем	1	1
289	что оказывается	1	1
290	ее как	1	1
291	как он	1	1
292	от действительных	1	1
293	что эти	1	1
294	вообще не	6	1
295	тем не	1	1
296	он не	7	1
297	собой если	1	1
298	ключ к	2	1
299	все перечисленные	1	1
300	именно то	1	1
301	в восприятии	1	1
302	и еще	1	1
303	в силу	17	1
304	оно должно	1	1
305	содержит в	1	1
306	этим обстоятельством	1	1
307	сохраняют свою	1	1
308	прежде чем	1	1
309	последнее слово	1	1
310	бы они	1	1
311	втором случае	2	1
312	значение в	1	1
313	нам остается	2	1
314	на все	1	1
315	вопрос как	1	1
316	первую очередь	3	1
317	с другими	2	1
318	обстоятельством что	1	1
319	всю свою	2	1
320	они по	1	1
321	а просто	1	1
322	который по	1	1
323	в них	3	1
324	все равно	1	1
325	чем в	2	1
326	ведет к	1	1
327	на этот	4	1
328	и того	4	1
329	на пути	1	1
330	только тем	1	1
331	на первый	1	1
332	в первую	3	1
333	общности в	3	1
334	во время	1	1
335	в понимании	1	1
336	в ходе	3	1
337	что такое	3	1
338	где мы	1	1
339	в их	3	1
340	лишь тогда	1	1
341	самая сущность	1	1
342	не столько	1	1
343	невозможно поскольку	1	1
344	возрасте не	1	1
345	как частного	1	1
346	значение для	3	1
347	но это	2	1
348	но он	2	1
349	друг другу	2	1
350	и является	2	1
351	вовсе не	1	1
352	ли уже	1	1
353	тому что	11	1
354	в отношении	10	1
355	вещей как	3	1
356	она не	2	1
357	мысли в	4	1
358	тогда когда	6	1
359	и притом	1	1
360	к новым	1	1
361	в процессе	9	1
362	и внутренней	1	1
363	года после	1	1
364	в самых	1	1
365	отличное от	1	1
366	в уме	2	1
367	в игру	1	1
368	он мог	2	1
369	для всего	1	1
370	он с	2	1
371	только не	3	1
372	мышления и	7	1
373	не имеет	6	1
374	и показательные	1	1
375	тогда она	1	1
376	во всем	1	1
377	идет путем	2	1
378	и теперь	1	1
379	не принадлежит	1	1
380	не по	3	1
381	входят в	2	1
382	в будущем	1	1
383	в действительности	1	1
384	к той	1	1
385	деятельности и	1	1
386	начиная с	1	1
387	является той	1	1
388	который предстоит	1	1
389	когда мы	6	1
390	быть уже	1	1
391	и всех	1	1
392	как только	2	1
393	его за	1	1
394	сходство с	1	1
395	определенный круг	1	1
396	ничего общего	1	1
397	приходит к	2	1
398	и о	1	1
399	от друга	1	1
400	свою очередь	1	1
401	остается в	2	1
402	время его	1	1
403	если как	1	1
404	и от	2	1
405	при котором	2	1
406	языка и	5	1
407	на том	2	1
408	хотя на	1	1
409	можно только	2	1
410	том как	2	1
411	как ему	1	1
412	жизнь и	1	1
413	для этого	2	1
414	в ход	1	1
415	по мере	3	1
416	тем чем	1	1
417	и активно	1	1
418	и т.д	3	1
419	на этой	5	1
420	на вопрос	2	1
421	второй половине	1	1
422	но мы	3	1
423	этой мысли	1	1
424	с того	3	1
425	и который	1	1
426	аналогии с	1	1
427	в значительной	2	1
428	нас в	2	1
429	нечто принципиально	1	1
430	когда оно	2	1
431	эти два	1	1
432	нуждается в	3	1
433	бы в	3	1
434	и оказывает	1	1
435	отношений с	2	1
436	в середине	1	1
437	к нему	1	1
438	но так	1	1
439	в двух	1	1
440	среди других	1	1
441	явления в	1	1
442	не идет	1	1
443	может оказаться	1	1
444	за себя	1	1
445	об их	1	1
446	но между	1	1
447	именно на	1	1
448	в эти	1	1
449	своего собственного	2	1
450	так что	6	1
451	этой системе	1	1
452	для всех	2	1
453	есть в	3	1
454	нее и	1	1
455	и у	1	1
456	то и	1	1
457	в значении	1	1
458	ряду других	1	1
459	оно в	1	1
460	вопрос что	1	1
461	речь в	2	1
462	в школе	12	1
463	что развитие	6	1
464	или даже	1	1
465	и других	7	1
466	но совершенно	2	1
467	и их	1	1
468	в котором	2	1
469	мы рассмотрели	1	1
470	так как	10	1
471	ее не	1	1
472	друг друга	4	1
473	у него	2	1
474	связано с	3	1
475	в каждом	3	1
476	со специфической	1	1
477	где есть	1	1
478	только на	2	1
479	нужно было	1	1
480	осознанность и	2	1
481	влияние на	1	1
482	есть не	1	1
483	исходила из	1	1
484	что они	2	1
485	а эти	1	1
486	в психологии	3	1
487	в ряде	1	1
488	чем он	2	1
489	совпадает с	4	1
490	это все	1	1
491	а с	1	1
492	обратиться к	1	1
493	к более	2	1
494	только по	4	1
495	они входят	1	1
496	с тем	5	1
497	из наиболее	1	1
498	не на	2	1
499	над другим	2	1
500	в свете	5	1
501	в руках	1	1
502	в четвертом	2	1
503	возвращаясь к	1	1
504	впрочем в	1	1
505	в ряду	2	1
506	именно теми	1	1
507	не об	1	1
508	без которых	1	1
509	в связи	2	1
510	именно поэтому	2	1
511	на фоне	3	1
512	этого явления	1	1
513	и становятся	1	1
514	он представляет	1	1
515	предполагает возможность	1	1
516	ко всем	4	1
517	общего с	1	1
518	рода и	1	1
519	функционирования это	1	1
520	над ним	1	1
521	к своему	1	1
522	конечно не	1	1
523	в той	4	1
524	есть только	1	1
525	из культурного	1	1
526	другого как	1	1
527	самого себя	1	1
528	содержат в	1	1
529	сам не	1	1
530	и там	2	1
531	ли не	1	1
532	за которым	1	1
533	что здесь	1	1
534	к объекту	14	1
535	действительность в	2	1
536	все это	2	1
537	этом и	1	1
538	к другим	11	1
539	слова с	1	1
540	становится ясным	1	1
541	и более	2	1
542	от той	1	1
543	совершается в	3	1
544	но отнюдь	1	1
545	для нас	2	1
546	и все	5	1
547	у них	2	1
548	в этих	2	1
549	не должен	1	1
550	глубокие изменения	1	1
551	но вот	1	1
552	отношении к	3	1
553	и осознать	1	1
554	себе и	2	1
555	может и	1	1
556	быть выражено	3	1
557	научным языком	1	1
558	две стороны	1	1
559	из тех	1	1
560	сказать что	13	1
561	для каждой	2	1
562	на один	1	1
563	к его	2	1
564	всех других	1	1
565	не что	1	1
566	из этого	2	1
567	и жизнь	1	1
568	есть и	1	1
569	а другой	5	1
570	два момента	1	1
571	не сказал	1	1
572	того времени	1	1
573	в ссср	2	1
574	что за	1	1
575	можно будет	1	1
576	этой точки	1	1
577	они не	4	1
