N	2gram	Losev_Dial_3	StatiiOP
1	и в	24	29
2	том что	8	27
3	в том	5	27
4	в этом	8	21
5	не только	23	19
6	но и	9	19
7	что в	7	19
8	о том	6	17
9	в его	2	13
10	что он	13	13
11	в которой	1	11
12	то что	14	11
13	все это	6	11
14	таким образом	13	10
15	к тому	4	10
16	т е	48	10
17	и т	24	9
18	в своем	3	9
19	он не	5	9
20	потому что	7	9
21	так и	5	9
22	этом отношении	1	9
23	и не	27	9
24	как на	5	9
25	но в	2	8
26	как раз	7	8
27	и пр	6	8
28	я не	6	7
29	в ней	2	7
30	в самом	7	7
31	но все	1	7
32	в котором	1	7
33	тому что	4	7
34	того как	1	7
35	для того	3	7
36	в виду	7	7
37	вместе с	1	7
38	вопрос о	5	6
39	и на	3	6
40	все же	3	6
41	т д	23	6
42	факт что	1	6
43	вовсе не	13	6
44	и его	5	6
45	об этом	6	6
46	и что	15	6
47	в одном	1	6
48	до сих	1	6
49	в течение	1	6
50	было бы	5	5
51	точки зрения	25	5
52	была бы	3	5
53	того что	12	5
54	в качестве	1	5
55	прежде всего	8	5
56	а не	26	5
57	о чем	1	5
58	как бы	3	5
59	сих пор	1	5
60	речь идет	1	4
61	кроме того	6	4
62	хотя и	5	4
63	и к	5	4
64	не приходится	1	4
65	в нем	3	4
66	что у	2	4
67	и с	6	4
68	не в	3	4
69	еще до	1	4
70	ничего не	17	4
71	и о	3	4
72	внимание на	1	4
73	но с	1	4
74	связи с	1	4
75	при помощи	3	4
76	для него	4	4
77	с другой	4	4
78	именно в	2	4
79	в частности	2	4
80	тот факт	1	4
81	а как	1	4
82	например в	2	3
83	же как	2	3
84	самом деле	6	3
85	на самом	1	3
86	идет о	1	3
87	в их	2	3
88	по его	1	3
89	его не	2	3
90	хотя бы	4	3
91	и он	2	3
92	но не	2	3
93	не то	1	3
94	в общем	1	3
95	с этим	3	3
96	не было	3	3
97	что это	12	3
98	тому же	2	3
99	вообще не	2	3
100	из них	3	3
101	ни в	9	3
102	не мог	1	3
103	в этих	1	3
104	одном из	1	3
105	но он	1	3
106	по себе	20	3
107	не менее	11	3
108	что эта	1	3
109	что ему	1	3
110	одной из	1	3
111	иметь в	2	3
112	никогда не	7	3
113	на себя	3	3
114	и по	2	3
115	тем что	3	3
116	у нас	4	3
117	у меня	2	3
118	оно не	6	3
119	столько же	1	3
120	и здесь	2	3
121	на вопрос	1	3
122	наконец в	1	3
123	но это	5	3
124	вот что	1	3
125	так что	8	3
126	ни одного	1	3
127	всяком случае	2	3
128	из нее	2	3
129	что на	1	3
130	и даже	13	3
131	еще и	2	3
132	так же	4	3
133	относятся к	1	3
134	другой стороны	2	3
135	во всяком	2	3
136	также и	2	2
137	только потому	2	2
138	такое же	1	2
139	то же	6	2
140	для своего	1	2
141	на первом	1	2
142	бы то	2	2
143	с его	2	2
144	и который	1	2
145	тогда как	1	2
146	нет и	4	2
147	на то	3	2
148	и я	3	2
149	в истории	4	2
150	мере в	3	2
151	в одной	3	2
152	и как	8	2
153	более или	1	2
154	в чисто	2	2
155	все эти	3	2
156	был автором	1	2
157	в себе	2	2
