N	3gram	Trubetskoy_1	Problema
1	тем не менее	3	10
2	в том что	3	9
3	той или иной	2	8
4	то же самое	2	7
5	в связи с	3	7
6	в данном случае	1	7
7	сами по себе	1	6
8	во всяком случае	6	6
9	и в этом	2	6
10	по крайней мере	5	5
11	с другой стороны	1	5
12	не может быть	1	5
13	в таком случае	1	4
14	бы то ни	2	4
15	или по крайней	1	4
16	в то же	2	4
17	в то время	1	4
18	не имеет никакого	1	3
19	в первую очередь	1	3
20	точно так же	3	3
21	может быть даже	2	3
22	может быть и	2	3
23	то ни было	2	3
24	в конце концов	3	3
25	с первого взгляда	1	3
26	о том что	4	3
27	на этот раз	1	3
28	что и в	1	3
29	именно потому что	1	3
30	в том виде	2	2
31	в настоящее время	1	2
32	о том как	1	2
33	с точки зрения	6	2
34	до сих пор	5	2
35	в отличие от	1	2
36	том или ином	1	2
37	то или иное	2	2
38	в том или	1	2
39	в нашем смысле	1	2
40	по сравнению с	2	2
41	все же есть	1	2
42	этой точки зрения	2	2
43	только то что	1	2
44	ничего общего с	2	2
45	но с другой	1	2
46	можно сказать что	2	2
47	что мы можем	1	2
48	могло бы быть	1	2
49	и только в	1	2
50	и того же	1	1
51	таким образом если	2	1
52	крайней мере в	1	1
53	ничем не отличаются	1	1
54	и связанные с	2	1
55	в прямом смысле	1	1
56	еще только в	2	1
57	это не означает	1	1
58	иметь в виду	1	1
59	имеется и в	1	1
60	значение в связи	1	1
61	более или менее	5	1
62	то ясно что	2	1
63	в котором он	1	1
64	и есть то	1	1
65	жизни и только	1	1
66	потому что и	2	1
67	с тем что	1	1
68	другими словами в	1	1
69	не имеет самостоятельного	1	1
70	но когда мы	1	1
71	что в этом	1	1
72	только с первого	1	1
73	с этой точки	2	1
74	и состоит из	1	1
75	но все они	1	1
76	не указывает на	1	1
77	сказать что в	1	1
78	и здесь не	1	1
79	не было когда	1	1
80	с одной стороны	7	1
81	как на нечто	1	1
82	тот факт что	1	1
83	смысле этого слова	1	1
84	когда мы читаем	1	1
85	но при этом	1	1
86	и потому что	2	1
87	мы видели выше	1	1
88	в одно нераздельное	1	1
89	есть то самое	1	1
90	нашем смысле слова	1	1
91	и в этой	1	1
92	всяком случае не	3	1
93	указывает на то	1	1
94	так или иначе	3	1
95	еще и потому	1	1
96	друг к другу	1	1
97	так же как	3	1
98	данном случае мы	1	1
99	сливаются в одно	1	1
100	и все же	1	1
101	ввиду того что	1	1
102	одно нераздельное целое	1	1
103	так и в	1	1
104	нет ничего кроме	1	1
105	сказать и о	1	1
106	связи с тем	1	1
107	это и есть	1	1
108	в первом случае	1	1
109	первого взгляда может	1	1
110	и никогда не	1	1
111	не только не	1	1
112	да и сами	1	1
113	а потому что	1	1
114	может показаться что	1	1
115	в самом деле	1	1
116	речь идет о	1	1
117	на то что	2	1
118	одного и того	1	1
119	то есть о	1	1
120	таким образом в	2	1
121	ни на какие	1	1
122	для того чтобы	5	1
123	имеет самостоятельного значения	1	1
124	может быть в	1	1
125	в себе не	1	1
126	к тому же	4	1
127	только тогда когда	1	1
