N	2gram	Vygotskiy__5	Literetu
1	и не	12	22
2	тогда как	1	17
3	и в	16	16
4	при этом	4	15
5	в этом	25	14
6	не только	16	14
7	но и	6	14
8	в том	18	12
9	может быть	9	12
10	а не	10	12
11	то что	26	12
12	в частности	3	11
13	не в	6	10
14	то же	8	9
15	так и	7	9
16	в то	5	9
17	того что	16	9
18	в этой	6	8
19	в жизни	2	8
20	том что	15	8
21	не может	18	8
22	как бы	5	8
23	в своей	2	7
24	тем самым	8	7
25	только в	10	7
26	себя в	1	7
27	со стороны	1	7
28	точки зрения	18	7
29	еще не	4	6
30	с его	1	6
31	в себе	1	6
32	состоит в	6	6
33	в другом	6	6
34	о том	8	6
35	и его	3	6
36	в его	11	6
37	и т.п	1	6
38	с другой	4	6
39	к тому	6	6
40	в отличие	2	5
41	отличие от	2	5
42	как в	5	5
43	в целом	4	5
44	тому же	2	5
45	лишь в	1	5
46	это не	4	5
47	как и	8	5
48	что я	2	5
49	в основе	8	5
50	этом отношении	5	5
51	в ее	1	5
52	что он	25	5
53	в качестве	4	5
54	именно в	4	5
55	вместе с	4	5
56	особого рода	1	5
57	а в	3	5
58	одним из	2	4
59	но не	10	4
60	по отношению	12	4
61	входит в	1	4
62	должно быть	8	4
63	место в	1	4
64	однако в	1	4
65	никогда не	5	4
66	другого в	1	4
67	с одной	3	4
68	в начале	1	4
69	из них	2	4
70	в одном	3	4
71	как будто	2	4
72	в природе	1	4
73	до конца	3	4
74	одной стороны	3	4
75	в данном	1	4
76	по существу	3	4
77	и для	1	4
78	отношению к	12	4
79	отношения к	2	3
80	например в	1	3
81	самом деле	3	3
82	той же	4	3
83	с ее	1	3
84	но уже	1	3
85	и как	3	3
86	и наконец	1	3
87	и к	2	3
88	но в	6	3
89	то в	3	3
90	на его	2	3
91	и тем	3	3
92	в слове	1	3
93	взгляд на	1	3
94	с точки	9	3
95	на свою	2	3
96	только для	2	3
97	по своей	3	3
98	потому что	21	3
99	в области	12	3
100	уже о	1	3
101	для его	2	3
102	еще в	3	3
103	прежде всего	3	3
104	между тем	3	3
105	вслед за	2	3
106	все время	1	3
107	совершенно не	2	3
108	в единстве	2	3
109	в самом	4	3
110	те кто	1	3
111	более того	1	3
112	о чем	2	3
113	как это	8	3
114	тому как	4	3
115	там где	1	3
116	мыслится как	1	3
117	это как	1	3
118	жизни и	2	3
119	как на	3	3
120	том числе	1	3
121	второй из	1	2
122	совершенно новой	1	2
123	того же	7	2
124	в первом	3	2
125	объект в	1	2
126	для своего	1	2
127	как мы	10	2
128	вопрос о	12	2
129	я не	2	2
130	из того	11	2
131	мы и	5	2
132	то это	2	2
133	и на	6	2
134	бы то	1	2
135	не могу	1	2
136	во всех	2	2
137	легко может	1	2
138	отношение к	11	2
139	еще один	1	2
140	оказывается не	2	2
141	стороны и	2	2
142	все же	3	2
143	когда он	2	2
144	могли бы	6	2
145	еще на	1	2
146	не знает	5	2
147	представляет собой	7	2
148	он в	3	2
149	на то	1	2
150	в случае	2	2
151	в нем	7	2
152	чтобы он	1	2
153	в первой	2	2
154	не как	1	2
155	том чтобы	1	2
156	подобно тому	4	2
157	в совершенно	2	2
158	и с	3	2
159	его в	2	2
160	знает что	2	2
161	было бы	10	2
162	и даже	2	2
163	той или	1	2
164	пути как	1	2
165	несмотря на	1	2
166	со всей	1	2
167	и ее	1	2
168	в советской	1	2
169	к предмету	2	2
170	в конце	1	2
171	по себе	7	2
172	нас к	3	2
173	не менее	3	2
174	с которой	1	2
175	того чтобы	17	2
176	о природе	1	2
177	как раз	1	2
178	другой стороны	2	2
179	у нас	2	2
180	вот в	1	2
181	же самое	4	2
182	числе и	1	2
183	для такого	1	2
184	этот путь	2	2
185	для себя	1	2
186	что у	2	2
187	не с	2	2
188	во второй	2	2
189	если бы	8	2
190	одного из	1	2
191	можно сказать	5	2
192	во втором	1	2
193	что и	3	2
194	и только	1	2
195	что ему	1	2
196	в ту	1	2
197	как например	1	2
198	но с	2	2
199	с ними	1	2
200	собой но	1	2
201	со всеми	2	2
202	связи с	3	2
203	за ним	1	2
204	для него	5	2
205	тем что	5	2
206	и вместе	1	2
207	для того	14	2
208	это будет	2	2
209	или иной	1	2
210	или иначе	1	2
211	себя и	2	2
212	что не	1	2
213	с ней	1	2
214	не означает	4	2
215	если не	1	2
216	всю полноту	2	2
217	все более	1	2
218	я говорю	1	2
219	так же	15	2
220	и потому	2	2
221	в самый	1	2
222	к жизни	3	2
223	с этой	4	2
224	один из	1	2
225	это последнее	1	2
226	по аналогии	1	2
227	сознания и	2	2
228	что в	16	2
229	известные нам	1	2
230	же в	2	2
231	отношением к	2	2
232	в свою	4	2
233	я это	3	2
234	оно не	1	2
235	но еще	1	2
236	еще и	3	2
237	ее в	3	2
238	в своих	2	2
239	к этому	3	2
240	и наиболее	1	1
241	как известно	4	1
242	была бы	1	1
243	и то	4	1
244	на самом	1	1
245	исходя из	1	1
246	это и	3	1
247	и есть	7	1
248	между двумя	3	1
249	с целым	1	1
250	самого существования	1	1
251	из самых	1	1
252	его же	1	1
253	из его	1	1
254	исходит из	2	1
255	оно было	1	1
256	в какой-то	1	1
257	с таким	3	1
258	мы уже	1	1
259	который в	1	1
260	полагает что	1	1
261	собой как	3	1
262	приводят к	2	1
263	в решении	1	1
264	говорить о	3	1
265	что иное	1	1
266	принадлежит к	2	1
267	в деле	1	1
268	к началу	4	1
269	как я	3	1
270	и он	1	1
271	в ней	2	1
272	он был	1	1
273	он сам	1	1
274	иное как	1	1
275	мысли и	5	1
276	быть в	2	1
277	в чем	3	1
278	как путь	1	1
279	сознания а	1	1
