N	2gram	Tiupa_Hudo_2	Analitik
1	в тексте	5	24
2	тогда как	7	19
3	в этом	13	18
4	не только	11	16
5	и в	28	16
6	в частности	7	16
7	так и	8	15
8	как и	11	14
9	своего рода	16	12
10	но и	9	12
11	и не	18	12
12	том что	19	12
13	в том	15	12
14	иначе говоря	1	11
15	в качестве	4	11
16	при этом	11	10
17	а не	14	10
18	как бы	5	10
19	в этой	5	9
20	лишь в	2	9
21	ничего не	5	9
22	в пределах	1	9
23	и даже	1	9
24	на уровне	1	9
25	то есть	1	9
26	всего лишь	3	8
27	представляет собой	1	8
28	состоит в	7	8
29	в данном	2	8
30	не случайно	10	8
31	и т.п	1	8
32	отнюдь не	2	8
33	уединенного сознания	1	8
34	особенно в	1	7
35	к тому	7	7
36	а также	2	7
37	о том	12	7
38	в себе	9	7
39	художественного целого	5	7
40	то что	6	7
41	в самом	5	6
42	и на	3	6
43	но в	2	6
44	в мире	7	6
45	говорить о	2	6
46	может быть	8	6
47	с другой	3	6
48	как это	7	6
49	на себя	3	5
50	в сторону	1	5
51	и к	2	5
52	данном случае	2	5
53	с одной	3	5
54	говорит о	4	5
55	в контексте	2	5
56	так у	1	4
57	по преимуществу	3	4
58	в поле	1	4
59	в сущности	1	4
60	столь же	3	4
61	но не	4	4
62	по отношению	7	4
63	за пределы	1	4
64	как в	5	4
65	в своем	5	4
66	хотя и	1	4
67	в себя	1	4
68	он в	1	4
69	тому же	2	4
70	читателя в	1	4
71	уже говорилось	1	4
72	на этом	2	4
73	то же	6	4
74	не с	2	4
75	и тем	1	4
76	тем самым	2	4
77	не любит	1	4
78	для него	5	4
79	точки зрения	2	4
80	в ходе	1	4
81	не в	13	4
82	в конце	1	4
83	же его	1	4
84	только не	2	4
85	не менее	5	4
86	во второй	2	4
87	можно сказать	6	4
88	времени в	1	4
89	во всех	1	4
90	только в	4	4
91	и его	5	4
92	уже не	10	4
93	у него	5	4
94	как раз	4	4
95	одной стороны	3	4
96	не может	4	4
97	и смерти	1	4
98	этом случае	1	4
99	о его	2	4
100	все это	3	4
101	в аспекте	1	4
102	в один	1	4
103	отношению к	7	4
104	я и	6	3
105	и то	2	3
106	в ситуации	1	3
107	на две	1	3
108	едва ли	3	3
109	в конечном	4	3
110	мы имеем	1	3
