N	2gram	Bakhtin_Fr_3	Problema
1	и в	40	44
2	вовсе не	12	37
3	и не	13	35
4	то есть	18	34
5	может быть	9	28
6	по себе	1	25
7	потому что	2	25
8	то что	5	23
9	в том	8	21
10	только в	3	19
11	а не	5	18
12	в этом	15	17
13	также и	4	16
14	даже и	2	16
15	сказать что	3	16
16	художественного произведения	1	14
17	не только	13	14
18	и даже	4	14
19	и т	1	13
20	то же	7	13
21	не в	1	13
22	но в	8	12
23	том что	4	12
24	той или	2	12
25	так что	1	12
26	отнюдь не	1	10
27	так и	3	10
28	как и	11	10
29	не менее	2	10
30	у нас	4	10
31	в виду	7	10
32	но и	11	10
33	не имеет	1	9
34	в нем	5	9
35	и с	8	9
36	это не	2	9
37	и тем	1	9
38	в то	6	9
39	и это	2	9
40	никак не	3	9
41	в его	13	9
42	что и	3	9
43	что он	2	9
44	как нечто	2	9
45	так как	4	9
46	в данном	4	9
47	как бы	3	9
48	таким образом	10	9
49	и от	3	9
50	во всяком	1	9
51	смысле слова	4	8
52	перед нами	1	8
53	в себе	3	8
54	он не	9	8
55	было бы	4	8
56	ни в	4	8
57	но это	3	8
58	и вообще	1	8
59	есть нечто	1	8
60	как раз	5	8
61	связи с	6	8
62	как мы	10	8
63	здесь не	3	8
64	того что	1	8
65	или иной	2	8
66	а именно	1	8
67	что в	12	8
68	это и	2	7
69	мы не	2	7
70	в связи	5	7
71	на самом	3	7
72	все эти	8	7
73	данном случае	2	7
74	с ним	1	7
75	и что	1	7
76	с другой	2	7
77	мы находим	3	7
78	еще и	2	7
79	не может	3	7
80	и потому	4	7
81	здесь только	2	7
82	в целом	2	6
83	все же	2	6
84	и к	3	6
85	о том	4	6
86	и если	2	6
87	то ни	1	6
88	но только	1	6
89	никогда не	1	6
90	для этого	3	6
91	другими словами	3	6
92	можно сказать	2	6
93	и только	1	6
94	всяком случае	1	6
95	такого рода	3	6
96	в виде	1	6
97	жизни и	4	6
98	и есть	3	5
99	есть не	1	5
100	еще не	3	5
101	что они	1	5
102	в своем	7	5
103	в нашем	4	5
104	с тем	1	5
105	и сам	2	5
106	точки зрения	2	5
107	в своей	6	5
108	нас не	1	5
109	тем самым	1	5
110	как о	2	5
111	тех или	1	5
112	и его	17	5
113	и о	4	5
114	которое мы	1	5
115	в ней	4	5
116	и здесь	4	5
117	что здесь	1	5
118	с той	1	5
119	только на	4	5
120	гораздо более	1	5
121	в конце	3	5
122	не было	5	5
123	этом случае	1	5
124	так же	1	5
125	как в	3	5
126	да и	1	5
127	этого слова	2	5
128	все это	4	5
129	а в	3	5
130	другой стороны	1	5
131	в таком	1	5
132	не что	1	4
133	мы уже	13	4
134	что иное	1	4
135	но даже	1	4
136	иное как	1	4
137	бы то	1	4
138	но как	2	4
139	тут же	2	4
140	есть ее	1	4
141	при этом	3	4
142	заключается в	1	4
143	на первый	1	4
144	образности и	1	4
145	тому что	1	4
146	раз и	1	4
147	дело в	2	4
148	и притом	1	4
149	или иных	1	4
150	отличается от	1	4
151	в ее	3	4
152	языка и	1	4
153	можно было	3	4
154	это вовсе	2	4
155	имеется в	1	4
156	мы в	1	4
157	с полным	1	4
158	всякого рода	1	4
159	что даже	1	4
160	же и	3	4
161	ни с	1	4
162	тем что	3	4
