N	2gram	Medvedev_V_1	FransuaR
1	и в	26	56
2	то есть	1	24
3	в романе	4	21
4	в его	14	18
5	таким образом	31	17
6	все эти	6	15
7	в этом	26	14
8	в том	15	13
9	так и	5	13
10	он был	1	12
11	в то	6	12
12	и его	6	12
13	то же	10	11
14	в них	4	11
15	в этих	1	11
16	как бы	5	11
17	еще не	2	10
18	же время	5	10
19	в самом	4	9
20	и не	19	9
21	только в	7	9
22	но и	10	9
23	во всех	6	8
24	не только	25	8
25	в нем	6	8
26	и их	3	8
27	и даже	2	8
28	до сих	1	8
29	и др	9	8
30	по своему	1	8
31	сих пор	1	8
32	все это	10	8
33	том что	8	8
34	как мы	1	7
35	у него	6	7
36	в частности	11	7
37	в ее	4	6
38	в этой	4	6
39	мертвых душ	1	6
40	но в	2	6
41	на его	1	6
42	точки зрения	3	6
43	вовсе не	3	6
44	мы видим	1	6
45	связи с	4	6
46	связаны с	1	6
47	прежде всего	13	6
48	в той	1	6
49	все они	2	6
50	и все	1	6
51	потому что	1	6
52	одним из	5	5
53	у гоголя	1	5
54	с ее	1	5
55	с его	3	5
56	но не	2	5
57	в пределах	5	5
58	он не	2	5
59	так сказать	2	5
60	роль в	4	5
61	мы видели	3	5
62	во время	3	5
63	в процессе	16	5
64	никогда не	4	5
65	в области	2	5
66	один из	5	5
67	не было	7	5
68	как и	7	5
69	в творчестве	3	5
70	в результате	5	5
71	что в	10	5
72	есть и	1	5
73	и другие	1	5
74	они не	2	5
75	ту же	2	4
76	например в	3	4
77	и потому	2	4
78	но по	1	4
79	в ней	2	4
80	не был	1	4
81	за пределы	1	4
82	и к	3	4
83	в которой	2	4
84	в себе	6	4
85	и понятий	1	4
86	их в	6	4
87	что все	3	4
88	и ее	4	4
89	даже в	5	4
90	одна из	4	4
91	того чтобы	3	4
92	форм и	1	4
93	в духе	1	4
94	наконец в	1	4
95	образы и	5	4
96	и явлениями	1	4
97	и других	1	4
98	о том	10	4
99	в ту	1	4
100	с одной	2	4
101	в качестве	11	4
102	конечно не	1	4
103	в особенности	2	4
104	в основе	1	4
105	в свете	1	4
106	в своих	2	4
107	в году	6	3
108	в их	5	3
109	меньшей степени	2	3
110	в едином	1	3
111	в своем	8	3
112	перед нами	4	3
113	кроме того	1	3
114	и наконец	2	3
115	главным образом	7	3
116	всех этих	2	3
117	первой части	1	3
118	и самый	1	3
119	слова и	1	3
120	не в	6	3
121	но он	1	3
122	в таких	1	3
123	казалось бы	1	3
124	в форме	3	3
125	другом месте	2	3
126	мы наблюдаем	2	3
127	в другом	2	3
128	в образе	2	3
129	все его	2	3
130	а также	1	3
131	как форма	1	3
132	подлежит сомнению	1	3
133	между тем	5	3
134	большей или	3	3
135	как например	2	3
136	видели что	3	3
137	одной из	1	3
138	эти образы	1	3
139	уже не	1	3
140	что и	3	3
141	может быть	22	3
142	или меньшей	3	3
143	еще и	2	3
144	что для	3	3
145	сказать что	5	3
146	к его	2	3
147	образом и	1	3
148	на эту	1	3
149	в систему	1	3
150	в связи	3	3
151	не подлежит	2	3
152	бы в	3	3
153	в большей	2	3
154	то что	6	3
155	том числе	2	3
156	новое время	1	2
157	также и	2	2
158	и то	1	2
159	самом деле	1	2
160	персонажей в	1	2
161	что эти	1	2
162	др в	3	2
163	войну и	1	2
164	действительности и	7	2
165	их и	4	2
166	почти все	1	2
167	и стиль	1	2
168	и явлений	1	2
169	с другой	11	2
170	значение и	1	2
171	себе и	2	2
172	что они	3	2
173	вот как	4	2
174	хотя и	2	2
175	когда он	3	2
176	целый ряд	1	2
177	и как	3	2
178	бы и	6	2
179	за это	1	2
180	что она	2	2
181	все те	1	2
182	и еще	1	2
183	в виде	1	2
184	не как	1	2
185	так например	2	2
186	его в	3	2
187	ни в	1	2
188	с тем	3	2
189	в слове	3	2
190	он и	2	2
191	несмотря на	1	2
192	между собою	2	2
193	и некоторые	1	2
194	и типизации	1	2
195	или менее	6	2
196	для него	8	2
197	теснейшим образом	1	2
198	и при	5	2
199	в своей	4	2
200	еще недостаточно	1	2
201	в котором	3	2
202	в которых	3	2
203	друг другу	1	2
204	если бы	3	2
205	и эти	1	2
206	и отдельных	3	2
207	дело не	1	2
208	весь роман	1	2
209	не имели	1	2
210	того как	1	2
211	у этого	1	2
212	этом процессе	2	2
213	что на	1	2
214	в каком	1	2
215	фактов и	1	2
216	начиная с	2	2
217	числе и	2	2
218	той или	1	2
219	данном случае	1	2
220	только не	2	2
221	то время	1	2
222	примеров можно	2	2
223	и сам	1	2
224	с ним	1	2
225	образом в	3	2
226	зрения на	1	2
227	можно сказать	4	2
228	в значительной	3	2
229	и во	1	2
230	грань между	1	2
231	на одном	1	2
232	отметить что	2	2
233	во всей	2	2
234	было бы	7	2
235	указывает что	1	2
236	ряд имен	1	2
237	но с	2	2
238	что он	4	2
239	действующих лиц	5	2
240	очень много	1	2
241	это не	7	2
242	образов в	2	2
243	события и	1	2
244	уже в	1	2
245	только на	1	2
246	ни одного	2	2
247	системы образов	1	2
248	этому вопросу	1	2
249	в известном	1	2
250	из них	9	2
251	характерно что	1	2
252	в одном	4	2
253	к ним	1	2
254	как раз	3	2
255	для того	3	2
256	момент в	3	2
257	человека и	3	2
258	видим что	1	2
259	далеко не	2	2
260	романа в	1	2
261	говорит о	7	2
262	них и	1	2
263	одной стороны	2	2
264	логической связи	1	2
265	не может	17	2
266	вместе с	7	2
267	так же	3	2
268	нет ни	2	2
269	из которых	2	2
270	он говорит	5	2
271	в данном	1	2
272	а не	7	2
273	как целое	1	2
274	с этой	1	2
275	благодаря этому	1	2
276	но это	1	2
277	все же	5	2
278	многие из	2	2
279	и для	2	2
280	которых он	1	2
281	италии и	1	2
282	и практики	1	2
283	мира и	3	2
284	мертвые души	1	2
285	а в	3	2
286	между ними	3	2
287	связанный с	1	2
288	это в	1	2
289	другой стороны	8	2
290	от всех	1	2
291	более или	6	2
292	к этому	9	2
293	смысле слова	2	1
294	как известно	2	1
295	речь идет	1	1
296	говоря о	1	1
297	и цельного	1	1
298	с жизнью	1	1
299	начинается с	1	1
300	становится в	1	1
301	роль играет	1	1
302	записные книжки	1	1
303	сил и	3	1
304	между всеми	1	1
305	этого в	1	1
306	он всегда	1	1
307	нельзя построить	2	1
308	а как	2	1
309	или наоборот	1	1
310	с более	2	1
311	это что	1	1
312	наиболее глубокий	1	1
313	и свой	1	1
314	вопрос о	1	1
315	из своих	2	1
316	знакомы в	1	1
317	что многие	2	1
318	равно как	4	1
319	областей знания	1	1
320	на свою	1	1
321	между этими	1	1
322	то это	2	1
323	истин и	1	1
324	жизни это	1	1
325	подчеркнуть что	2	1
326	теперь на	1	1
327	собой в	1	1
328	по этому	9	1
329	положительной или	1	1
330	между собой	1	1
331	людей это	1	1
332	в чем	2	1
333	процесс этот	1	1
334	как у	2	1
335	одном и	2	1
336	по отношению	7	1
337	некоторые черты	1	1
338	значение для	1	1
339	и речи	1	1
340	же наконец	1	1
341	образов но	1	1
342	которые не	1	1
343	необходимо и	2	1
344	полагаем что	1	1
345	чем же	4	1
346	как в	1	1
347	стороны и	2	1
348	что нет	2	1
349	что по	1	1
350	жизни к	1	1
351	образ которого	1	1
352	и у	2	1
353	было свойственно	1	1
354	он в	1	1
355	из этих	7	1
356	сущности и	1	1
357	сложной и	1	1
358	тому же	1	1
359	этапе его	1	1
360	но ведь	1	1
361	лица и	2	1
362	как он	2	1
363	но на	1	1
364	этот процесс	2	1
365	жизнью и	1	1
366	цельного жизненного	1	1
367	по словам	8	1
368	не следует	8	1
369	в определенном	1	1
370	фактический материал	1	1
371	в реальной	2	1
372	они в	1	1
373	момента в	1	1
374	понятий и	1	1
375	мы полагаем	1	1
376	из него	1	1
377	подобно тому	2	1
378	что ни	2	1
379	можно было	2	1
380	под воздействием	1	1
381	начинается его	2	1
382	же не	1	1
383	которые похожи	1	1
384	связанных с	1	1
385	в ход	1	1
386	что мысль	1	1
387	лишь в	2	1
388	художественный образ	5	1
389	это было	1	1
390	заключается в	2	1
391	с другими	2	1
392	на почве	1	1
393	этом смысле	1	1
394	и дает	1	1
395	в новое	1	1
396	само собою	2	1
397	частности из	1	1
398	дель арте	2	1
399	и определяет	1	1
400	со своими	1	1
401	не всегда	1	1
402	его и	1	1
403	как целого	3	1
404	обратимся к	1	1
405	понятия и	1	1
406	в саду	1	1
407	и теснейшим	1	1
408	по ее	1	1
409	лежат в	1	1
410	что всякий	1	1
411	результате этого	1	1
412	которые должны	1	1
413	которые в	2	1
414	труда и	2	1
415	том же	6	1
416	тому что	6	1
417	задачи и	1	1
418	степень его	1	1
419	дня и	1	1
420	характер своего	1	1
421	а иногда	1	1
422	в вечном	1	1
423	типичны для	1	1
424	самого начала	1	1
425	этими двумя	1	1
426	эти формы	1	1
427	не имеет	1	1
428	тогда когда	2	1
429	в науке	2	1
430	не по	2	1
