N	3gram	Vygotskiy__5	Hudozhes
1	в том что	11	11
2	по отношению к	12	7
3	о том что	4	7
4	подобно тому как	4	4
5	в то же	1	4
6	к тому что	1	4
7	том что в	2	3
8	в самом деле	2	3
9	но при этом	2	3
10	не может быть	3	3
11	с одной стороны	3	3
12	для того чтобы	14	3
13	тем не менее	1	3
14	состоит в том	3	2
15	если можно так	1	2
16	о том как	2	2
17	с точки зрения	9	2
18	только в том	1	2
19	до сих пор	3	2
20	можно так выразиться	1	2
21	можно было бы	3	2
22	в этой связи	1	2
23	так же как	7	2
24	же самое что	2	2
25	то же самое	4	2
26	в этом и	1	2
27	того или иного	1	2
28	не только не	3	2
29	нам о том	1	1
30	в тот момент	2	1
31	не в состоянии	4	1
32	да и в	1	1
33	приходит к осознанию	1	1
34	что с ним	1	1
35	принадлежит к числу	1	1
36	сводится к тому	1	1
37	той или иной	1	1
38	это было бы	1	1
39	мы узнаем что	1	1
40	в себя ту	1	1
41	же как и	1	1
42	как например в	1	1
43	именно то что	1	1
44	что он не	2	1
45	в этом отношении	5	1
46	же самое время	1	1
47	что не только	1	1
48	при переходе от	1	1
49	с ним происходит	1	1
50	том числе и	1	1
51	если бы она	1	1
52	а с другой	2	1
53	нет у него	1	1
54	то и другое	2	1
55	к жизни и	1	1
56	не то что	3	1
57	и то что	2	1
58	мы знаем что	1	1
59	заслонять от нас	1	1
60	в его положении	1	1
61	то время как	4	1
62	а не как	1	1
63	не только для	1	1
64	все более и	1	1
65	и состоит в	1	1
66	как нам представляется	1	1
67	этом и заключается	1	1
68	я не могу	1	1
69	с другой стороны	2	1
70	известном смысле можно	1	1
71	не могло быть	1	1
72	как это часто	1	1
73	в котором она	1	1
74	заключается в том	5	1
75	в то время	4	1
76	которая как уже	1	1
77	в первом случае	1	1
78	в этом случае	3	1
79	с самого начала	5	1
80	того как он	2	1
81	более и более	1	1
82	смысле можно сказать	1	1
83	именно потому что	2	1
84	но все же	2	1
85	можно сказать что	5	1
86	тот момент когда	2	1
87	лежит в основе	2	1
88	друг от друга	4	1
89	в том числе	1	1
90	если бы оно	1	1
91	вопрос и ответ	1	1
92	того факта что	2	1
93	чтобы ответить на	1	1
94	не нуждается в	1	1
95	лежит не в	1	1
96	что на деле	1	1
