N	2gram	Losev_Dial_3	Problema
1	и в	24	30
2	то есть	1	21
3	мифа о	1	19
4	не только	23	18
5	то что	14	18
6	в этом	8	17
7	том что	8	17
8	и даже	13	14
9	людей и	2	13
10	таким образом	13	13
11	но и	9	13
12	потому что	7	13
13	также и	2	12
14	о том	6	12
15	в его	2	12
16	а именно	2	12
17	в том	5	12
18	и не	27	12
19	так что	8	11
20	в своем	3	11
21	у него	2	11
22	в виде	8	10
23	для нас	2	10
24	точки зрения	25	10
25	все же	3	9
26	но в	2	9
27	и вообще	2	9
28	только в	5	9
29	и все	6	9
30	сказать что	4	9
31	хотя и	5	8
32	с точки	14	8
33	на небо	2	8
34	никак не	2	8
35	вовсе не	13	8
36	но не	2	7
37	как и	7	7
38	не в	3	7
39	никогда не	7	7
40	связи с	1	7
41	у нас	4	7
42	здесь не	1	7
43	так и	5	7
44	что он	13	7
45	мы находим	1	7
46	может быть	13	7
47	говорит о	4	7
48	в связи	1	7
49	в результате	1	7
50	вместе с	1	7
51	и на	3	6
52	тут же	1	6
53	и как	8	6
54	в нем	3	6
55	при помощи	3	6
56	его в	1	6
57	несмотря на	2	6
58	и его	5	6
59	можно сказать	1	6
60	и что	15	6
61	что и	6	6
62	уже не	5	6
63	так как	6	6
64	с другой	4	6
65	прежде всего	8	6
66	как бы	3	6
67	и для	2	6
68	а в	2	6
69	другой стороны	2	6
70	и то	4	5
71	для себя	2	5
72	не просто	18	5
73	в которой	1	5
74	тем не	10	5
75	в силу	3	5
76	и с	6	5
77	он и	3	5
78	нисколько не	1	5
79	миф о	3	5
80	но он	1	5
81	что этот	2	5
82	не менее	11	5
83	и притом	5	5
84	того как	1	5
85	и о	3	5
86	что у	2	5
87	и у	2	5
88	мы можем	1	5
89	а не	26	5
90	не может	19	5
91	так же	4	5
92	о создании	1	5
93	как раз	7	5
94	в самом	7	5
95	что в	7	5
96	едва ли	1	4
97	и он	2	4
98	отнюдь не	10	4
99	и к	5	4
100	в себе	2	4
101	при этом	2	4
102	но все	1	4
103	об этом	6	4
104	было бы	5	4
105	ни в	9	4
106	не содержится	2	4
107	не мог	1	4
108	не так	1	4
109	по крайней	5	4
110	в то	5	4
111	как о	4	4
112	тогда когда	5	4
113	свободы и	1	4
114	но даже	3	4
115	за что	1	4
116	все еще	2	4
117	и сам	1	4
118	iii в	1	4
119	ясно что	7	4
120	разного рода	2	4
121	нас в	2	4
122	крайней мере	5	4
123	оказывается что	1	4
124	или в	2	4
125	в качестве	1	4
126	даже и	7	4
127	далеко не	1	4
128	еще и	2	4
129	нового времени	2	4
130	если не	3	4
131	в частности	2	4
132	в смысле	2	4
133	как именно	2	4
134	из этого	2	4
135	у людей	1	4
136	новое время	1	3
137	на первом	1	3
138	время как	4	3
139	в виду	7	3
140	в ней	2	3
141	и самого	1	3
142	еще не	2	3
143	иное как	6	3
144	что его	5	3
145	в ее	1	3
146	только тогда	3	3
147	от этого	1	3
148	учение о	8	3
149	с одной	3	3
150	он не	5	3
151	знает что	1	3
152	всю свою	1	3
153	не всегда	1	3
154	нас не	1	3
155	нет никакого	7	3
156	в отношении	1	3
157	что иное	6	3
158	но только	4	3
159	в самой	1	3
160	не столь	1	3
161	есть только	12	3
162	сравнении с	3	3
163	и которая	1	3
164	нет никакой	4	3
165	то время	4	3
166	жизнь и	4	3
167	с ним	1	3
168	только и	2	3
169	внимание на	1	3
170	и который	1	3
171	все в	1	3
172	к нему	3	3
173	все время	3	3
174	же в	2	3
175	того что	12	3
176	тот же	1	3
177	и тем	2	3
178	в одном	1	3
179	в других	1	3
180	для того	3	3
181	именно в	2	3
182	одной стороны	3	3
183	и никогда	1	3
184	мира в	1	3
185	быть только	2	3
186	первом плане	1	3
187	о котором	1	3
188	в сравнении	3	3
189	не что	6	3
190	точно так	2	3
191	таком случае	10	2
192	самом деле	6	2
193	или к	2	2
194	но тем	1	2
195	мере в	3	2
196	то же	6	2
197	и за	1	2
198	по его	1	2
199	еще остается	1	2
200	мы имеем	1	2
201	мы не	5	2
202	и тут	3	2
203	является наиболее	1	2
204	космоса и	1	2
205	еще до	1	2
206	я не	6	2
207	в таком	14	2
208	все эти	3	2
209	в чем	4	2
210	не то	1	2
211	на небе	1	2
212	на то	3	2
213	в одной	3	2
214	что именно	3	2
215	и нет	7	2
216	кроме того	6	2
217	на стадии	2	2
218	если он	1	2
219	всем своем	1	2
220	не к	1	2
221	или иных	1	2
222	его на	2	2
223	то ни	1	2
224	факт что	1	2
225	его не	2	2
226	это не	4	2
227	не чем	1	2
228	в них	5	2
229	с такой	1	2
230	и тогда	5	2
231	не больше	3	2
232	раз и	3	2
233	и без	3	2
234	в котором	1	2
235	представление о	1	2
236	иным как	1	2
237	и более	1	2
238	я вас	1	2
239	человека но	1	2
240	в науке	1	2
241	и сама	5	2
242	на него	1	2
243	и прочие	1	2
244	ничего не	17	2
245	больше чем	1	2
246	при всем	4	2
247	он хочет	1	2
248	по своей	1	2
249	и является	2	2
250	иной раз	2	2
251	тем что	3	2
252	уже и	3	2
253	за ними	1	2
254	если только	4	2
255	точке зрения	1	2
256	не могут	4	2
257	это конечно	1	2
258	к тому	4	2
259	этот миф	3	2
260	как мы	2	2
261	которого мы	1	2
262	без всякого	1	2
263	данном случае	1	2
264	верит в	1	2
265	как с	2	2
266	и которые	1	2
267	он был	1	2
268	по себе	20	2
269	бы то	2	2
270	и только	6	2
271	здесь в	1	2
272	образом как	1	2
273	что только	1	2
274	или же	3	2
275	этого мифа	2	2
276	со всеми	2	2
277	есть в	3	2
278	конечно не	4	2
279	и они	2	2
280	из них	3	2
281	всяком случае	2	2
282	откуда и	1	2
283	и делает	1	2
284	на свое	1	2
285	до сих	1	2
286	ее в	2	2
287	вообще и	1	2
288	что не	5	2
289	то и	3	2
290	мы и	4	2
291	о себе	2	2
292	в данном	2	2
293	да и	1	2
294	чем иным	1	2
295	по существу	2	2
296	в это	1	2
297	с этой	5	2
298	сих пор	1	2
299	но для	2	2
300	тех или	2	2
301	мира и	3	2
302	человек и	1	2
303	себя самого	2	2
304	с собственными	1	2
305	всякого рода	1	2
306	хотя бы	4	2
307	пусть в	1	2
308	человека то	1	2
309	не будет	3	2
310	была бы	3	2
311	при его	3	2
312	жизни и	5	2
313	но еще	2	2
314	во всяком	2	2
315	все что	3	2
316	они не	2	2
317	управляет всем	2	1
318	я и	2	1
319	краски которые	1	1
320	отношения к	1	1
321	и т	24	1
322	должен быть	1	1
323	сам по	5	1
324	свою личность	2	1
325	людей на	1	1
326	но тогда	11	1
327	на самом	1	1
328	это и	7	1
329	и есть	16	1
330	есть подлинное	2	1
331	к другому	1	1
332	субъект и	2	1
333	то самое	1	1
334	в их	2	1
335	то творение	1	1
336	мы уже	3	1
337	а как	1	1
338	основные моменты	1	1
