N	3gram	Vygotskiy__4	Istorich
1	и т д	2	22
2	мы видим что	2	8
3	не может быть	1	7
4	с другой стороны	2	5
5	до сих пор	3	5
6	мы увидим что	1	5
7	так например в	1	4
8	с одной стороны	3	4
9	на то что	6	4
10	в том что	12	4
11	дело в том	1	3
12	по отношению к	1	3
13	то же самое	6	3
14	точно так же	3	3
15	то время как	2	3
16	в то время	2	3
17	т д все	1	3
18	друг с другом	4	3
19	надо сказать что	3	3
20	о том что	10	3
21	можно было бы	4	3
22	оно может быть	1	2
23	бы то ни	1	2
24	то что в	3	2
25	у меня есть	1	2
26	на этот вопрос	1	2
27	вместе с тем	2	2
28	так же как	3	2
29	если бы мы	2	2
30	то ни было	1	2
31	же самое что	2	2
32	на первый взгляд	1	2
33	том что они	1	2
34	мы не можем	1	2
35	с самого начала	5	2
36	по ходу действия	1	2
37	том что она	1	1
38	мы должны найти	1	1
39	и в конце	2	1
40	и могла бы	1	1
41	к тому чтобы	3	1
42	мы будем иметь	1	1
43	весь этот материал	1	1
44	вдруг совершенно неожиданно	1	1
45	в которой мы	1	1
46	если бы нам	1	1
47	что в этом	1	1
48	сводится к тому	2	1
49	из которых мы	1	1
50	ли он непосредственно	1	1
51	все дело в	1	1
52	какой бы то	1	1
53	мы никогда не	3	1
54	да и не	2	1
55	равно как и	1	1
56	подобно тому как	1	1
57	что для того	2	1
58	в этом смысле	1	1
59	никак не может	2	1
60	в средние века	1	1
61	о том как	2	1
62	как это делает	2	1
63	же как и	1	1
64	что он умер	1	1
65	как раз наоборот	1	1
66	сами по себе	3	1
67	который лежит в	1	1
68	о том чтобы	1	1
69	для этого нужно	1	1
70	а может быть	1	1
71	только то что	1	1
72	но он не	1	1
73	и т п	3	1
74	за то что	3	1
75	образом и здесь	1	1
76	д все это	1	1
77	при каких условиях	1	1
78	и что это	1	1
79	он не должен	1	1
80	здесь мы видим	3	1
81	и для этого	1	1
82	в это время	2	1
83	уже о том	1	1
84	а не только	1	1
85	значение это не	1	1
86	в том чтобы	3	1
87	затем переходит к	1	1
88	не только в	1	1
89	то что она	1	1
90	в какой бы	2	1
91	в том как	1	1
92	от нее он	1	1
93	и в каком	1	1
94	это не так	1	1
95	которое присуще этим	1	1
96	именно это и	1	1
97	который начинается с	1	1
98	та же самая	1	1
99	мы сейчас увидим	1	1
100	того что царь	1	1
101	быть не может	1	1
102	мы имеем много	1	1
103	мы могли бы	1	1
104	когда он хочет	1	1
105	если мы будем	2	1
106	в своем развитии	1	1
107	но столь же	2	1
108	таким образом в	2	1
109	то мы увидим	1	1
110	до тех пор	2	1
111	ходу действия это	1	1
112	и в русской	1	1
113	происходит так что	1	1
114	он нисколько не	2	1
115	в сторону от	1	1
116	мы знаем что	1	1
117	говорят о нем	1	1
118	что иное как	1	1
119	не упоминается и	1	1
120	смысле этого слова	3	1
121	в его крови	1	1
122	мы обратимся к	1	1
123	жила она в	1	1
124	к тому что	5	1
125	в каком отношении	1	1
126	не что иное	1	1
127	и что он	2	1
128	будем иметь случай	1	1
129	и в этом	3	1
130	внимание на то	2	1
131	что речь идет	1	1
132	для того чтобы	19	1
133	мы узнаем в	1	1
134	что и в	1	1
135	к тому же	2	1
136	он умер и	1	1
